Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rodrigo Rey,ar ARG,GK,31.0,27.0,376.0,678.0,55.5,11536.0,9067.0,69.0,69.0,100.0,171.0,173.0,98.8,135.0,435.0,31.0,0,0.2,0.0,-0.2,1.0,18.0,0.0,0.0,0.0,Matches
Ayrton Costa,ar ARG,DF,23.0,24.0,685.0,1089.0,62.9,11991.0,6510.0,310.0,393.0,78.9,281.0,430.0,65.3,74.0,174.0,42.5,1,1.6,1.4,-0.6,22.0,59.0,22.0,11.0,99.0,Matches
Martín Cauteruccio,uy URU,FW,35.0,23.8,304.0,420.0,72.4,4271.0,842.0,179.0,237.0,75.5,97.0,117.0,82.9,12.0,12.0,100.0,1,1.9,1.7,-0.9,20.0,26.0,14.0,4.0,32.0,Matches
Cristian Báez,py PAR,DF,32.0,22.5,617.0,915.0,67.4,14624.0,7322.0,162.0,205.0,79.0,303.0,376.0,80.6,147.0,308.0,47.7,0,0.0,0.3,0.0,1.0,57.0,4.0,2.0,66.0,Matches
Iván Marcone,ar ARG,MF,32.0,20.3,722.0,921.0,78.4,13086.0,4535.0,293.0,364.0,80.5,340.0,401.0,84.8,74.0,117.0,63.2,0,0.3,0.4,-0.3,11.0,87.0,1.0,0.0,103.0,Matches
Mateo Barcia,uy URU,"DF,MF",21.0,18.0,309.0,501.0,61.7,5065.0,2138.0,171.0,223.0,76.7,101.0,159.0,63.5,30.0,78.0,38.5,2,2.3,2.7,-0.3,10.0,28.0,12.0,7.0,37.0,Matches
Matías Giménez,ar ARG,"FW,MF",23.0,18.4,300.0,467.0,64.2,4155.0,857.0,190.0,261.0,72.8,84.0,121.0,69.4,13.0,31.0,41.9,2,2.1,1.6,-0.1,24.0,22.0,22.0,0.0,50.0,Matches
Sergio Ortíz,ar ARG,MF,21.0,16.2,336.0,522.0,64.4,5651.0,2155.0,147.0,212.0,69.3,139.0,197.0,70.6,33.0,71.0,46.5,0,0.4,0.7,-0.4,10.0,44.0,8.0,1.0,53.0,Matches
Sergio Barreto,ar ARG,DF,23.0,12.9,335.0,465.0,72.0,6457.0,3121.0,105.0,122.0,86.1,183.0,220.0,83.2,38.0,105.0,36.2,0,0.6,0.1,-0.6,5.0,16.0,0.0,0.0,24.0,Matches
Javier Vallejo,ar ARG,"MF,FW",19.0,12.7,177.0,291.0,60.8,2828.0,726.0,96.0,122.0,78.7,58.0,92.0,63.0,15.0,50.0,30.0,0,0.7,0.5,-0.7,10.0,11.0,1.0,1.0,19.0,Matches
