Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Rodrigo Rey,ar ARG,GK,31.0,27,2430.0,90.0,100.0,27.0,27,90.0,27,0,,0,1.04,23.0,32.0,-9.0,-0.33,,29.8,30.5,-0.6,-0.02,,Matches
Ayrton Costa,ar ARG,DF,23.0,24,2160.0,90.0,88.9,24.0,24,90.0,24,0,,0,1.13,22.0,28.0,-6.0,-0.25,0.75,29.1,25.9,3.1,0.13,1.38,Matches
Martín Cauteruccio,uy URU,FW,35.0,27,2146.0,79.0,88.3,23.8,24,87.0,17,3,23.0,0,1.04,22.0,29.0,-7.0,-0.29,0.34,27.7,25.9,1.8,0.07,0.82,Matches
Cristian Báez,py PAR,DF,32.0,23,2025.0,88.0,83.3,22.5,23,88.0,22,0,,4,1.04,21.0,28.0,-7.0,-0.31,0.13,24.3,25.5,-1.2,-0.05,-0.19,Matches
Iván Marcone,ar ARG,MF,32.0,22,1824.0,83.0,75.1,20.3,20,88.0,17,2,31.0,0,1.09,15.0,22.0,-7.0,-0.35,-0.05,20.8,23.0,-2.3,-0.11,-0.36,Matches
Mateo Barcia,uy URU,"DF,MF",21.0,25,1617.0,65.0,66.5,18.0,19,75.0,5,6,31.0,0,0.88,16.0,24.0,-8.0,-0.45,-0.33,21.9,20.7,1.2,0.07,0.26,Matches
Matías Giménez,ar ARG,"FW,MF",23.0,26,1655.0,64.0,68.1,18.4,18,83.0,9,8,19.0,1,1.04,21.0,23.0,-2.0,-0.11,0.7,23.2,18.4,4.8,0.26,0.9,Matches
Sergio Ortíz,ar ARG,MF,21.0,21,1461.0,70.0,60.1,16.2,17,79.0,8,4,31.0,5,1.19,15.0,19.0,-4.0,-0.25,0.22,18.6,19.2,-0.6,-0.04,-0.04,Matches
Sergio Barreto,ar ARG,DF,23.0,14,1164.0,83.0,47.9,12.9,14,83.0,12,0,,0,1.07,12.0,16.0,-4.0,-0.31,0.05,15.2,17.6,-2.4,-0.19,-0.32,Matches
Javier Vallejo,ar ARG,"MF,FW",19.0,20,1145.0,57.0,47.1,12.7,13,74.0,2,7,27.0,5,1.05,10.0,15.0,-5.0,-0.39,-0.11,14.1,15.9,-1.8,-0.14,-0.22,Matches
Edgar Elizalde,uy URU,DF,22.0,15,1131.0,75.0,46.5,12.6,13,84.0,11,2,22.0,6,1.13,9.0,16.0,-7.0,-0.56,-0.42,11.8,12.2,-0.4,-0.03,-0.02,Matches
Brian Martínez,ar ARG,"FW,MF",23.0,17,1076.0,63.0,44.3,12.0,13,76.0,1,4,21.0,8,1.18,11.0,14.0,-3.0,-0.25,0.15,,,,,,Matches
Luciano Gómez,ar ARG,DF,26.0,13,705.0,54.0,29.0,7.8,11,63.0,3,2,4.0,9,1.15,6.0,9.0,-3.0,-0.38,-0.07,7.7,7.5,0.2,0.02,0.07,Matches
Joaquín Laso,ar ARG,DF,32.0,12,923.0,77.0,38.0,10.3,10,88.0,7,2,23.0,13,0.92,7.0,11.0,-4.0,-0.39,-0.09,10.7,12.0,-1.3,-0.13,-0.17,Matches
Kevin Lopez,ar ARG,MF,21.0,17,749.0,44.0,30.8,8.3,9,65.0,1,8,20.0,10,0.76,7.0,9.0,-2.0,-0.24,0.13,9.8,8.4,1.5,0.18,0.29,Matches
Martín Sarrafiore,ar ARG,MF,25.0,16,714.0,45.0,29.4,7.9,9,70.0,1,7,12.0,8,1.0,8.0,10.0,-2.0,-0.25,0.12,7.8,9.3,-1.5,-0.19,-0.24,Matches
Agustín Mulet,ar ARG,MF,22.0,11,570.0,52.0,23.5,6.3,8,67.0,2,3,13.0,8,1.36,4.0,6.0,-2.0,-0.32,0.02,5.3,5.5,-0.2,-0.03,-0.01,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,14,662.0,47.0,27.2,7.4,6,64.0,1,8,35.0,6,1.0,8.0,7.0,1.0,0.14,0.65,10.9,10.3,0.6,0.08,0.14,Matches
Damián Pérez,ar ARG,DF,34.0,7,431.0,62.0,17.7,4.8,5,69.0,2,2,44.0,19,0.57,1.0,6.0,-5.0,-1.04,-0.86,2.9,9.2,-6.3,-1.31,-1.57,Matches
Javier Osatchuk,ar ARG,DF,22.0,9,435.0,48.0,17.9,4.8,3,84.0,1,6,30.0,12,1.0,5.0,7.0,-2.0,-0.41,-0.1,5.9,5.1,0.9,0.18,0.24,Matches
Mauricio Cuero,co COL,"MF,FW",30.0,11,405.0,37.0,16.7,4.5,3,64.0,0,8,27.0,2,1.09,4.0,6.0,-2.0,-0.44,-0.13,5.6,6.3,-0.7,-0.16,-0.17,Matches
Rodrigo Márquez,ar ARG,"FW,MF",20.0,6,268.0,45.0,11.0,3.0,3,67.0,0,3,23.0,1,1.17,1.0,1.0,0.0,0.0,0.37,2.0,2.1,-0.1,-0.05,-0.03,Matches
Santiago Salle,ar ARG,"DF,MF",18.0,10,248.0,25.0,10.2,2.8,2,76.0,0,8,12.0,4,1.1,1.0,4.0,-3.0,-1.09,-0.84,3.8,3.9,0.0,-0.01,0.02,Matches
Tomás Pozzo,ar ARG,"FW,MF",22.0,5,195.0,39.0,8.0,2.2,2,71.0,0,3,18.0,2,1.0,1.0,1.0,0.0,0.0,0.36,2.5,1.3,1.2,0.55,0.63,Matches
Tomás Rambert,ar ARG,"MF,DF",19.0,2,85.0,43.0,3.5,0.9,1,75.0,0,1,10.0,6,0.0,0.0,1.0,-1.0,-1.06,-0.75,0.3,0.8,-0.5,-0.53,-0.53,Matches
Santiago Hidalgo,ar ARG,"FW,MF",17.0,11,171.0,16.0,7.0,1.9,0,,0,11,16.0,15,0.45,1.0,2.0,-1.0,-0.53,-0.21,2.3,3.4,-1.1,-0.59,-0.61,Matches
Rodrigo Atencio,ar ARG,"MF,FW",20.0,5,93.0,19.0,3.8,1.0,0,,0,5,19.0,5,1.2,1.0,3.0,-2.0,-1.94,-1.67,0.3,1.0,-0.7,-0.69,-0.69,Matches
David Martínez,,MF,,2,65.0,33.0,2.7,0.7,0,,0,2,33.0,9,0.5,1.0,1.0,0.0,0.0,0.34,,,,,,Matches
Agustin Quiroga,ar ARG,DF,20.0,1,16.0,16.0,0.7,0.2,0,,0,1,16.0,2,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,-0.1,-0.64,-0.62,Matches
Santiago López,ar ARG,MF,16.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,8,3.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,-1.02,-1.0,Matches
Justo D'Ángelo,ar ARG,MF,22.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Fernando Da Rosa,ar ARG,DF,21.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Joel Gonzalez,ar ARG,FW,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Martín González,ar ARG,DF,22.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Javier Ruiz,,MF,,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Diego Segovia,uy URU,GK,22.0,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
Manuel Tasso,ar ARG,GK,21.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,26.9,27,2430.0,90.0,100.0,27.0,297,81.0,173,117,22.0,206,1.04,23.0,32.0,-9.0,-0.33,,29.8,30.5,-0.6,-0.02,,
Opponent Total,,,27.3,27,2430.0,90.0,100.0,27.0,297,81.0,174,120,21.0,195,1.59,32.0,23.0,9.0,0.33,,30.5,29.8,0.6,0.02,,
