Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Rodrigo Rey,ar ARG,GK,31.0,27.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Ayrton Costa,ar ARG,DF,23.0,24.0,1,28,8,28.6,1.17,0.33,0.04,0.13,20.3,0.0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
Martín Cauteruccio,uy URU,FW,35.0,23.8,11,35,14,40.0,1.47,0.59,0.14,0.36,16.8,2.0,6,7,11.1,5.6,0.16,-0.1,-0.6,Matches
Cristian Báez,py PAR,DF,32.0,22.5,0,5,0,0.0,0.22,0.0,0.0,,19.4,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Iván Marcone,ar ARG,MF,32.0,20.3,0,6,2,33.3,0.3,0.1,0.0,0.0,14.3,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Mateo Barcia,uy URU,"DF,MF",21.0,18.0,1,29,6,20.7,1.61,0.33,0.03,0.17,23.2,0.0,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
Matías Giménez,ar ARG,"FW,MF",23.0,18.4,4,40,13,32.5,2.18,0.71,0.08,0.23,14.9,0.0,1,1,5.6,4.8,0.13,-1.6,-1.8,Matches
Sergio Ortíz,ar ARG,MF,21.0,16.2,1,15,3,20.0,0.92,0.18,0.07,0.33,26.3,1.0,0,0,0.8,0.8,0.05,0.2,0.2,Matches
Sergio Barreto,ar ARG,DF,23.0,12.9,0,13,2,15.4,1.01,0.15,0.0,0.0,13.7,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Javier Vallejo,ar ARG,"MF,FW",19.0,12.7,1,29,9,31.0,2.28,0.71,0.03,0.11,19.4,2.0,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
Edgar Elizalde,uy URU,DF,22.0,12.6,0,6,0,0.0,0.48,0.0,0.0,,16.6,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Brian Martínez,ar ARG,"FW,MF",23.0,12.0,2,25,6,24.0,2.09,0.5,0.08,0.33,,,0,0,,,,,,Matches
Luciano Gómez,ar ARG,DF,26.0,7.8,0,1,0,0.0,0.13,0.0,0.0,,27.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Joaquín Laso,ar ARG,DF,32.0,10.3,0,3,0,0.0,0.29,0.0,0.0,,8.9,0.0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Kevin Lopez,ar ARG,MF,21.0,8.3,0,7,1,14.3,0.84,0.12,0.0,0.0,29.2,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Martín Sarrafiore,ar ARG,MF,25.0,7.9,0,13,3,23.1,1.64,0.38,0.0,0.0,24.0,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Agustín Mulet,ar ARG,MF,22.0,6.3,0,2,0,0.0,0.32,0.0,0.0,,18.6,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,7.4,0,13,4,30.8,1.77,0.54,0.0,0.0,24.4,5.0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
Damián Pérez,ar ARG,DF,34.0,4.8,0,1,1,100.0,0.21,0.21,0.0,0.0,29.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Javier Osatchuk,ar ARG,DF,22.0,4.8,0,6,3,50.0,1.24,0.62,0.0,0.0,24.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Mauricio Cuero,co COL,"MF,FW",30.0,4.5,0,4,0,0.0,0.89,0.0,0.0,,23.9,2.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Rodrigo Márquez,ar ARG,"FW,MF",20.0,3.0,0,1,0,0.0,0.34,0.0,0.0,,22.6,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Santiago Salle,ar ARG,"DF,MF",18.0,2.8,0,1,0,0.0,0.36,0.0,0.0,,24.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Tomás Pozzo,ar ARG,"FW,MF",22.0,2.2,0,2,0,0.0,0.92,0.0,0.0,,22.9,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Tomás Rambert,ar ARG,"MF,DF",19.0,0.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Santiago Hidalgo,ar ARG,"FW,MF",17.0,1.9,0,5,0,0.0,2.63,0.0,0.0,,13.9,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Rodrigo Atencio,ar ARG,"MF,FW",20.0,1.0,0,1,0,0.0,0.97,0.0,0.0,,23.8,1.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
David Martínez,,MF,,0.7,0,1,0,0.0,1.38,0.0,0.0,,,,0,0,,,,,,Matches
