Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Esteban Andrada,ar ARG,GK,32-338,16.0,0,1,0,0.0,0.06,0.0,0.0,,78.0,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Maximiliano Meza,ar ARG,"MF,FW",31-015,12.3,3,26,9,34.6,2.11,0.73,0.08,0.22,20.1,2,1,1,2.9,2.1,0.08,0.1,-0.1,Matches
Stefan Medina,co COL,DF,31-199,13.0,1,9,1,11.1,0.69,0.08,0.11,1.0,15.5,0,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches
Luis Romo,mx MEX,MF,28-208,12.8,0,21,3,14.3,1.64,0.23,0.0,0.0,19.7,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
Víctor Guzmán,mx MEX,DF,21-298,12.5,0,4,0,0.0,0.32,0.0,0.0,,10.9,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
Rogelio Funes Mori,mx MEX,FW,32-300,11.4,6,23,11,47.8,2.02,0.97,0.26,0.55,13.7,0,0,1,5.1,4.3,0.19,0.9,1.7,Matches
Sebastián Vegas,cl CHI,DF,27-026,13.2,1,10,3,30.0,0.76,0.23,0.1,0.33,12.1,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
Jesús Gallardo,mx MEX,DF,29-137,12.1,1,11,3,27.3,0.91,0.25,0.09,0.33,18.6,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
Jordi Cortizo,mx MEX,"MF,FW",27-183,7.6,1,16,5,31.3,2.1,0.66,0.06,0.2,21.7,1,0,0,0.7,0.7,0.04,0.3,0.3,Matches
Omar Govea,mx MEX,MF,27-346,9.9,0,7,2,28.6,0.71,0.2,0.0,0.0,26.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Héctor Moreno,mx MEX,DF,35-347,7.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jesús Corona,mx MEX,"MF,FW",30-358,6.6,0,9,2,22.2,1.37,0.3,0.0,0.0,15.0,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Jonathan González,mx MEX,MF,24-261,6.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alfonso González,mx MEX,"MF,FW",29-116,5.6,1,12,5,41.7,2.16,0.9,0.08,0.2,24.2,0,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Germán Berterame,ar ARG,"FW,MF",25-047,6.1,4,14,6,42.9,2.3,0.99,0.29,0.67,14.1,0,0,0,2.1,2.0,0.14,1.9,2.0,Matches
Érick Aguirre,mx MEX,DF,26-310,5.1,0,2,0,0.0,0.39,0.0,0.0,,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Sergio Canales,es ESP,"FW,MF",32-317,4.2,3,7,2,28.6,1.65,0.47,0.14,0.5,28.6,2,2,2,1.9,0.3,0.05,1.1,0.7,Matches
Joao Joshimar Rojas,ec ECU,"MF,FW",26-136,4.4,2,15,5,33.3,3.44,1.15,0.13,0.4,24.0,2,0,0,1.1,1.1,0.08,0.9,0.9,Matches
César Bustos,mx MEX,DF,18-125,3.1,0,2,1,50.0,0.64,0.32,0.0,0.0,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ali Ávila,mx MEX,FW,20-098,3.0,0,3,1,33.3,1.01,0.34,0.0,0.0,9.8,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
Celso Ortiz,py PAR,MF,34-338,2.1,0,1,0,0.0,0.49,0.0,0.0,,29.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
César Garza,mx MEX,"MF,FW",18-182,2.8,1,6,2,33.3,2.13,0.71,0.17,0.5,17.4,0,0,0,1.7,1.7,0.28,-0.7,-0.7,Matches
Daniel Alexis Parra,mx MEX,DF,24-163,1.0,0,4,1,25.0,4.0,1.0,0.0,0.0,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Luis Cárdenas,mx MEX,GK,30-106,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Victor Lopez,mx MEX,"MF,FW",20-236,2.3,2,9,4,44.4,3.84,1.71,0.22,0.5,23.1,0,0,0,0.7,0.7,0.08,1.3,1.3,Matches
Rodrigo Aguirre,uy URU,"FW,MF",29-090,1.7,0,9,3,33.3,5.16,1.72,0.0,0.0,19.8,1,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
Ángel Jordán Acosta,mx MEX,"MF,FW",18-241,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edson Gutiérrez,mx MEX,DF,27-345,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Isidro Suárez,mx MEX,FW,20-163,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joaquín Moxica,mx MEX,FW,17-337,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Ortega,mx MEX,"MF,FW",21-360,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Rentería,mx MEX,FW,21-189,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.6,17.0,26,221,69,31.2,13.0,4.06,0.1,0.33,19.2,10,3,4,22.9,19.7,0.09,3.1,3.3,
Opponent Total,,,28.1,17.0,15,198,62,31.3,11.65,3.65,0.06,0.19,20.1,3,3,4,16.8,13.6,0.07,-1.8,-1.6,
