Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Esteban Andrada,ar ARG,GK,32-338,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maximiliano Meza,ar ARG,"MF,FW",31-015,15,15,1108.0,12.3,3.0,4.0,7.0,2.0,1.0,1.0,4.0,1.0,2.9,2.1,4.0,6.1,41.0,84.0,112.0,0.24,0.32,0.57,0.16,0.49,0.23,0.32,0.56,0.17,0.49,Matches
Stefan Medina,co COL,DF,31-199,14,14,1172.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.7,1.8,16.0,63.0,57.0,0.08,0.0,0.08,0.08,0.08,0.09,0.05,0.14,0.09,0.14,Matches
Luis Romo,mx MEX,MF,28-208,14,13,1155.0,12.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.8,2.9,20.0,139.0,50.0,0.0,0.16,0.16,0.0,0.16,0.09,0.14,0.23,0.09,0.23,Matches
Víctor Guzmán,mx MEX,DF,21-298,13,13,1125.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,5.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Rogelio Funes Mori,mx MEX,FW,32-300,15,13,1025.0,11.4,6.0,2.0,8.0,6.0,0.0,1.0,2.0,0.0,5.1,4.3,0.7,5.0,5.0,21.0,77.0,0.53,0.18,0.7,0.53,0.7,0.45,0.06,0.5,0.38,0.44,Matches
Sebastián Vegas,cl CHI,DF,27-026,14,12,1191.0,13.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.5,0.5,0.5,1.1,9.0,43.0,23.0,0.08,0.0,0.08,0.08,0.08,0.04,0.04,0.08,0.04,0.08,Matches
Jesús Gallardo,mx MEX,DF,29-137,13,12,1088.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.1,27.0,57.0,82.0,0.08,0.0,0.08,0.08,0.08,0.04,0.05,0.09,0.04,0.09,Matches
Jordi Cortizo,mx MEX,"MF,FW",27-183,10,10,685.0,7.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,1.0,1.7,20.0,55.0,64.0,0.13,0.26,0.39,0.13,0.39,0.09,0.13,0.22,0.09,0.22,Matches
Omar Govea,mx MEX,MF,27-346,15,8,891.0,9.9,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.1,1.4,6.0,78.0,16.0,0.0,0.3,0.3,0.0,0.3,0.04,0.11,0.14,0.04,0.14,Matches
Héctor Moreno,mx MEX,DF,35-347,9,8,694.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Corona,mx MEX,"MF,FW",30-358,9,8,593.0,6.6,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.3,2.0,24.0,34.0,75.0,0.0,0.46,0.46,0.0,0.46,0.11,0.2,0.31,0.11,0.31,Matches
Jonathan González,mx MEX,MF,24-261,14,7,590.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Alfonso González,mx MEX,"MF,FW",29-116,10,7,500.0,5.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,8.0,25.0,45.0,0.18,0.54,0.72,0.18,0.72,0.09,0.17,0.27,0.09,0.27,Matches
Germán Berterame,ar ARG,"FW,MF",25-047,8,5,547.0,6.1,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,2.1,2.0,0.8,2.8,9.0,12.0,37.0,0.66,0.16,0.82,0.66,0.82,0.35,0.13,0.48,0.33,0.46,Matches
Érick Aguirre,mx MEX,DF,26-310,7,5,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,7.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,Matches
Sergio Canales,es ESP,"FW,MF",32-317,5,5,381.0,4.2,3.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.9,0.3,0.3,0.7,13.0,28.0,34.0,0.71,0.0,0.71,0.24,0.24,0.45,0.08,0.53,0.08,0.16,Matches
Joao Joshimar Rojas,ec ECU,"MF,FW",26-136,13,3,393.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.7,1.8,16.0,18.0,57.0,0.46,0.0,0.46,0.46,0.46,0.26,0.15,0.42,0.26,0.42,Matches
César Bustos,mx MEX,DF,18-125,4,3,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,5.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Ali Ávila,mx MEX,FW,20-098,5,3,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.1,0.6,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.19,0.17,0.19,Matches
Celso Ortiz,py PAR,MF,34-338,3,3,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
César Garza,mx MEX,"MF,FW",18-182,7,2,253.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.7,6.0,6.0,18.0,0.36,0.0,0.36,0.36,0.36,0.6,0.0,0.6,0.6,0.6,Matches
Daniel Alexis Parra,mx MEX,DF,24-163,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Luis Cárdenas,mx MEX,GK,30-106,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor Lopez,mx MEX,"MF,FW",20-236,9,0,211.0,2.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,1.2,7.0,16.0,26.0,0.85,0.43,1.28,0.85,1.28,0.29,0.21,0.5,0.29,0.5,Matches
Rodrigo Aguirre,uy URU,"FW,MF",29-090,5,0,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.56,0.02,0.58,0.56,0.58,Matches
Ángel Jordán Acosta,mx MEX,"MF,FW",18-241,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Edson Gutiérrez,mx MEX,DF,27-345,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Isidro Suárez,mx MEX,FW,20-163,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joaquín Moxica,mx MEX,FW,17-337,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Ortega,mx MEX,"MF,FW",21-360,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches
Ricardo Rentería,mx MEX,FW,21-189,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Ayon,mx MEX,MF,21-108,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Erick Carballo,mx MEX,FW,21-074,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joel Domínguez,mx MEX,MF,18-355,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Iker Fimbres,mx MEX,MF,18-211,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego García,mx MEX,DF,19-299,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Martínez,mx MEX,DF,21-159,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
