Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Esteban Andrada,ar ARG,GK,32-338,16.0,3,0.19,3,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Maximiliano Meza,ar ARG,"MF,FW",31-015,12.3,52,4.22,37,4,5,4,1,1,9,0.73,8,0,1,0,0,0,Matches
Stefan Medina,co COL,DF,31-199,13.0,24,1.84,17,1,2,1,3,0,3,0.23,2,0,0,1,0,0,Matches
Luis Romo,mx MEX,MF,28-208,12.8,42,3.27,38,0,2,1,1,0,4,0.31,4,0,0,0,0,0,Matches
Víctor Guzmán,mx MEX,DF,21-298,12.5,4,0.32,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Rogelio Funes Mori,mx MEX,FW,32-300,11.4,19,1.67,14,0,0,3,2,0,4,0.35,4,0,0,0,0,0,Matches
Sebastián Vegas,cl CHI,DF,27-026,13.2,18,1.36,15,0,0,3,0,0,1,0.08,1,0,0,0,0,0,Matches
Jesús Gallardo,mx MEX,DF,29-137,12.1,18,1.49,16,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Jordi Cortizo,mx MEX,"MF,FW",27-183,7.6,38,4.99,29,1,7,0,1,0,5,0.66,4,0,1,0,0,0,Matches
Omar Govea,mx MEX,MF,27-346,9.9,24,2.42,20,3,0,0,1,0,4,0.4,4,0,0,0,0,0,Matches
Héctor Moreno,mx MEX,DF,35-347,7.7,8,1.04,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Jesús Corona,mx MEX,"MF,FW",30-358,6.6,27,4.1,20,1,3,1,2,0,5,0.76,3,0,1,0,1,0,Matches
Jonathan González,mx MEX,MF,24-261,6.6,6,0.91,6,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Alfonso González,mx MEX,"MF,FW",29-116,5.6,31,5.58,17,10,2,1,0,1,4,0.72,1,3,0,0,0,0,Matches
Germán Berterame,ar ARG,"FW,MF",25-047,6.1,13,2.14,11,0,2,0,0,0,1,0.16,1,0,0,0,0,0,Matches
Érick Aguirre,mx MEX,DF,26-310,5.1,12,2.35,12,0,0,0,0,0,1,0.2,1,0,0,0,0,0,Matches
Sergio Canales,es ESP,"FW,MF",32-317,4.2,12,2.83,10,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Joao Joshimar Rojas,ec ECU,"MF,FW",26-136,4.4,18,4.12,10,6,0,2,0,0,3,0.69,3,0,0,0,0,0,Matches
César Bustos,mx MEX,DF,18-125,3.1,7,2.24,4,1,2,0,0,0,1,0.32,1,0,0,0,0,0,Matches
Ali Ávila,mx MEX,FW,20-098,3.0,6,2.01,3,0,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Celso Ortiz,py PAR,MF,34-338,2.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
César Garza,mx MEX,"MF,FW",18-182,2.8,3,1.07,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Daniel Alexis Parra,mx MEX,DF,24-163,1.0,2,2.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Cárdenas,mx MEX,GK,30-106,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Victor Lopez,mx MEX,"MF,FW",20-236,2.3,13,5.55,10,1,0,2,0,0,1,0.43,0,0,0,1,0,0,Matches
Rodrigo Aguirre,uy URU,"FW,MF",29-090,1.7,4,2.29,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ángel Jordán Acosta,mx MEX,"MF,FW",18-241,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edson Gutiérrez,mx MEX,DF,27-345,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Isidro Suárez,mx MEX,FW,20-163,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joaquín Moxica,mx MEX,FW,17-337,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kevin Ortega,mx MEX,"MF,FW",21-360,0.2,2,12.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ricardo Rentería,mx MEX,FW,21-189,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.6,17.0,406,23.88,312,29,26,21,14,4,48,2.82,39,3,3,2,1,0,
Opponent Total,,,28.1,17.0,348,20.47,251,45,18,12,18,4,29,1.71,18,4,3,0,4,0,
