Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Unai Bilbao,es ESP,DF,29-329,16.3,5,17,3,17.6,1.04,0.18,0.12,0.67,15.6,0,3,3,3.6,1.2,0.07,1.4,0.8,Matches
Dieter Villalpando,mx MEX,"MF,FW",32-148,15.7,3,33,16,48.5,2.1,1.02,0.09,0.19,23.6,1,0,0,2.3,2.3,0.07,0.7,0.7,Matches
Jhon Murillo,ve VEN,"FW,MF",28-039,14.6,1,23,5,21.7,1.57,0.34,0.04,0.2,18.9,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
Javier Güemez,mx MEX,MF,32-074,15.3,1,14,3,21.4,0.92,0.2,0.07,0.33,29.2,0,0,0,0.5,0.5,0.03,0.5,0.5,Matches
Rodrigo Dourado,br BRA,MF,29-196,15.2,1,6,4,66.7,0.4,0.26,0.17,0.25,15.2,0,0,0,0.4,0.4,0.07,0.6,0.6,Matches
Ricardo Chávez Soto,mx MEX,DF,29-041,14.8,1,18,3,16.7,1.22,0.2,0.06,0.33,14.6,0,0,0,1.8,1.8,0.1,-0.8,-0.8,Matches
Julio Domínguez,mx MEX,DF,36-052,14.7,2,6,2,33.3,0.41,0.14,0.33,1.0,11.0,0,0,0,0.3,0.3,0.06,1.7,1.7,Matches
Juan Sanabria,uy URU,DF,23-276,15.5,1,11,1,9.1,0.71,0.06,0.09,1.0,24.7,3,0,0,0.7,0.7,0.06,0.3,0.3,Matches
Léo Bonatini,br BRA,FW,29-277,12.4,5,29,9,31.0,2.34,0.73,0.17,0.56,13.7,0,0,0,3.9,3.9,0.14,1.1,1.1,Matches
Mateo Klimowicz,de GER,"FW,MF",23-177,8.1,1,23,12,52.2,2.84,1.48,0.04,0.08,22.4,0,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
Andrés Sánchez,mx MEX,GK,26-088,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Urtiaga,mx MEX,GK,25-082,8.0,0,1,0,0.0,0.12,0.0,0.0,,11.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Vitinho,br BRA,"FW,MF",22-251,9.5,6,36,17,47.2,3.79,1.79,0.17,0.35,22.1,3,0,0,2.3,2.3,0.06,3.7,3.7,Matches
Ángel Zaldívar,mx MEX,FW,29-325,2.6,2,6,3,50.0,2.31,1.15,0.17,0.33,16.4,0,1,2,2.5,1.0,0.16,-0.5,0.0,Matches
Uziel García,mx MEX,"DF,FW",22-265,2.1,0,3,1,33.3,1.43,0.48,0.0,0.0,18.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Sebastien Salles-Lamonge,fr FRA,"FW,MF",27-336,2.9,0,7,1,14.3,2.42,0.35,0.0,0.0,22.9,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Iker Moreno,mx MEX,DF,20-107,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jordan Silva,mx MEX,"DF,FW",29-153,1.7,0,4,1,25.0,2.38,0.6,0.0,0.0,12.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Eduardo Águila,mx MEX,"DF,FW",21-227,1.1,0,1,0,0.0,0.94,0.0,0.0,,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jürgen Damm,mx MEX,FW,31-053,2.5,0,7,2,28.6,2.83,0.81,0.0,0.0,14.0,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
Juan David Castro,mx MEX,"FW,MF",32-009,1.2,0,2,1,50.0,1.71,0.86,0.0,0.0,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Andrés Iniestra,mx MEX,MF,27-294,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Benjamín Galdames,mx MEX,FW,22-309,0.3,0,1,0,0.0,3.46,0.0,0.0,,31.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Diego Abitia,mx MEX,FW,20-258,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.8,17.0,29,248,84,33.9,14.59,4.94,0.1,0.3,19.6,8,4,5,23.0,19.1,0.08,6.0,5.9,
Opponent Total,,,27.8,17.0,26,257,71,27.6,15.12,4.18,0.1,0.35,18.6,5,1,1,21.6,20.6,0.08,4.4,4.4,
