Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Jorge Filipe Oliveira Fernandes,pt POR,DF,26-272,15,15,1350.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.6,1.3,16.0,66.0,4.0,0.0,0.07,0.07,0.0,0.07,0.05,0.04,0.09,0.05,0.09,Matches
Bruno Varela,cv CPV,GK,29-056,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jota Silva,pt POR,"FW,MF",24-151,15,15,1273.0,14.1,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,3.4,3.4,2.0,5.3,36.0,26.0,117.0,0.28,0.14,0.42,0.28,0.42,0.24,0.14,0.38,0.24,0.38,Matches
André Silva,br BRA,FW,26-210,14,13,1120.0,12.4,5.0,2.0,7.0,5.0,0.0,1.0,2.0,0.0,3.6,2.8,1.9,4.6,6.0,33.0,73.0,0.4,0.16,0.56,0.4,0.56,0.29,0.15,0.44,0.22,0.37,Matches
Tomás Händel,pt POR,MF,23-033,14,12,1087.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.8,1.8,20.0,54.0,20.0,0.08,0.08,0.17,0.08,0.17,0.09,0.06,0.15,0.09,0.15,Matches
Tomás Ribeiro,pt POR,DF,24-244,11,11,938.0,10.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.2,0.9,7.0,37.0,6.0,0.1,0.0,0.1,0.1,0.1,0.07,0.02,0.09,0.07,0.09,Matches
Tiago Silva,pt POR,MF,30-211,12,11,852.0,9.5,3.0,4.0,7.0,1.0,2.0,2.0,4.0,0.0,1.9,0.4,1.7,2.1,16.0,76.0,14.0,0.32,0.42,0.74,0.11,0.53,0.21,0.18,0.39,0.04,0.22,Matches
João Mendes,pt POR,"MF,FW",29-070,13,11,793.0,8.8,5.0,2.0,7.0,5.0,0.0,0.0,2.0,1.0,3.3,3.3,2.0,5.3,20.0,43.0,64.0,0.57,0.23,0.79,0.57,0.79,0.38,0.22,0.6,0.38,0.6,Matches
Manuel Manu,pt POR,DF,22-201,11,10,901.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.1,0.6,4.0,27.0,2.0,0.1,0.0,0.1,0.1,0.1,0.06,0.01,0.06,0.06,0.06,Matches
Bruno Gaspar,ao ANG,"MF,DF",30-253,10,10,762.0,8.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.0,15.0,29.0,63.0,0.12,0.12,0.24,0.12,0.24,0.02,0.1,0.12,0.02,0.12,Matches
Daniel Bandeira,pt POR,MF,23-263,13,8,650.0,7.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,9.0,35.0,5.0,0.14,0.28,0.42,0.14,0.42,0.04,0.1,0.14,0.04,0.14,Matches
Afonso freitas,pt POR,"DF,MF",23-267,9,8,541.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,8.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches
Ricardo Mangas,pt POR,"DF,MF",25-286,7,7,617.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.9,1.5,9.0,15.0,46.0,0.0,0.15,0.15,0.0,0.15,0.08,0.13,0.22,0.08,0.22,Matches
Miguel Magalhães,pt POR,"DF,MF",21-044,10,5,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,6.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,Matches
Toni Borevkovic,hr CRO,DF,26-195,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Mikel Villanueva,ve VEN,DF,30-260,4,4,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Nelson,ao ANG,"DF,FW",25-329,14,2,402.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.8,9.0,19.0,38.0,0.22,0.0,0.22,0.22,0.22,0.15,0.02,0.17,0.15,0.17,Matches
Adrián Butzke,es ESP,FW,24-275,5,2,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,Matches
Zé Carlos,pt POR,"MF,DF",22-061,14,1,277.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.7,0.8,8.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.04,0.21,0.25,0.04,0.25,Matches
Nuno Santos,pt POR,"FW,MF",24-303,9,0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.2,0.4,6.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.2,0.13,0.2,Matches
