Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Alexis Francisco Peña,mx MEX,DF,27-351,17,17,1530.0,17.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,4.0,48.0,4.0,0.12,0.0,0.12,0.12,0.12,0.03,0.01,0.05,0.03,0.05,Matches
Bryan Garnica,mx MEX,MF,27-217,17,17,1341.0,14.9,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.7,1.7,4.4,6.1,30.0,45.0,107.0,0.0,0.2,0.2,0.0,0.2,0.11,0.29,0.41,0.11,0.41,Matches
Alán Montes,mx MEX,DF,23-065,17,14,1315.0,14.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.4,0.9,7.0,50.0,3.0,0.07,0.07,0.14,0.07,0.14,0.03,0.03,0.06,0.03,0.06,Matches
Facundo Batista,uy URU,FW,24-348,15,12,1103.0,12.3,4.0,1.0,5.0,2.0,2.0,2.0,3.0,0.0,3.5,1.9,0.7,2.6,9.0,10.0,38.0,0.33,0.08,0.41,0.16,0.24,0.28,0.06,0.34,0.16,0.21,Matches
Fernando Arce Jr.,us USA,MF,27-033,12,10,980.0,10.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.2,1.2,0.1,1.2,4.0,41.0,10.0,0.18,0.0,0.18,0.18,0.18,0.11,0.01,0.11,0.11,0.11,Matches
Raúl Gudiño,mx MEX,GK,27-252,10,10,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Rodríguez,mx MEX,DF,22-118,12,9,851.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.3,0.8,15.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches
Édgar Méndez,es ESP,"FW,MF",33-362,15,9,763.0,8.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.4,2.4,0.1,2.4,6.0,15.0,44.0,0.24,0.0,0.24,0.24,0.24,0.28,0.01,0.29,0.28,0.29,Matches
Heriberto Jurado,mx MEX,MF,18-361,12,8,590.0,6.6,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.3,1.8,17.0,8.0,24.0,0.0,0.46,0.46,0.0,0.46,0.07,0.2,0.27,0.07,0.27,Matches
Jair Cortés,mx MEX,"DF,MF",23-039,14,7,751.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.5,16.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,Matches
