Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Guido Herrera,ar ARG,GK,30.0,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gastón Benavídez,ar ARG,DF,27.0,26.0,1,16,6,37.5,0.62,0.23,0.06,0.17,16.2,0,0,0,1.4,1.3,0.08,-0.4,-0.3,Matches
Matías Catalán,cl CHI,DF,30.0,25.2,1,13,3,23.1,0.51,0.12,0.08,0.33,14.2,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Rodrigo Villagra,ar ARG,MF,21.0,24.8,0,16,3,18.8,0.64,0.12,0.0,0.0,24.3,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Rodrigo Garro,ar ARG,MF,25.0,23.1,5,48,14,29.2,2.08,0.61,0.1,0.36,25.8,12,0,0,2.3,2.3,0.05,2.7,2.7,Matches
Michael Santos,uy URU,FW,29.0,20.4,13,68,29,42.6,3.34,1.42,0.19,0.45,15.8,0,0,2,15.1,13.5,0.2,-2.1,-0.5,Matches
Ramón Sosa,py PAR,FW,23.0,16.7,4,24,9,37.5,1.44,0.54,0.17,0.44,18.4,1,0,0,5.6,5.6,0.23,-1.6,-1.6,Matches
Juan Portillo,ar ARG,DF,22.0,15.8,1,11,1,9.1,0.7,0.06,0.09,1.0,20.3,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
Diego Valoyes,co COL,FW,26.0,17.9,4,47,13,27.7,2.63,0.73,0.06,0.23,17.6,0,1,1,4.5,3.7,0.08,-0.5,-0.7,Matches
Juan Rodríguez,ar ARG,DF,28.0,15.6,0,5,2,40.0,0.32,0.13,0.0,0.0,13.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Diego Ortegoza,ar ARG,MF,25.0,8.8,0,12,2,16.7,1.36,0.23,0.0,0.0,24.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Francisco Pizzini,ar ARG,FW,29.0,12.9,3,21,9,42.9,1.63,0.7,0.14,0.33,15.1,0,0,0,2.6,2.6,0.13,0.4,0.4,Matches
Alan Franco,ec ECU,MF,24.0,11.5,0,5,0,0.0,0.43,0.0,0.0,,23.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Lucas Suárez,ar ARG,DF,27.0,11.0,0,5,0,0.0,0.45,0.0,0.0,,16.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Nicolás Pasquini,ar ARG,DF,32.0,6.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Valentín Depietri,ar ARG,"FW,MF",22.0,5.8,0,7,0,0.0,1.2,0.0,0.0,,25.0,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Nahuel Bustos,ar ARG,"FW,MF",24.0,8.1,7,33,11,33.3,4.06,1.35,0.21,0.64,19.5,9,0,0,5.4,5.4,0.16,1.6,1.6,Matches
Christian Oliva,uy URU,MF,26.0,4.9,0,4,1,25.0,0.82,0.21,0.0,0.0,23.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Tiago Palacios,ar ARG,DF,19.0,1.9,0,1,0,0.0,0.52,0.0,0.0,,10.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Julio Buffarini,ar ARG,DF,34.0,1.7,0,1,0,0.0,0.6,0.0,0.0,,28.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Maximiliano Álvez,ar ARG,FW,19.0,2.0,0,3,0,0.0,1.53,0.0,0.0,,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Tomás Olmos,ar ARG,DF,18.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ángelo Martino,ar ARG,DF,24.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
José Romero,ar ARG,"FW,MF",19.0,1.9,2,12,5,41.7,6.39,2.66,0.17,0.4,12.4,0,0,0,2.5,2.5,0.21,-0.5,-0.5,Matches
Diego Barrera,ar ARG,FW,18.0,1.4,0,1,0,0.0,0.7,0.0,0.0,,13.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Luis Sequeira,ar ARG,"MF,DF",20.0,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fabio Álvarez,ar ARG,"MF,FW",30.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vicente Fernández,cl CHI,"MF,FW",23.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
David Zalazar,ar ARG,MF,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Federico Girotti,ar ARG,DF,23.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matias Gomez,ar ARG,"MF,FW",17.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.7,27.0,41,353,108,30.6,13.07,4.0,0.11,0.37,19.0,23,1,3,43.2,40.8,0.12,-2.2,-0.8,
Opponent Total,,,27.1,27.0,21,302,99,32.8,11.19,3.67,0.06,0.18,18.0,20,3,3,27.5,25.1,0.09,-6.5,-7.1,
