Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gastón Lodico,ar ARG,MF,24.0,25.9,1219.0,1547.0,78.8,21058.0,6762.0,593.0,682.0,87.0,463.0,545.0,85.0,131.0,233.0,56.2,2,3.3,4.2,-1.3,42.0,160.0,33.0,5.0,199.0,Matches
Fernando Alarcón,ar ARG,DF,28.0,26.0,682.0,975.0,69.9,14809.0,7406.0,208.0,281.0,74.0,344.0,414.0,83.1,122.0,243.0,50.2,1,0.6,0.5,0.4,7.0,72.0,4.0,1.0,77.0,Matches
Adrián Martínez,ar ARG,FW,30.0,25.3,402.0,596.0,67.4,5447.0,803.0,240.0,341.0,70.4,117.0,158.0,74.1,19.0,27.0,70.4,1,2.9,2.2,-1.9,30.0,23.0,12.0,1.0,39.0,Matches
Sebastián Corda,ar ARG,DF,27.0,22.4,676.0,1014.0,66.7,11034.0,6243.0,352.0,416.0,84.6,247.0,387.0,63.8,59.0,160.0,36.9,1,1.5,1.3,-0.5,13.0,72.0,13.0,4.0,87.0,Matches
Gabriel Graciani,ar ARG,"MF,FW",29.0,19.6,386.0,683.0,56.5,5056.0,1986.0,254.0,366.0,69.4,100.0,197.0,50.8,13.0,47.0,27.7,4,3.3,2.4,0.7,19.0,59.0,18.0,10.0,75.0,Matches
Santiago Rodriguez,ar ARG,"FW,MF",25.0,19.2,422.0,649.0,65.0,6756.0,1956.0,241.0,302.0,79.8,126.0,183.0,68.9,38.0,102.0,37.3,4,3.5,2.7,0.5,30.0,46.0,20.0,4.0,62.0,Matches
Nicolás Linares,ar ARG,MF,26.0,17.9,489.0,639.0,76.5,8832.0,2966.0,212.0,248.0,85.5,212.0,261.0,81.2,55.0,94.0,58.5,0,0.1,0.7,-0.1,3.0,50.0,4.0,1.0,54.0,Matches
Leonel Mosevich,ar ARG,DF,25.0,17.6,474.0,622.0,76.2,9515.0,3819.0,145.0,173.0,83.8,259.0,304.0,85.2,64.0,128.0,50.0,0,0.2,0.2,-0.2,2.0,26.0,1.0,0.0,29.0,Matches
Jorge Carranza,ar ARG,GK,41.0,16.9,299.0,470.0,63.6,9615.0,7851.0,54.0,54.0,100.0,98.0,102.0,96.1,142.0,308.0,46.1,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,Matches
Giuliano Cerato,ar ARG,DF,24.0,17.0,608.0,967.0,62.9,11449.0,5790.0,250.0,312.0,80.1,259.0,400.0,64.8,88.0,191.0,46.1,0,1.5,2.1,-1.5,15.0,72.0,22.0,14.0,81.0,Matches
Franco Watson,ar ARG,MF,23.0,13.4,,,,,,,,,,,,,,,2,,,,,,,,,Matches
Roberto Bochi,ar ARG,MF,33.0,12.5,464.0,603.0,76.9,7938.0,2879.0,217.0,265.0,81.9,185.0,224.0,82.6,47.0,82.0,57.3,0,0.2,0.3,-0.2,4.0,53.0,4.0,1.0,70.0,Matches
Brian Cuello,ar ARG,MF,25.0,13.0,,,,,,,,,,,,,,,1,,,,,,,,,Matches
Juan Franco Arrellaga,py PAR,DF,30.0,9.5,270.0,435.0,62.1,4412.0,2387.0,141.0,170.0,82.9,107.0,170.0,62.9,18.0,70.0,25.7,0,0.4,0.3,-0.4,7.0,29.0,4.0,3.0,32.0,Matches
Manuel Roffo,ar ARG,GK,22.0,10.1,186.0,324.0,57.4,6758.0,5539.0,24.0,24.0,100.0,70.0,73.0,95.9,90.0,221.0,40.7,0,0.1,0.1,-0.1,1.0,14.0,2.0,0.0,1.0,Matches
Ezequiel Parnisari,ar ARG,DF,32.0,8.3,152.0,217.0,70.0,3090.0,1394.0,50.0,67.0,74.6,81.0,99.0,81.8,19.0,43.0,44.2,0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,12.0,Matches
Axel Rodríguez,ar ARG,FW,25.0,5.0,56.0,100.0,56.0,697.0,77.0,34.0,52.0,65.4,18.0,25.0,72.0,0.0,2.0,0.0,0,0.0,0.1,0.0,1.0,2.0,1.0,0.0,4.0,Matches
Jonathan Bay,ar ARG,DF,29.0,4.7,135.0,203.0,66.5,2278.0,1054.0,64.0,77.0,83.1,52.0,78.0,66.7,12.0,32.0,37.5,0,0.1,0.3,-0.1,4.0,9.0,6.0,3.0,13.0,Matches
Joaquín Varela,uy URU,DF,24.0,2.6,35.0,66.0,53.0,819.0,515.0,11.0,16.0,68.8,15.0,24.0,62.5,9.0,25.0,36.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,Matches
Nicólas Watson,ar ARG,MF,24.0,1.3,46.0,61.0,75.4,619.0,221.0,29.0,33.0,87.9,13.0,18.0,72.2,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,8.0,Matches
Lucas Albertengo,ar ARG,"FW,MF",32.0,2.4,60.0,83.0,72.3,731.0,150.0,48.0,60.0,80.0,7.0,9.0,77.8,2.0,6.0,33.3,0,0.2,0.2,-0.2,1.0,3.0,1.0,0.0,6.0,Matches
