Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Cleiton Schwengber,br BRA,GK,25.0,33.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Juninho Capixaba,br BRA,DF,25.0,31.9,111,3.47,80,9,3,9,6,4,3,0.09,2,0,0,1,0,0,Matches
Lucas Evangelista,br BRA,MF,27.0,30.2,159,5.26,107,28,5,8,9,2,12,0.4,7,3,0,2,0,0,Matches
Matheus Fernandes,br BRA,MF,24.0,26.0,74,2.85,69,0,0,2,1,2,4,0.15,3,0,0,0,0,1,Matches
Eduardo Sasha,br BRA,"FW,MF",30.0,24.8,86,3.47,71,0,4,8,3,0,7,0.28,6,0,1,0,0,0,Matches
Vitinho,br BRA,"FW,MF",23.0,22.8,85,3.74,55,8,8,9,4,1,9,0.4,6,0,1,2,0,0,Matches
Jadsom,br BRA,MF,21.0,21.1,55,2.61,48,2,0,3,1,1,2,0.1,2,0,0,0,0,0,Matches
Helinho,br BRA,FW,22.0,15.4,80,5.2,52,9,9,3,6,1,6,0.39,4,1,0,0,1,0,Matches
Leonardo Realpe,ec ECU,DF,21.0,18.7,14,0.75,12,0,0,2,0,0,1,0.05,0,0,0,1,0,0,Matches
Leo Ortiz,br BRA,DF,27.0,17.8,28,1.57,26,0,0,2,0,0,2,0.11,2,0,0,0,0,0,Matches
José Hurtado,ec ECU,DF,21.0,18.0,34,1.89,26,4,4,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Aderlan Silva,br BRA,DF,32.0,15.8,42,2.66,31,4,1,3,1,2,2,0.13,1,0,0,1,0,0,Matches
Eric Ramires,br BRA,MF,22.0,15.3,47,3.07,38,1,1,5,2,0,5,0.33,4,0,0,1,0,0,Matches
Luan Patrick,br BRA,DF,21.0,12.4,11,0.89,9,0,0,1,0,1,1,0.08,1,0,0,0,0,0,Matches
Luan Cândido,br BRA,DF,21.0,12.0,24,1.99,18,2,1,1,2,0,1,0.08,1,0,0,0,0,0,Matches
Eduardo Santos,br BRA,DF,25.0,11.3,4,0.35,2,0,0,2,0,0,1,0.09,1,0,0,0,0,0,Matches
Thiago Borbas,uy URU,FW,20.0,15.9,33,2.08,25,0,3,3,2,0,4,0.25,3,0,0,0,1,0,Matches
Henry Mosquera,co COL,"FW,MF",21.0,11.8,58,4.92,38,0,11,6,3,0,7,0.59,3,0,2,2,0,0,Matches
Natan,br BRA,DF,21.0,9.3,3,0.32,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno,br BRA,"FW,MF",19.0,7.9,37,4.66,22,4,4,4,3,0,2,0.25,1,0,1,0,0,0,Matches
Marcos Vinicios Sorriso,br BRA,"FW,DF",21.0,10.4,43,4.12,24,7,3,6,3,0,2,0.19,1,0,0,1,0,0,Matches
Lucão,br BRA,GK,21.0,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavinho,br BRA,"MF,FW",18.0,7.4,14,1.9,10,0,2,1,1,0,1,0.14,0,0,0,1,0,0,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,5.1,31,6.04,19,3,3,2,4,0,4,0.78,1,0,1,0,2,0,Matches
Alerrandro,br BRA,"FW,MF",23.0,4.5,7,1.56,6,0,1,0,0,0,1,0.22,1,0,0,0,0,0,Matches
Lucão,br BRA,DF,24.0,2.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme,br BRA,"DF,MF",20.0,2.9,2,0.69,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ignacio Laquintana,uy URU,FW,23.0,2.0,3,1.48,2,0,0,1,0,0,1,0.49,0,0,0,1,0,0,Matches
Talisson,br BRA,FW,20.0,1.7,5,2.98,0,0,3,0,2,0,1,0.6,0,0,1,0,0,0,Matches
Raul,br BRA,"MF,DF",26.0,1.2,2,1.68,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yani Quintero,co COL,MF,20.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cipriano,br BRA,DF,20.0,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Cunha,br BRA,DF,26.0,0.8,2,2.57,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nathan Camargo,br BRA,MF,17.0,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Praxedes,br BRA,MF,20.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,24.2,38.0,1098,28.89,802,82,66,81,53,14,80,2.11,51,4,7,13,4,1,
Opponent Total,,,27.5,38.0,758,19.95,506,81,69,51,44,7,55,1.45,32,4,7,7,5,0,
