Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Cleiton Schwengber,br BRA,GK,25.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho Capixaba,br BRA,DF,25.0,34,33,2875.0,31.9,2.0,1.0,3.0,2.0,0.0,0.0,12.0,0.0,2.9,2.9,4.5,7.4,71.0,231.0,127.0,0.06,0.03,0.09,0.06,0.09,0.09,0.14,0.23,0.09,0.23,Matches
Lucas Evangelista,br BRA,MF,27.0,33,32,2722.0,30.2,1.0,6.0,7.0,1.0,0.0,0.0,6.0,0.0,3.7,3.7,7.1,10.8,34.0,165.0,151.0,0.03,0.2,0.23,0.03,0.23,0.12,0.23,0.36,0.12,0.36,Matches
Matheus Fernandes,br BRA,MF,24.0,33,31,2336.0,26.0,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,1.5,2.3,41.0,143.0,46.0,0.04,0.12,0.15,0.04,0.15,0.03,0.06,0.09,0.03,0.09,Matches
Eduardo Sasha,br BRA,"FW,MF",30.0,33,31,2229.0,24.8,11.0,3.0,14.0,8.0,3.0,3.0,3.0,0.0,11.4,9.0,4.3,13.3,23.0,82.0,141.0,0.44,0.12,0.57,0.32,0.44,0.46,0.17,0.63,0.37,0.54,Matches
Vitinho,br BRA,"FW,MF",23.0,33,23,2049.0,22.8,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,3.8,3.8,3.0,6.7,76.0,62.0,244.0,0.09,0.09,0.18,0.09,0.18,0.17,0.13,0.3,0.17,0.3,Matches
Jadsom,br BRA,MF,21.0,31,22,1896.0,21.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.0,2.2,16.0,136.0,51.0,0.05,0.0,0.05,0.05,0.05,0.06,0.05,0.11,0.06,0.11,Matches
Helinho,br BRA,FW,22.0,24,20,1384.0,15.4,3.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,3.2,3.2,3.9,7.1,54.0,73.0,168.0,0.2,0.13,0.33,0.2,0.33,0.21,0.25,0.46,0.21,0.46,Matches
Leonardo Realpe,ec ECU,DF,21.0,21,19,1680.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.1,0.7,15.0,77.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Leo Ortiz,br BRA,DF,27.0,20,19,1603.0,17.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,28.0,142.0,2.0,0.11,0.0,0.11,0.11,0.11,0.11,0.03,0.14,0.11,0.14,Matches
José Hurtado,ec ECU,DF,21.0,25,17,1618.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.4,57.0,86.0,79.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.01,0.08,Matches
Aderlan Silva,br BRA,DF,32.0,22,17,1421.0,15.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,1.2,1.6,23.0,84.0,41.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,Matches
Eric Ramires,br BRA,MF,22.0,23,17,1376.0,15.3,3.0,3.0,6.0,3.0,0.0,0.0,1.0,1.0,2.5,2.5,1.6,4.1,22.0,80.0,50.0,0.2,0.2,0.39,0.2,0.39,0.16,0.11,0.27,0.16,0.27,Matches
Luan Patrick,br BRA,DF,21.0,14,12,1113.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.7,6.0,42.0,1.0,0.0,0.08,0.08,0.0,0.08,0.05,0.09,0.14,0.05,0.14,Matches
Luan Cândido,br BRA,DF,21.0,22,11,1082.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,1.2,2.9,19.0,55.0,42.0,0.08,0.08,0.17,0.08,0.17,0.15,0.1,0.24,0.15,0.24,Matches
Eduardo Santos,br BRA,DF,25.0,13,11,1020.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.0,1.0,11.0,38.0,2.0,0.09,0.0,0.09,0.09,0.09,0.08,0.0,0.09,0.08,0.09,Matches
Thiago Borbas,uy URU,FW,20.0,33,10,1428.0,15.9,9.0,2.0,11.0,9.0,0.0,0.0,7.0,1.0,9.2,9.2,1.1,10.4,12.0,25.0,119.0,0.57,0.13,0.69,0.57,0.69,0.58,0.07,0.65,0.58,0.65,Matches
Henry Mosquera,co COL,"FW,MF",21.0,21,10,1061.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,2.6,4.5,71.0,31.0,161.0,0.17,0.17,0.34,0.17,0.34,0.16,0.22,0.38,0.16,0.38,Matches
