Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Cleiton Schwengber,br BRA,GK,25.0,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,19,2,Matches
Juninho Capixaba,br BRA,DF,25.0,31.9,69,54,25,28,16,35,88,39.8,53,45,12,33,79,148,85,3,Matches
Lucas Evangelista,br BRA,MF,27.0,30.2,51,28,20,22,9,15,46,32.6,31,31,6,25,26,77,20,0,Matches
Matheus Fernandes,br BRA,MF,24.0,26.0,106,63,40,52,14,45,93,48.4,48,36,10,26,32,138,23,1,Matches
Eduardo Sasha,br BRA,"FW,MF",30.0,24.8,15,5,1,11,3,4,12,33.3,8,8,2,6,10,25,15,0,Matches
Vitinho,br BRA,"FW,MF",23.0,22.8,35,21,12,18,5,10,43,23.3,33,28,1,27,11,46,10,0,Matches
Jadsom,br BRA,MF,21.0,21.1,41,21,11,24,6,19,43,44.2,24,37,7,30,27,68,25,0,Matches
Helinho,br BRA,FW,22.0,15.4,24,16,8,11,5,8,19,42.1,11,18,0,18,8,32,11,0,Matches
Leonardo Realpe,ec ECU,DF,21.0,18.7,24,10,16,7,1,13,25,52.0,12,10,7,3,25,49,69,0,Matches
Leo Ortiz,br BRA,DF,27.0,17.8,18,11,13,5,0,9,15,60.0,6,21,18,3,30,48,75,1,Matches
José Hurtado,ec ECU,DF,21.0,18.0,36,26,16,17,3,25,47,53.2,22,19,6,13,21,57,34,0,Matches
Aderlan Silva,br BRA,DF,32.0,15.8,54,31,30,21,3,31,70,44.3,39,21,2,19,26,80,26,0,Matches
Eric Ramires,br BRA,MF,22.0,15.3,18,10,3,12,3,9,35,25.7,26,27,1,26,12,30,7,0,Matches
Luan Patrick,br BRA,DF,21.0,12.4,9,6,5,4,0,5,12,41.7,7,12,10,2,17,26,33,1,Matches
Luan Cândido,br BRA,DF,21.0,12.0,19,12,12,5,2,7,13,53.8,6,24,8,16,13,32,45,0,Matches
Eduardo Santos,br BRA,DF,25.0,11.3,15,9,10,4,1,10,13,76.9,3,19,15,4,14,29,51,1,Matches
Thiago Borbas,uy URU,FW,20.0,15.9,13,9,3,7,3,3,15,20.0,12,14,0,14,2,15,8,0,Matches
Henry Mosquera,co COL,"FW,MF",21.0,11.8,16,11,6,7,3,9,15,60.0,6,13,4,9,1,17,3,0,Matches
Natan,br BRA,DF,21.0,9.3,6,5,5,1,0,4,7,57.1,3,15,10,5,9,15,30,1,Matches
Bruno,br BRA,"FW,MF",19.0,7.9,4,4,0,2,2,2,12,16.7,10,11,0,11,2,6,2,0,Matches
Marcos Vinicios Sorriso,br BRA,"FW,DF",21.0,10.4,22,15,5,11,6,5,13,38.5,8,18,0,18,8,30,6,0,Matches
Lucão,br BRA,GK,21.0,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,Matches
Gustavinho,br BRA,"MF,FW",18.0,7.4,13,5,5,1,7,6,23,26.1,17,8,2,6,7,20,5,0,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,5.1,7,3,2,1,4,6,11,54.5,5,6,0,6,0,7,2,0,Matches
Alerrandro,br BRA,"FW,MF",23.0,4.5,2,2,1,1,0,0,1,0.0,1,3,0,3,0,2,6,0,Matches
Lucão,br BRA,DF,24.0,2.2,3,1,3,0,0,1,1,100.0,0,0,0,0,5,8,6,0,Matches
Guilherme,br BRA,"DF,MF",20.0,2.9,7,4,3,2,2,4,4,100.0,0,4,1,3,3,10,11,0,Matches
Ignacio Laquintana,uy URU,FW,23.0,2.0,4,3,0,3,1,0,1,0.0,1,1,0,1,1,5,0,0,Matches
Talisson,br BRA,FW,20.0,1.7,4,1,2,1,1,2,2,100.0,0,2,1,1,2,6,2,0,Matches
Raul,br BRA,"MF,DF",26.0,1.2,3,0,2,0,1,2,3,66.7,1,2,1,1,1,4,2,0,Matches
Yani Quintero,co COL,MF,20.0,1.1,5,4,2,3,0,1,2,50.0,1,3,0,3,1,6,0,0,Matches
Cipriano,br BRA,DF,20.0,0.8,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,11,0,Matches
Lucas Cunha,br BRA,DF,26.0,0.8,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,1,Matches
Nathan Camargo,br BRA,MF,17.0,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Bruno Praxedes,br BRA,MF,20.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,24.2,38.0,645,392,263,281,101,292,688,42.4,396,457,125,332,398,1043,648,11,
Opponent Total,,,27.5,38.0,736,465,413,265,58,358,792,45.2,434,497,167,330,377,1113,901,13,
