Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Cleiton Schwengber,br BRA,GK,25.0,33.0,1102,792,1080,21,2,2,1102,1,1,100.0,0,0.0,614,3550,2207,0,0,0,0,0,455,0,Matches
Juninho Capixaba,br BRA,DF,25.0,31.9,2536,92,561,1316,696,51,2536,59,22,37.3,29,49.2,1343,7550,4067,71,73,5,41,19,1436,127,Matches
Lucas Evangelista,br BRA,MF,27.0,30.2,1908,34,195,843,880,76,1908,75,31,41.3,30,40.0,1014,4138,1705,34,40,7,63,49,1282,151,Matches
Matheus Fernandes,br BRA,MF,24.0,26.0,1576,40,287,1009,303,14,1576,51,30,58.8,17,33.3,856,3963,2040,41,45,2,42,24,936,46,Matches
Eduardo Sasha,br BRA,"FW,MF",30.0,24.8,925,19,58,407,466,101,922,31,13,41.9,16,51.6,541,2072,855,23,27,8,48,25,680,141,Matches
Vitinho,br BRA,"FW,MF",23.0,22.8,1194,18,95,405,708,102,1194,84,32,38.1,39,46.4,774,4448,2314,76,67,36,54,46,857,244,Matches
Jadsom,br BRA,MF,21.0,21.1,1346,45,252,811,299,22,1346,26,18,69.2,6,23.1,696,3119,1308,16,20,3,26,24,813,51,Matches
Helinho,br BRA,FW,22.0,15.4,1006,8,87,337,596,54,1006,85,39,45.9,39,45.9,640,4272,1902,54,46,19,45,15,707,168,Matches
Leonardo Realpe,ec ECU,DF,21.0,18.7,993,104,430,535,31,10,993,7,7,100.0,0,0.0,565,3116,1946,15,7,0,5,2,611,3,Matches
Leo Ortiz,br BRA,DF,27.0,17.8,1236,165,519,664,62,19,1236,9,5,55.6,3,33.3,669,3898,2604,28,13,1,6,4,751,2,Matches
José Hurtado,ec ECU,DF,21.0,18.0,1181,49,261,536,392,19,1181,38,20,52.6,15,39.5,577,3165,1683,57,34,9,18,7,569,79,Matches
Aderlan Silva,br BRA,DF,32.0,15.8,1213,56,328,548,342,14,1213,24,12,50.0,10,41.7,522,2356,1196,23,19,6,15,4,612,41,Matches
Eric Ramires,br BRA,MF,22.0,15.3,860,5,88,483,295,26,860,32,15,46.9,15,46.9,520,2297,1022,22,25,2,29,13,570,50,Matches
Luan Patrick,br BRA,DF,21.0,12.4,705,71,334,349,25,12,705,1,0,0.0,1,100.0,404,2045,1128,6,3,1,4,0,435,1,Matches
Luan Cândido,br BRA,DF,21.0,12.0,771,48,216,383,177,33,771,19,11,57.9,4,21.1,390,2089,1010,19,13,2,11,11,437,42,Matches
Eduardo Santos,br BRA,DF,25.0,11.3,665,112,336,307,32,10,665,17,12,70.6,4,23.5,376,2286,1285,11,8,1,5,5,390,2,Matches
Thiago Borbas,uy URU,FW,20.0,15.9,541,6,19,179,347,92,541,26,13,50.0,9,34.6,321,1215,317,12,9,4,53,24,412,119,Matches
Henry Mosquera,co COL,"FW,MF",21.0,11.8,542,9,48,156,360,54,542,106,55,51.9,46,43.4,412,3379,2057,71,50,23,32,26,418,161,Matches
Natan,br BRA,DF,21.0,9.3,470,53,201,254,20,7,470,2,1,50.0,1,50.0,272,2021,1130,7,3,0,6,0,262,0,Matches
Bruno,br BRA,"FW,MF",19.0,7.9,388,1,18,175,203,39,388,31,21,67.7,9,29.0,263,1723,693,19,14,9,27,10,294,68,Matches
Marcos Vinicios Sorriso,br BRA,"FW,DF",21.0,10.4,637,7,67,232,349,35,637,43,18,41.9,18,41.9,362,2392,1159,40,30,7,40,25,415,128,Matches
Lucão,br BRA,GK,21.0,5.0,159,129,159,0,0,0,159,0,0,,0,,87,500,277,0,0,0,0,0,65,0,Matches
Gustavinho,br BRA,"MF,FW",18.0,7.4,399,6,48,208,149,12,399,36,24,66.7,11,30.6,225,1162,573,15,10,4,19,18,249,26,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,5.1,370,2,33,144,206,26,370,44,22,50.0,20,45.5,272,2146,1150,33,35,9,23,17,278,36,Matches
Alerrandro,br BRA,"FW,MF",23.0,4.5,115,7,9,44,63,19,115,6,3,50.0,3,50.0,65,198,81,3,3,1,13,3,81,20,Matches
Lucão,br BRA,DF,24.0,2.2,98,8,41,50,7,3,98,1,1,100.0,0,0.0,51,256,125,0,1,1,5,0,47,0,Matches
Guilherme,br BRA,"DF,MF",20.0,2.9,187,7,49,85,54,2,187,2,1,50.0,1,50.0,87,486,280,4,6,0,4,3,93,9,Matches
Ignacio Laquintana,uy URU,FW,23.0,2.0,99,0,10,30,61,6,99,5,3,60.0,2,40.0,63,306,166,6,7,1,11,0,70,23,Matches
Talisson,br BRA,FW,20.0,1.7,72,2,14,15,45,9,72,13,5,38.5,8,61.5,46,300,208,9,4,3,5,3,48,11,Matches
Raul,br BRA,"MF,DF",26.0,1.2,70,6,17,40,13,0,70,2,0,0.0,2,100.0,42,178,58,1,0,0,2,2,44,1,Matches
Yani Quintero,co COL,MF,20.0,1.1,64,3,16,37,12,0,64,1,1,100.0,0,0.0,28,158,88,1,2,0,1,0,38,0,Matches
Cipriano,br BRA,DF,20.0,0.8,44,12,29,15,0,0,44,0,0,,0,,22,89,22,0,0,0,0,0,24,0,Matches
Lucas Cunha,br BRA,DF,26.0,0.8,92,6,19,73,0,0,92,0,0,,0,,70,407,267,0,0,0,1,0,79,0,Matches
Nathan Camargo,br BRA,MF,17.0,0.1,6,0,3,0,3,0,6,0,0,,0,,3,7,4,0,0,0,0,0,2,0,Matches
Bruno Praxedes,br BRA,MF,20.0,0.1,6,0,0,3,3,0,6,0,0,,0,,4,29,2,0,0,0,1,0,4,0,Matches
Squad Total,,,24.2,38.0,23576,1922,5927,10694,7201,869,23573,877,436,49.7,358,40.8,13196,71316,36929,717,614,164,655,379,14464,1750,
Opponent Total,,,27.5,38.0,19344,2775,7891,7780,3920,649,19336,758,395,52.1,286,37.7,9311,51549,26599,527,343,165,668,353,10131,973,
