Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Tadeu,br BRA,GK,30.0,35.0,837.0,1205.0,69.5,27478.0,20231.0,132.0,132.0,100.0,304.0,312.0,97.4,399.0,746.0,53.5,1,0.3,0.1,0.7,5.0,39.0,0.0,0.0,1.0,Matches
Maguinho,br BRA,DF,30.0,31.7,866.0,1229.0,70.5,13913.0,5195.0,458.0,541.0,84.7,332.0,475.0,69.9,61.0,148.0,41.2,0,1.2,1.2,-1.2,19.0,59.0,8.0,2.0,74.0,Matches
Bruno Melo,br BRA,DF,30.0,32.1,1237.0,1436.0,86.1,25988.0,9635.0,367.0,397.0,92.4,668.0,715.0,93.4,193.0,292.0,66.1,1,0.3,0.5,0.7,8.0,86.0,7.0,0.0,92.0,Matches
Everton Morelli,br BRA,MF,25.0,28.7,796.0,979.0,81.3,13551.0,3625.0,354.0,397.0,89.2,355.0,405.0,87.7,64.0,111.0,57.7,0,0.9,0.9,-0.9,17.0,75.0,7.0,3.0,94.0,Matches
Lucas Halter,br BRA,DF,22.0,28.7,1010.0,1229.0,82.2,21384.0,8953.0,274.0,303.0,90.4,573.0,655.0,87.5,151.0,231.0,65.4,0,0.2,0.6,-0.2,5.0,81.0,6.0,0.0,107.0,Matches
Willian,br BRA,MF,29.0,24.4,885.0,1050.0,84.3,16233.0,4656.0,364.0,414.0,87.9,403.0,455.0,88.6,99.0,134.0,73.9,0,0.6,0.8,-0.6,14.0,68.0,10.0,1.0,68.0,Matches
Guilherme,br BRA,MF,31.0,20.6,684.0,918.0,74.5,12703.0,4372.0,297.0,348.0,85.3,267.0,323.0,82.7,99.0,200.0,49.5,6,3.2,3.9,2.8,48.0,66.0,11.0,2.0,103.0,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,420.0,596.0,70.5,7164.0,2694.0,211.0,250.0,84.4,140.0,184.0,76.1,51.0,101.0,50.5,1,2.9,3.8,-1.9,51.0,41.0,37.0,16.0,98.0,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,360.0,484.0,74.4,5167.0,1207.0,207.0,240.0,86.3,120.0,149.0,80.5,16.0,38.0,42.1,2,1.3,1.7,0.7,16.0,23.0,15.0,3.0,39.0,Matches
Sander,br BRA,DF,32.0,17.1,755.0,1004.0,75.2,12955.0,5446.0,359.0,402.0,89.3,311.0,401.0,77.6,74.0,151.0,49.0,3,1.8,2.1,1.2,28.0,60.0,21.0,14.0,85.0,Matches
Hugo,br BRA,DF,25.0,15.8,517.0,737.0,70.1,8794.0,4348.0,273.0,318.0,85.8,185.0,269.0,68.8,52.0,111.0,46.8,1,1.7,1.9,-0.7,16.0,40.0,17.0,4.0,61.0,Matches
Allano,br BRA,FW,27.0,13.7,307.0,421.0,72.9,4740.0,1557.0,156.0,183.0,85.2,119.0,152.0,78.3,20.0,39.0,51.3,0,0.8,1.0,-0.8,12.0,40.0,13.0,2.0,55.0,Matches
Vinícius,br BRA,FW,29.0,13.0,326.0,496.0,65.7,5219.0,1518.0,165.0,209.0,78.9,121.0,170.0,71.2,22.0,57.0,38.6,2,1.3,1.4,0.7,18.0,30.0,20.0,5.0,53.0,Matches
Zé Ricardo,br BRA,MF,23.0,11.9,555.0,669.0,83.0,11346.0,3588.0,202.0,231.0,87.4,231.0,270.0,85.6,107.0,129.0,82.9,1,0.8,0.5,0.2,11.0,82.0,9.0,0.0,88.0,Matches
João Magno,br BRA,FW,25.0,10.9,99.0,156.0,63.5,1362.0,371.0,56.0,82.0,68.3,29.0,41.0,70.7,6.0,9.0,66.7,1,0.8,1.2,0.2,9.0,6.0,6.0,1.0,12.0,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,436.0,545.0,80.0,7295.0,2391.0,219.0,245.0,89.4,169.0,204.0,82.8,38.0,65.0,58.5,1,0.8,1.0,0.2,14.0,33.0,8.0,4.0,42.0,Matches
Sidimar,br BRA,DF,30.0,11.2,329.0,385.0,85.5,7101.0,2338.0,69.0,77.0,89.6,208.0,228.0,91.2,49.0,74.0,66.2,0,0.2,0.2,-0.2,4.0,11.0,3.0,0.0,20.0,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,111.0,156.0,71.2,1567.0,273.0,60.0,79.0,75.9,36.0,43.0,83.7,6.0,8.0,75.0,1,1.6,0.4,-0.6,8.0,8.0,1.0,0.0,11.0,Matches
Matheus Babi,br BRA,FW,25.0,9.8,124.0,177.0,70.1,1770.0,312.0,75.0,95.0,78.9,31.0,48.0,64.6,8.0,11.0,72.7,0,0.3,0.2,-0.3,6.0,5.0,3.0,0.0,12.0,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,264.0,313.0,84.3,4219.0,1332.0,134.0,148.0,90.5,110.0,122.0,90.2,13.0,25.0,52.0,0,0.6,1.0,-0.6,5.0,41.0,6.0,0.0,47.0,Matches
Luis Oyama,br BRA,MF,26.0,6.2,195.0,237.0,82.3,3874.0,854.0,67.0,73.0,91.8,83.0,90.0,92.2,35.0,52.0,67.3,0,0.2,0.5,-0.2,4.0,21.0,4.0,0.0,33.0,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,166.0,217.0,76.5,2954.0,1033.0,75.0,85.0,88.2,75.0,97.0,77.3,15.0,23.0,65.2,0,0.2,0.4,-0.2,3.0,8.0,4.0,2.0,20.0,Matches
EDU,br BRA,DF,22.0,4.8,188.0,222.0,84.7,3984.0,1595.0,50.0,50.0,100.0,107.0,123.0,87.0,29.0,44.0,65.9,0,0.1,0.0,-0.1,1.0,10.0,2.0,1.0,10.0,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,87.0,115.0,75.7,1180.0,310.0,56.0,67.0,83.6,22.0,31.0,71.0,4.0,7.0,57.1,0,0.4,0.3,-0.4,4.0,4.0,6.0,2.0,11.0,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,130.0,214.0,60.7,1963.0,447.0,81.0,110.0,73.6,41.0,64.0,64.1,8.0,14.0,57.1,1,0.5,0.5,0.5,10.0,9.0,7.0,5.0,9.0,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,58.0,81.0,71.6,1375.0,835.0,15.0,15.0,100.0,30.0,30.0,100.0,13.0,35.0,37.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,35.0,58.0,60.3,449.0,154.0,26.0,31.0,83.9,9.0,22.0,40.9,0.0,1.0,0.0,0,0.2,0.1,-0.2,1.0,2.0,0.0,0.0,4.0,Matches
Higor,br BRA,MF,28.0,2.5,87.0,101.0,86.1,1277.0,476.0,42.0,46.0,91.3,38.0,43.0,88.4,3.0,6.0,50.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,Matches
Pedro Oliveira,br BRA,"FW,MF",18.0,2.2,31.0,39.0,79.5,440.0,133.0,18.0,21.0,85.7,11.0,11.0,100.0,1.0,2.0,50.0,0,0.1,0.0,-0.1,4.0,3.0,1.0,0.0,5.0,Matches
Matheus Santos,br BRA,"FW,MF",24.0,2.2,50.0,70.0,71.4,714.0,176.0,28.0,30.0,93.3,15.0,20.0,75.0,3.0,8.0,37.5,0,0.0,0.1,0.0,1.0,6.0,1.0,0.0,7.0,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,13.0,18.0,72.2,167.0,27.0,9.0,12.0,75.0,2.0,2.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,120.0,152.0,78.9,2047.0,474.0,59.0,66.0,89.4,43.0,51.0,84.3,11.0,22.0,50.0,0,0.4,0.5,-0.4,8.0,8.0,2.0,1.0,13.0,Matches
Philippe Costa,br BRA,FW,22.0,1.2,16.0,18.0,88.9,241.0,55.0,8.0,10.0,80.0,5.0,5.0,100.0,1.0,1.0,100.0,0,0.6,0.4,-0.6,3.0,2.0,2.0,0.0,2.0,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,8.0,14.0,57.1,109.0,17.0,5.0,10.0,50.0,3.0,3.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Matches
Xavier,br BRA,DF,22.0,0.7,,,,,,,,,,,,,,,0,,,,,,,,,Matches
