Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Tadeu,br BRA,GK,30.0,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,,0,1.0,34.0,45.0,-11.0,-0.31,1.69,33.2,39.8,-6.6,-0.19,0.75,Matches
Maguinho,br BRA,DF,30.0,34,2857.0,84.0,83.5,31.7,34,84.0,24,0,,0,1.09,28.0,37.0,-9.0,-0.28,1.0,28.4,37.7,-9.3,-0.29,-0.27,Matches
Bruno Melo,br BRA,DF,30.0,33,2891.0,88.0,84.5,32.1,32,88.0,31,1,70.0,0,0.97,33.0,48.0,-15.0,-0.47,-0.13,32.4,36.9,-4.6,-0.14,0.69,Matches
Everton Morelli,br BRA,MF,25.0,32,2585.0,81.0,75.6,28.7,30,84.0,19,2,31.0,0,1.06,23.0,36.0,-13.0,-0.45,-0.02,25.7,32.6,-6.9,-0.24,0.03,Matches
Lucas Halter,br BRA,DF,22.0,30,2582.0,86.0,75.5,28.7,30,86.0,26,0,,0,1.1,29.0,35.0,-6.0,-0.21,0.97,29.4,32.5,-3.1,-0.11,0.56,Matches
Willian,br BRA,MF,29.0,31,2193.0,71.0,64.1,24.4,28,75.0,15,3,34.0,4,1.06,20.0,32.0,-12.0,-0.49,-0.13,19.6,30.3,-10.7,-0.44,-0.53,Matches
Guilherme,br BRA,MF,31.0,30,1851.0,62.0,54.1,20.6,25,71.0,3,5,16.0,1,1.0,22.0,28.0,-6.0,-0.29,0.34,19.5,22.4,-2.9,-0.14,0.23,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,27,1632.0,60.0,47.7,18.1,19,74.0,4,8,28.0,2,0.7,24.0,36.0,-12.0,-0.66,-0.41,19.9,26.2,-6.3,-0.35,-0.19,Matches
Anderson,br BRA,"FW,MF",24.0,20,1291.0,65.0,37.7,14.3,18,70.0,3,2,14.0,1,1.1,12.0,12.0,0.0,0.0,0.72,13.3,12.5,0.8,0.05,0.48,Matches
Sander,br BRA,DF,32.0,21,1542.0,73.0,45.1,17.1,17,87.0,15,4,18.0,2,0.81,15.0,27.0,-12.0,-0.7,-0.46,17.3,24.2,-6.9,-0.4,-0.29,Matches
Hugo,br BRA,DF,25.0,19,1418.0,75.0,41.5,15.8,16,84.0,11,3,23.0,12,1.21,18.0,20.0,-2.0,-0.13,0.55,15.5,17.2,-1.7,-0.11,0.24,Matches
Allano,br BRA,FW,27.0,19,1237.0,65.0,36.2,13.7,15,75.0,3,4,28.0,0,1.26,10.0,14.0,-4.0,-0.29,0.24,11.5,13.9,-2.4,-0.17,0.12,Matches
Vinícius,br BRA,FW,29.0,23,1172.0,51.0,34.3,13.0,13,73.0,4,10,22.0,4,0.96,10.0,15.0,-5.0,-0.38,0.1,11.3,14.6,-3.2,-0.25,0.0,Matches
Zé Ricardo,br BRA,MF,23.0,13,1070.0,82.0,31.3,11.9,13,82.0,7,0,,0,0.85,9.0,21.0,-12.0,-1.01,-0.82,12.7,17.8,-5.2,-0.43,-0.27,Matches
João Magno,br BRA,FW,25.0,19,983.0,52.0,28.7,10.9,13,68.0,2,6,18.0,1,1.21,15.0,11.0,4.0,0.37,1.14,12.1,9.7,2.5,0.22,0.66,Matches
Dieguinho,br BRA,"DF,FW",27.0,15,1080.0,72.0,31.6,12.0,12,82.0,8,3,30.0,0,0.67,10.0,20.0,-10.0,-0.83,-0.56,10.3,15.3,-5.0,-0.42,-0.24,Matches
Sidimar,br BRA,DF,30.0,18,1007.0,56.0,29.4,11.2,12,77.0,9,6,13.0,16,1.17,7.0,20.0,-13.0,-1.16,-1.01,8.5,18.0,-9.4,-0.84,-0.84,Matches
Matheus Peixoto,br BRA,FW,27.0,13,879.0,68.0,25.7,9.8,12,73.0,3,1,1.0,2,0.92,7.0,17.0,-10.0,-1.02,-0.78,9.4,14.4,-5.0,-0.52,-0.36,Matches
Matheus Babi,br BRA,FW,25.0,17,881.0,52.0,25.8,9.8,8,79.0,4,9,28.0,3,1.06,11.0,16.0,-5.0,-0.51,-0.09,10.7,13.3,-2.6,-0.27,-0.03,Matches
