Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Tadeu,br BRA,GK,30.0,35.0,1205.0,759.0,436.0,143.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,837.0,10.0,1.0,Matches
Maguinho,br BRA,DF,30.0,31.7,1229.0,969.0,258.0,11.0,2.0,7.0,57,247.0,0.0,0.0,0.0,0.0,866.0,2.0,35.0,Matches
Bruno Melo,br BRA,DF,30.0,32.1,1436.0,1343.0,86.0,71.0,0.0,19.0,4,7.0,0.0,0.0,0.0,0.0,1237.0,7.0,12.0,Matches
Everton Morelli,br BRA,MF,25.0,28.7,979.0,931.0,45.0,29.0,2.0,5.0,16,14.0,0.0,0.0,0.0,0.0,796.0,3.0,22.0,Matches
Lucas Halter,br BRA,DF,22.0,28.7,1229.0,1163.0,58.0,49.0,1.0,10.0,4,2.0,0.0,0.0,0.0,0.0,1010.0,8.0,12.0,Matches
Willian,br BRA,MF,29.0,24.4,1050.0,1012.0,35.0,32.0,2.0,9.0,2,3.0,0.0,0.0,0.0,0.0,885.0,3.0,12.0,Matches
Guilherme,br BRA,MF,31.0,20.6,918.0,729.0,187.0,74.0,3.0,9.0,153,16.0,93.0,59.0,24.0,8.0,684.0,2.0,15.0,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,596.0,496.0,93.0,30.0,10.0,1.0,88,25.0,33.0,8.0,24.0,0.0,420.0,7.0,20.0,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,484.0,472.0,9.0,4.0,4.0,2.0,19,3.0,2.0,1.0,1.0,0.0,360.0,3.0,26.0,Matches
Sander,br BRA,DF,32.0,17.1,1004.0,757.0,239.0,33.0,1.0,2.0,111,174.0,32.0,3.0,27.0,0.0,755.0,8.0,22.0,Matches
