Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Tadeu,br BRA,GK,30.0,35.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Maguinho,br BRA,DF,30.0,31.7,2,27,4,14.8,0.85,0.13,0.07,0.5,15.0,0.0,0,0,2.2,2.2,0.08,-0.2,-0.2,Matches
Bruno Melo,br BRA,DF,30.0,32.1,2,30,6,20.0,0.93,0.19,0.07,0.33,16.2,8.0,0,0,2.5,2.5,0.08,-0.5,-0.5,Matches
Everton Morelli,br BRA,MF,25.0,28.7,3,32,6,18.8,1.11,0.21,0.09,0.5,21.4,0.0,0,0,1.6,1.6,0.05,1.4,1.4,Matches
Lucas Halter,br BRA,DF,22.0,28.7,3,20,6,30.0,0.7,0.21,0.15,0.5,11.5,0.0,0,0,0.9,0.9,0.04,2.1,2.1,Matches
Willian,br BRA,MF,29.0,24.4,0,13,2,15.4,0.53,0.08,0.0,0.0,17.0,0.0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Guilherme,br BRA,MF,31.0,20.6,6,31,10,32.3,1.51,0.49,0.06,0.2,21.3,5.0,4,4,5.6,2.4,0.08,0.4,-0.4,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,1,32,10,31.3,1.76,0.55,0.03,0.1,25.3,2.0,0,0,1.4,1.4,0.04,-0.4,-0.4,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,0,17,2,11.8,1.19,0.14,0.0,0.0,21.7,0.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Sander,br BRA,DF,32.0,17.1,0,19,6,31.6,1.11,0.35,0.0,0.0,24.9,1.0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Hugo,br BRA,DF,25.0,15.8,1,16,6,37.5,1.02,0.38,0.06,0.17,28.2,3.0,0,0,0.4,0.4,0.02,0.6,0.6,Matches
Allano,br BRA,FW,27.0,13.7,1,30,12,40.0,2.18,0.87,0.03,0.08,18.9,0.0,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
Vinícius,br BRA,FW,29.0,13.0,0,33,8,24.2,2.53,0.61,0.0,0.0,19.1,1.0,0,0,1.6,1.6,0.05,-1.6,-1.6,Matches
Zé Ricardo,br BRA,MF,23.0,11.9,0,16,7,43.8,1.35,0.59,0.0,0.0,29.7,0.0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
João Magno,br BRA,FW,25.0,10.9,3,25,8,32.0,2.29,0.73,0.12,0.38,14.8,0.0,0,0,2.8,2.8,0.11,0.2,0.2,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,0,10,0,0.0,0.83,0.0,0.0,,25.3,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Sidimar,br BRA,DF,30.0,11.2,0,10,2,20.0,0.89,0.18,0.0,0.0,11.6,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,2,20,6,30.0,2.05,0.61,0.05,0.17,16.0,0.0,1,1,2.2,1.4,0.07,-0.2,-0.4,Matches
Matheus Babi,br BRA,FW,25.0,9.8,4,27,10,37.0,2.76,1.02,0.15,0.4,12.6,0.0,0,0,2.6,2.6,0.09,1.4,1.4,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,1,12,3,25.0,1.87,0.47,0.08,0.33,15.9,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Luis Oyama,br BRA,MF,26.0,6.2,1,6,2,33.3,0.96,0.32,0.17,0.5,23.2,0.0,0,0,0.4,0.4,0.07,0.6,0.6,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,0,2,1,50.0,0.4,0.2,0.0,0.0,13.7,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
EDU,br BRA,DF,22.0,4.8,0,2,1,50.0,0.41,0.21,0.0,0.0,6.7,0.0,0,0,0.4,0.4,0.2,-0.4,-0.4,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,0,6,2,33.3,1.52,0.51,0.0,0.0,20.7,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,2,16,3,18.8,2.2,0.41,0.13,0.67,16.3,0.0,0,0,1.1,1.1,0.07,0.9,0.9,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,1,8,5,62.5,1.88,1.18,0.13,0.2,18.5,0.0,0,0,0.8,0.8,0.1,0.2,0.2,Matches
Higor,br BRA,MF,28.0,2.5,0,5,0,0.0,2.02,0.0,0.0,,19.6,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Pedro Oliveira,br BRA,"FW,MF",18.0,2.2,0,2,1,50.0,0.92,0.46,0.0,0.0,12.9,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Matheus Santos,br BRA,"FW,MF",24.0,2.2,0,4,0,0.0,1.85,0.0,0.0,,21.4,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,0,1,1,100.0,0.95,0.95,0.0,0.0,21.5,0.0,0,0,0.4,0.4,0.42,-0.4,-0.4,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,2,6,2,33.3,1.67,0.56,0.33,1.0,19.4,0.0,0,0,1.2,1.2,0.2,0.8,0.8,Matches
Philippe Costa,br BRA,FW,22.0,1.2,0,4,1,25.0,3.3,0.83,0.0,0.0,16.7,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,0,4,0,0.0,4.56,0.0,0.0,,14.4,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Xavier,br BRA,DF,22.0,0.7,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Mina,br BRA,DF,19.0,0.5,0,2,0,0.0,4.0,0.0,0.0,,8.5,0.0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Simioni,br BRA,MF,19.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,0,2,0,0.0,6.21,0.0,0.0,,22.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Denzel,br BRA,FW,20.0,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,0,2,0,0.0,10.59,0.0,0.0,,16.9,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Squad Total,,,27.7,38.0,35,492,133,27.0,12.95,3.5,0.06,0.23,19.0,20.0,5,5,36.5,32.7,0.07,-1.5,-2.7,
Opponent Total,,,27.2,38.0,52,534,171,32.0,14.05,4.5,0.09,0.27,18.4,26.0,5,5,45.9,42.1,0.08,6.1,4.9,
