Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Tadeu,br BRA,GK,30.0,35.0,1275.0,1071.0,1262.0,13.0,1.0,0.0,1275.0,1.0,1.0,100.0,0.0,0.0,647.0,3876.0,2770.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,Matches
Maguinho,br BRA,DF,30.0,31.7,1624.0,135.0,545.0,640.0,451.0,62.0,1624.0,58.0,28.0,48.3,28.0,48.3,678.0,3674.0,1964.0,59.0,39.0,8.0,52.0,22.0,815.0,138.0,Matches
Bruno Melo,br BRA,DF,30.0,32.1,1686.0,250.0,861.0,753.0,75.0,31.0,1686.0,3.0,0.0,0.0,0.0,0.0,971.0,4258.0,2626.0,8.0,10.0,1.0,8.0,0.0,1142.0,10.0,Matches
Everton Morelli,br BRA,MF,25.0,28.7,1279.0,65.0,322.0,714.0,252.0,37.0,1279.0,31.0,13.0,41.9,16.0,51.6,685.0,3961.0,1945.0,36.0,27.0,5.0,48.0,34.0,793.0,75.0,Matches
Lucas Halter,br BRA,DF,22.0,28.7,1531.0,247.0,795.0,690.0,56.0,37.0,1531.0,12.0,8.0,66.7,4.0,33.3,852.0,4594.0,3256.0,20.0,5.0,1.0,11.0,6.0,970.0,1.0,Matches
Willian,br BRA,MF,29.0,24.4,1298.0,94.0,398.0,789.0,123.0,17.0,1298.0,7.0,3.0,42.9,0.0,0.0,615.0,2361.0,1052.0,6.0,9.0,1.0,23.0,11.0,792.0,9.0,Matches
Guilherme,br BRA,MF,31.0,20.6,1089.0,10.0,147.0,525.0,421.0,38.0,1085.0,22.0,9.0,40.9,11.0,50.0,512.0,2179.0,1088.0,21.0,19.0,5.0,30.0,17.0,634.0,87.0,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,816.0,7.0,68.0,332.0,433.0,35.0,816.0,94.0,53.0,56.4,32.0,34.0,521.0,3169.0,1594.0,49.0,43.0,12.0,38.0,34.0,560.0,116.0,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,646.0,6.0,101.0,291.0,274.0,33.0,646.0,68.0,40.0,58.8,26.0,38.2,424.0,2858.0,1519.0,44.0,39.0,11.0,40.0,40.0,485.0,106.0,Matches
Sander,br BRA,DF,32.0,17.1,1208.0,70.0,341.0,526.0,355.0,10.0,1208.0,33.0,12.0,36.4,20.0,60.6,546.0,2605.0,1547.0,30.0,33.0,2.0,13.0,9.0,621.0,87.0,Matches
Hugo,br BRA,DF,25.0,15.8,918.0,66.0,338.0,336.0,253.0,21.0,918.0,9.0,4.0,44.4,5.0,55.6,370.0,1679.0,969.0,22.0,18.0,6.0,16.0,7.0,462.0,68.0,Matches
Allano,br BRA,FW,27.0,13.7,625.0,18.0,112.0,294.0,231.0,48.0,625.0,45.0,20.0,44.4,20.0,44.4,374.0,2695.0,1400.0,39.0,33.0,11.0,37.0,21.0,421.0,90.0,Matches
Vinícius,br BRA,FW,29.0,13.0,650.0,17.0,96.0,239.0,327.0,41.0,650.0,42.0,24.0,57.1,17.0,40.5,385.0,2656.0,1369.0,39.0,34.0,12.0,22.0,10.0,464.0,123.0,Matches
Zé Ricardo,br BRA,MF,23.0,11.9,818.0,23.0,188.0,511.0,129.0,3.0,818.0,48.0,26.0,54.2,13.0,27.1,495.0,2483.0,1250.0,16.0,17.0,0.0,25.0,15.0,568.0,11.0,Matches
João Magno,br BRA,FW,25.0,10.9,290.0,20.0,38.0,131.0,122.0,40.0,290.0,12.0,3.0,25.0,8.0,66.7,133.0,725.0,317.0,13.0,9.0,4.0,34.0,14.0,186.0,41.0,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,682.0,33.0,175.0,354.0,166.0,6.0,682.0,40.0,15.0,37.5,16.0,40.0,389.0,2416.0,1266.0,27.0,22.0,2.0,20.0,17.0,416.0,34.0,Matches
Sidimar,br BRA,DF,30.0,11.2,526.0,115.0,299.0,205.0,23.0,14.0,526.0,2.0,0.0,0.0,0.0,0.0,228.0,1051.0,553.0,1.0,2.0,1.0,1.0,1.0,284.0,0.0,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,244.0,16.0,27.0,121.0,99.0,33.0,243.0,4.0,3.0,75.0,1.0,25.0,111.0,405.0,150.0,4.0,3.0,1.0,20.0,6.0,167.0,28.0,Matches
Matheus Babi,br BRA,FW,25.0,9.8,298.0,11.0,30.0,150.0,120.0,42.0,298.0,14.0,6.0,42.9,8.0,57.1,141.0,601.0,154.0,2.0,7.0,0.0,24.0,18.0,208.0,39.0,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,377.0,14.0,72.0,214.0,94.0,9.0,377.0,6.0,3.0,50.0,3.0,50.0,187.0,1058.0,589.0,13.0,4.0,0.0,5.0,10.0,260.0,15.0,Matches
Luis Oyama,br BRA,MF,26.0,6.2,304.0,13.0,49.0,192.0,65.0,6.0,304.0,14.0,7.0,50.0,7.0,50.0,181.0,1052.0,486.0,13.0,10.0,3.0,11.0,8.0,189.0,18.0,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,281.0,33.0,81.0,129.0,72.0,6.0,281.0,4.0,2.0,50.0,1.0,25.0,129.0,553.0,291.0,4.0,4.0,2.0,11.0,5.0,128.0,14.0,Matches
EDU,br BRA,DF,22.0,4.8,275.0,58.0,153.0,116.0,7.0,3.0,275.0,3.0,2.0,66.7,1.0,33.3,140.0,527.0,345.0,1.0,1.0,0.0,0.0,1.0,172.0,0.0,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,185.0,10.0,34.0,73.0,80.0,14.0,185.0,17.0,8.0,47.1,8.0,47.1,109.0,524.0,207.0,6.0,4.0,2.0,17.0,4.0,119.0,26.0,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,305.0,8.0,47.0,104.0,166.0,35.0,305.0,34.0,17.0,50.0,17.0,50.0,171.0,1393.0,591.0,23.0,20.0,9.0,18.0,17.0,196.0,68.0,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,89.0,78.0,89.0,0.0,0.0,0.0,89.0,0.0,0.0,,0.0,,39.0,193.0,122.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,99.0,8.0,23.0,33.0,43.0,9.0,99.0,4.0,2.0,50.0,2.0,50.0,49.0,277.0,147.0,6.0,3.0,2.0,9.0,0.0,57.0,16.0,Matches
Higor,br BRA,MF,28.0,2.5,141.0,4.0,37.0,78.0,27.0,5.0,141.0,4.0,4.0,100.0,0.0,0.0,79.0,331.0,135.0,1.0,4.0,0.0,8.0,4.0,88.0,1.0,Matches
Pedro Oliveira,br BRA,"FW,MF",18.0,2.2,57.0,1.0,7.0,32.0,18.0,7.0,57.0,8.0,5.0,62.5,3.0,37.5,30.0,185.0,79.0,2.0,1.0,1.0,4.0,0.0,29.0,10.0,Matches
Matheus Santos,br BRA,"FW,MF",24.0,2.2,101.0,2.0,11.0,37.0,55.0,3.0,101.0,13.0,4.0,30.8,6.0,46.2,66.0,485.0,117.0,6.0,7.0,2.0,10.0,9.0,78.0,18.0,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,27.0,3.0,6.0,12.0,9.0,2.0,27.0,0.0,0.0,,0.0,,15.0,108.0,27.0,2.0,1.0,0.0,1.0,3.0,17.0,4.0,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,189.0,3.0,31.0,85.0,75.0,5.0,189.0,11.0,4.0,36.4,3.0,27.3,122.0,789.0,314.0,7.0,3.0,1.0,10.0,8.0,126.0,9.0,Matches
Philippe Costa,br BRA,FW,22.0,1.2,29.0,1.0,3.0,9.0,17.0,5.0,29.0,3.0,1.0,33.3,2.0,66.7,14.0,61.0,28.0,0.0,1.0,0.0,2.0,0.0,21.0,4.0,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,24.0,1.0,1.0,10.0,13.0,3.0,24.0,1.0,0.0,0.0,1.0,100.0,11.0,67.0,24.0,0.0,2.0,1.0,1.0,2.0,16.0,5.0,Matches
Xavier,br BRA,DF,22.0,0.7,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,16.0,1.0,1.0,12.0,3.0,1.0,16.0,0.0,0.0,,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,2.0,Matches
Mina,br BRA,DF,19.0,0.5,20.0,2.0,15.0,3.0,2.0,2.0,20.0,0.0,0.0,,0.0,,14.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Matches
Simioni,br BRA,MF,19.0,0.5,14.0,3.0,6.0,7.0,1.0,0.0,14.0,0.0,0.0,,0.0,,3.0,30.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,16.0,0.0,9.0,6.0,2.0,0.0,16.0,0.0,0.0,,0.0,,4.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,9.0,0.0,2.0,3.0,6.0,1.0,9.0,1.0,0.0,0.0,1.0,100.0,6.0,97.0,35.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,Matches
Denzel,br BRA,FW,20.0,0.3,7.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,,0.0,,3.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,14.0,0.0,1.0,3.0,10.0,2.0,14.0,0.0,0.0,,0.0,,3.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,Matches
