Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Fabijan Buntić,hr CRO,GK,26-309,15.0,1,0.07,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anderson Jesus,br BRA,DF,28-303,14.9,7,0.47,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Samuel Essende,fr FRA,FW,25-341,14.6,37,2.53,19,0,4,4,9,1,6,0.41,1,0,1,2,2,0,Matches
Samu,pt POR,"MF,FW",27-253,14.6,68,4.66,44,16,2,4,2,0,2,0.14,1,1,0,0,0,0,Matches
Bruno Wilson,pt POR,DF,27-003,14.0,10,0.71,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Tomás Costa Silva,pt POR,DF,24-076,13.5,34,2.52,28,3,0,2,1,0,3,0.22,3,0,0,0,0,0,Matches
Nuno Gonçalo Moreira,pt POR,"FW,MF",24-197,9.9,47,4.74,28,10,1,4,4,0,2,0.2,1,0,0,1,0,0,Matches
Matías Lacava,ve VEN,"FW,MF",21-067,9.0,17,1.89,12,0,1,2,1,1,3,0.33,3,0,0,0,0,0,Matches
Matheus Pereira,br BRA,"DF,MF",23-009,10.6,20,1.88,15,3,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Diogo Nascimento,pt POR,MF,21-058,10.2,18,1.76,15,0,2,0,0,1,2,0.2,2,0,0,0,0,0,Matches
João Escoval,pt POR,DF,26-236,6.4,4,0.63,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Bustamante,co COL,MF,24-089,5.9,5,0.84,5,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Pedro Ortiz,es ESP,MF,23-133,5.7,7,1.23,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Aleksandar Busnić,rs SRB,"MF,FW",26-026,4.9,6,1.23,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Alberto Soro,es ESP,"MF,FW",24-296,2.5,5,1.97,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alexis Méndez,us USA,"MF,FW",23-115,2.5,14,5.68,10,2,2,0,0,0,1,0.41,0,1,0,0,0,0,Matches
Kiko Bondoso,pt POR,"FW,MF",28-043,2.1,9,4.2,9,0,0,0,0,0,1,0.47,1,0,0,0,0,0,Matches
Orest Lebedenko,ua UKR,DF,25-098,2.1,5,2.41,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hugo Oliveira,pt POR,"MF,DF",21-323,1.5,7,4.67,5,1,1,0,0,0,1,0.67,1,0,0,0,0,0,Matches
Dylan Saint-Louis,cg CGO,"FW,MF",28-248,2.1,12,5.57,10,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jardel,gw GNB,"FW,MF",26-101,1.8,7,3.96,7,0,0,0,0,0,1,0.57,1,0,0,0,0,0,Matches
Iker Unzueta,es ESP,FW,25-148,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Osama Rashid,iq IRQ,"MF,FW",31-351,0.2,2,8.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.4,15.0,342,22.8,247,37,17,19,18,4,24,1.6,16,2,1,3,2,0,
Opponent Total,,,26.9,15.0,359,23.93,254,31,30,20,17,7,39,2.6,30,0,3,3,2,1,
