Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Costinha,pt POR,"MF,DF",23-279,15.0,1,0,0,21,25,6,61,15,26,1,1,0,91,26,22,54.2,Matches
Aderlan Santos,br BRA,DF,34-265,15.0,4,0,0,14,12,1,0,21,16,0,1,0,81,53,36,59.6,Matches
Fábio Conceição,pt POR,"MF,DF",22-246,14.8,3,0,0,12,31,0,26,12,14,1,0,0,68,11,13,45.8,Matches
Amine Oudrhiri,ma MAR,MF,31-056,12.9,4,0,0,17,25,0,1,16,14,0,0,0,59,7,0,100.0,Matches
Josué Sá,pt POR,DF,31-196,11.7,2,0,0,13,2,0,6,13,8,0,0,1,58,11,10,52.4,Matches
Gonçalo Rodrigues,pt POR,MF,26-165,10.8,2,0,0,15,22,0,53,3,10,0,0,0,47,4,3,57.1,Matches
Emmanuel Boateng,gh GHA,FW,27-221,9.6,3,0,0,24,21,6,5,2,7,1,0,0,36,23,37,38.3,Matches
Joca,pt POR,"FW,MF",27-334,6.9,1,0,0,6,10,2,17,5,2,0,0,0,34,1,3,25.0,Matches
Jhonatan,br BRA,GK,32-236,8.0,2,0,0,0,2,0,0,0,0,0,0,0,8,4,0,100.0,Matches
Miguel Nóbrega,pt POR,DF,23-257,7.9,4,0,0,10,4,0,6,11,10,0,0,0,35,11,8,57.9,Matches
Magrão,br BRA,GK,23-229,7.0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,100.0,Matches
André Pereira,pt POR,FW,28-239,6.5,3,0,0,26,17,2,3,2,7,0,0,0,33,13,16,44.8,Matches
Renato Pantalon,hr CRO,DF,26-064,6.3,5,0,0,11,1,0,3,5,5,0,0,0,29,3,6,33.3,Matches
Leonardo Ruíz,co COL,FW,27-256,6.4,1,0,0,14,9,3,7,3,5,0,0,0,17,12,20,37.5,Matches
Bruno Ventura,pt POR,"FW,MF",22-306,5.3,1,0,0,6,1,3,23,2,1,0,0,0,22,1,9,10.0,Matches
João Graça,pt POR,"MF,FW",28-195,5.2,5,0,0,21,13,0,8,5,9,0,0,0,20,5,10,33.3,Matches
Zé Manuel,pt POR,"MF,FW",33-068,4.5,0,0,0,7,9,0,8,3,8,0,0,0,14,1,13,7.1,Matches
Hernâni Fortes,pt POR,FW,32-132,3.8,0,0,0,2,5,2,36,1,0,0,0,0,11,1,3,25.0,Matches
Savio,br BRA,"DF,MF",28-218,2.8,1,0,0,1,2,0,17,2,2,0,0,0,21,3,2,60.0,Matches
Patrick,br BRA,DF,26-210,1.6,0,0,0,0,1,0,0,4,0,0,0,0,11,3,4,42.9,Matches
Vítor Gomes,pt POR,MF,36-005,1.9,1,0,0,8,3,0,0,0,2,0,0,0,14,0,4,0.0,Matches
Ukra,pt POR,"MF,FW",35-289,0.7,1,0,0,1,2,0,3,0,0,0,0,0,2,0,2,0.0,Matches
Nuno Namora,pt POR,"DF,MF",25-321,0.3,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,100.0,Matches
Julien Lomboto,cd COD,MF,21-231,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Squad Total,,,28.1,15.0,44,0,0,231,218,25,284,125,147,3,2,1,721,197,222,47.0,
Opponent Total,,,26.9,15.0,37,2,2,228,222,53,261,110,129,2,3,2,762,222,196,53.1,
