Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Diego Matías Rodríguez,ar ARG,GK,33.0,26.0,3,0,0,,0.0,0.0,,,,0.0,3,3,2.4,0.0,,0.6,0.0,Matches
Federico Rasmussen,ar ARG,DF,30.0,26.0,0,8,0,0.0,0.31,0.0,0.0,,10.3,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Gonzalo Abrego,ar ARG,MF,23.0,23.7,3,30,7,23.3,1.27,0.3,0.1,0.43,23.3,2.0,0,0,2.1,2.1,0.07,0.9,0.9,Matches
Roberto Nicolás Fernández,uy URU,MF,24.0,23.3,1,27,8,29.6,1.16,0.34,0.04,0.13,,,0,0,,,,,,Matches
Pier Barrios,ar ARG,DF,32.0,23.1,0,12,4,33.3,0.52,0.17,0.0,0.0,17.2,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Lucas Arce,ar ARG,DF,25.0,23.3,1,9,4,44.4,0.39,0.17,0.11,0.25,21.6,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Salomón Rodríguez,uy URU,FW,22.0,19.7,5,53,20,37.7,2.69,1.01,0.09,0.25,19.8,7.0,0,0,5.8,5.8,0.11,-0.8,-0.8,Matches
Hernán López Muñoz,ar ARG,MF,22.0,17.0,3,39,14,35.9,2.3,0.83,0.08,0.21,27.2,0.0,0,0,2.4,2.4,0.06,0.6,0.6,Matches
Tadeo Allende,ar ARG,"FW,MF",23.0,18.2,6,65,21,32.3,3.57,1.15,0.09,0.29,19.3,1.0,0,0,7.0,7.0,0.11,-1.0,-1.0,Matches
Bruno Leyes,ar ARG,MF,21.0,14.6,0,5,0,0.0,0.34,0.0,0.0,,33.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Thomas Galdames,cl CHI,DF,24.0,14.4,2,6,2,33.3,0.42,0.14,0.33,1.0,25.6,1.0,0,0,0.3,0.3,0.06,1.7,1.7,Matches
Tomás Conechny,ar ARG,"FW,MF",24.0,15.9,6,45,12,26.7,2.83,0.76,0.13,0.5,17.2,1.0,0,0,5.3,5.3,0.12,0.7,0.7,Matches
Juan Meli,ar ARG,DF,22.0,11.9,0,7,2,28.6,0.59,0.17,0.0,0.0,,,0,0,,,,,,Matches
Juan Andrada,ar ARG,MF,28.0,6.8,0,3,0,0.0,0.44,0.0,0.0,,36.5,1.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Brian Salvareschi,ar ARG,DF,23.0,5.3,1,7,4,57.1,1.32,0.75,0.14,0.25,9.7,0.0,0,0,0.6,0.6,0.08,0.4,0.4,Matches
Matías Ramírez,ar ARG,"MF,FW",23.0,5.7,0,18,6,33.3,3.15,1.05,0.0,0.0,26.0,1.0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Gianluca Ferrari,ar ARG,DF,25.0,2.5,0,1,0,0.0,0.4,0.0,0.0,,14.1,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Cristian Núñez,py PAR,MF,25.0,5.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Enzo Larrosa,uy URU,"FW,MF",21.0,3.9,2,9,2,22.2,2.31,0.51,0.22,1.0,16.1,1.0,0,0,1.7,1.7,0.19,0.3,0.3,Matches
Luciano Cingolani,ar ARG,FW,21.0,2.0,0,3,0,0.0,1.48,0.0,0.0,,,,0,0,,,,,,Matches
Mateo Mendoza,ar ARG,DF,18.0,1.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Silvio Ulariaga,ar ARG,FW,20.0,1.0,1,2,2,100.0,1.94,1.94,0.5,0.5,,,0,0,,,,,,Matches
Claudio Valverde,ar ARG,MF,20.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodrigo Saracho,ar ARG,GK,29.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Julián Eseiza,ar ARG,"DF,MF",20.0,1.9,1,3,1,33.3,1.54,0.51,0.33,1.0,20.6,0.0,0,0,0.1,0.1,0.04,0.9,0.9,Matches
Gastón Pedernera,ar ARG,MF,22.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Facundo Altamira,,GK,,0.2,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Enzo Rivamar,ar ARG,MF,20.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.0,27.0,35,352,109,31.0,13.04,4.04,0.09,0.29,18.6,15.0,3,3,31.1,28.9,0.09,3.9,3.1,
Opponent Total,,,27.1,27.0,31,296,91,30.7,10.96,3.37,0.08,0.26,18.5,16.0,7,7,34.7,29.6,0.1,-3.7,-5.6,
