Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Diego Matías Rodríguez,ar ARG,GK,33.0,26.0,856.0,688.0,846.0,7.0,3.0,3.0,853.0,1.0,1.0,100.0,0.0,0.0,388.0,2415.0,1556.0,0.0,0.0,0.0,1.0,0.0,282.0,0.0,Matches
Federico Rasmussen,ar ARG,DF,30.0,26.0,1308.0,185.0,804.0,478.0,32.0,17.0,1308.0,15.0,10.0,66.7,5.0,33.3,547.0,2606.0,1492.0,10.0,4.0,1.0,17.0,8.0,605.0,2.0,Matches
Gonzalo Abrego,ar ARG,MF,23.0,23.7,1146.0,28.0,187.0,691.0,286.0,30.0,1146.0,69.0,37.0,53.6,32.0,46.4,622.0,3086.0,1238.0,24.0,22.0,4.0,54.0,24.0,698.0,78.0,Matches
Roberto Nicolás Fernández,uy URU,MF,24.0,23.3,,,,,,,,,,,,,,,,,,,,,,,Matches
Pier Barrios,ar ARG,DF,32.0,23.1,1189.0,115.0,614.0,494.0,88.0,24.0,1189.0,16.0,8.0,50.0,5.0,31.3,548.0,2776.0,1534.0,17.0,4.0,3.0,14.0,5.0,640.0,21.0,Matches
Lucas Arce,ar ARG,DF,25.0,23.3,1442.0,64.0,395.0,660.0,400.0,18.0,1442.0,30.0,16.0,53.3,10.0,33.3,573.0,2946.0,1809.0,43.0,35.0,4.0,22.0,14.0,649.0,105.0,Matches
Salomón Rodríguez,uy URU,FW,22.0,19.7,540.0,13.0,25.0,242.0,283.0,76.0,540.0,53.0,18.0,34.0,34.0,64.2,268.0,1449.0,467.0,19.0,15.0,6.0,46.0,17.0,335.0,99.0,Matches
Hernán López Muñoz,ar ARG,MF,22.0,17.0,890.0,4.0,49.0,513.0,345.0,31.0,890.0,159.0,85.0,53.5,67.0,42.1,561.0,3533.0,1874.0,58.0,42.0,13.0,71.0,32.0,605.0,84.0,Matches
Tadeo Allende,ar ARG,"FW,MF",23.0,18.2,744.0,11.0,70.0,324.0,361.0,62.0,744.0,64.0,33.0,51.6,28.0,43.8,437.0,2532.0,1079.0,43.0,32.0,14.0,58.0,32.0,520.0,140.0,Matches
Bruno Leyes,ar ARG,MF,21.0,14.6,750.0,19.0,203.0,509.0,47.0,0.0,750.0,9.0,8.0,88.9,0.0,0.0,376.0,1661.0,725.0,9.0,6.0,0.0,10.0,12.0,387.0,6.0,Matches
Thomas Galdames,cl CHI,DF,24.0,14.4,693.0,37.0,242.0,325.0,130.0,7.0,693.0,16.0,2.0,12.5,14.0,87.5,260.0,1198.0,570.0,7.0,7.0,0.0,3.0,2.0,283.0,18.0,Matches
