Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Diego Matías Rodríguez,ar ARG,GK,33.0,26.0,528.0,793.0,66.6,20337.0,15961.0,29.0,29.0,100.0,184.0,188.0,97.9,315.0,574.0,54.9,0,0.1,0.1,-0.1,1.0,24.0,2.0,0.0,0.0,Matches
Federico Rasmussen,ar ARG,DF,30.0,26.0,760.0,950.0,80.0,16050.0,5896.0,211.0,248.0,85.1,404.0,463.0,87.3,135.0,199.0,67.8,1,0.2,0.5,0.8,5.0,23.0,0.0,0.0,45.0,Matches
Gonzalo Abrego,ar ARG,MF,23.0,23.7,660.0,851.0,77.6,12199.0,3688.0,300.0,365.0,82.2,257.0,308.0,83.4,91.0,129.0,70.5,1,0.8,1.1,0.2,17.0,87.0,14.0,3.0,113.0,Matches
Roberto Nicolás Fernández,uy URU,MF,24.0,23.3,,,,,,,,,,,,,,,1,,,,,,,,,Matches
Pier Barrios,ar ARG,DF,32.0,23.1,706.0,969.0,72.9,15228.0,6569.0,186.0,222.0,83.8,387.0,468.0,82.7,126.0,243.0,51.9,1,0.4,0.6,0.6,6.0,57.0,6.0,4.0,65.0,Matches
Lucas Arce,ar ARG,DF,25.0,23.3,850.0,1182.0,71.9,14585.0,6772.0,384.0,456.0,84.2,377.0,509.0,74.1,72.0,154.0,46.8,1,2.9,2.4,-1.9,26.0,69.0,26.0,13.0,113.0,Matches
Salomón Rodríguez,uy URU,FW,22.0,19.7,207.0,335.0,61.8,3091.0,755.0,114.0,178.0,64.0,72.0,108.0,66.7,8.0,17.0,47.1,5,2.2,1.4,2.8,23.0,25.0,9.0,1.0,34.0,Matches
Hernán López Muñoz,ar ARG,MF,22.0,17.0,396.0,590.0,67.1,7027.0,2728.0,189.0,249.0,75.9,128.0,175.0,73.1,58.0,116.0,50.0,3,3.7,3.3,-0.7,37.0,95.0,19.0,5.0,94.0,Matches
Tadeo Allende,ar ARG,"FW,MF",23.0,18.2,290.0,491.0,59.1,4343.0,1370.0,162.0,237.0,68.4,94.0,149.0,63.1,19.0,44.0,43.2,2,3.0,2.1,-1.0,21.0,28.0,9.0,6.0,41.0,Matches
Bruno Leyes,ar ARG,MF,21.0,14.6,485.0,633.0,76.6,8930.0,2970.0,207.0,238.0,87.0,204.0,251.0,81.3,60.0,107.0,56.1,1,0.6,0.4,0.4,9.0,56.0,4.0,1.0,61.0,Matches
Thomas Galdames,cl CHI,DF,24.0,14.4,349.0,538.0,64.9,7533.0,3978.0,133.0,157.0,84.7,146.0,195.0,74.9,67.0,162.0,41.4,1,0.5,0.6,0.5,13.0,44.0,9.0,6.0,36.0,Matches
Tomás Conechny,ar ARG,"FW,MF",24.0,15.9,327.0,516.0,63.4,5484.0,1684.0,165.0,222.0,74.3,110.0,163.0,67.5,38.0,67.0,56.7,3,2.6,1.9,0.4,21.0,28.0,17.0,5.0,52.0,Matches
Juan Meli,ar ARG,DF,22.0,11.9,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Juan Andrada,ar ARG,MF,28.0,6.8,187.0,250.0,74.8,4010.0,1185.0,46.0,63.0,73.0,98.0,117.0,83.8,36.0,58.0,62.1,0,0.2,0.3,-0.2,2.0,20.0,2.0,1.0,19.0,Matches
Brian Salvareschi,ar ARG,DF,23.0,5.3,106.0,162.0,65.4,2336.0,964.0,27.0,33.0,81.8,55.0,69.0,79.7,22.0,52.0,42.3,0,0.1,0.1,-0.1,3.0,7.0,1.0,0.0,9.0,Matches
Matías Ramírez,ar ARG,"MF,FW",23.0,5.7,111.0,191.0,58.1,2058.0,842.0,49.0,75.0,65.3,36.0,55.0,65.5,20.0,40.0,50.0,1,0.8,1.1,0.2,14.0,18.0,7.0,3.0,27.0,Matches
Gianluca Ferrari,ar ARG,DF,25.0,2.5,56.0,76.0,73.7,1488.0,414.0,7.0,12.0,58.3,31.0,36.0,86.1,18.0,28.0,64.3,1,0.6,0.0,0.4,1.0,1.0,0.0,0.0,1.0,Matches
Cristian Núñez,py PAR,MF,25.0,5.2,218.0,267.0,81.6,4345.0,1553.0,77.0,88.0,87.5,106.0,116.0,91.4,34.0,47.0,72.3,0,0.1,0.4,-0.1,3.0,25.0,0.0,0.0,34.0,Matches
Enzo Larrosa,uy URU,"FW,MF",21.0,3.9,51.0,80.0,63.8,866.0,64.0,25.0,39.0,64.1,18.0,22.0,81.8,5.0,9.0,55.6,1,0.7,0.4,0.3,10.0,1.0,1.0,0.0,4.0,Matches
Luciano Cingolani,ar ARG,FW,21.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Mateo Mendoza,ar ARG,DF,18.0,1.2,25.0,42.0,59.5,426.0,276.0,13.0,15.0,86.7,9.0,13.0,69.2,3.0,10.0,30.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,Matches
Silvio Ulariaga,ar ARG,FW,20.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Claudio Valverde,ar ARG,MF,20.0,1.0,32.0,40.0,80.0,431.0,113.0,16.0,17.0,94.1,11.0,13.0,84.6,1.0,5.0,20.0,0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,Matches
Rodrigo Saracho,ar ARG,GK,29.0,1.0,18.0,27.0,66.7,753.0,662.0,1.0,1.0,100.0,4.0,4.0,100.0,13.0,22.0,59.1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches
Julián Eseiza,ar ARG,"DF,MF",20.0,1.9,44.0,77.0,57.1,726.0,324.0,18.0,21.0,85.7,19.0,26.0,73.1,4.0,19.0,21.1,0,0.2,0.1,-0.2,2.0,2.0,1.0,0.0,5.0,Matches
Gastón Pedernera,ar ARG,MF,22.0,0.5,7.0,11.0,63.6,160.0,27.0,2.0,2.0,100.0,4.0,5.0,80.0,1.0,4.0,25.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Facundo Altamira,,GK,,0.2,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Enzo Rivamar,ar ARG,MF,20.0,0.2,6.0,7.0,85.7,54.0,16.0,5.0,6.0,83.3,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Matches
Squad Total,,,26.0,27.0,6419.0,9078.0,70.7,132460.0,58811.0,2366.0,2973.0,79.6,2754.0,3453.0,79.8,1146.0,2106.0,54.4,23,23.7,19.8,-0.7,218.0,618.0,128.0,48.0,759.0,
