Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Diego Matías Rodríguez,ar ARG,GK,33.0,26.0,793.0,469.0,323.0,95.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,528.0,1.0,0.0,Matches
Federico Rasmussen,ar ARG,DF,30.0,26.0,950.0,922.0,25.0,21.0,0.0,11.0,0,4.0,0.0,0.0,0.0,0.0,760.0,3.0,14.0,Matches
Gonzalo Abrego,ar ARG,MF,23.0,23.7,851.0,841.0,7.0,3.0,1.0,18.0,20,4.0,0.0,0.0,0.0,0.0,660.0,3.0,21.0,Matches
Roberto Nicolás Fernández,uy URU,MF,24.0,23.3,,,,,,,75,,,,,,,,,Matches
Pier Barrios,ar ARG,DF,32.0,23.1,969.0,885.0,78.0,40.0,0.0,3.0,14,38.0,0.0,0.0,0.0,0.0,706.0,6.0,13.0,Matches
Lucas Arce,ar ARG,DF,25.0,23.3,1182.0,906.0,274.0,4.0,0.0,3.0,69,270.0,0.0,0.0,0.0,0.0,850.0,2.0,35.0,Matches
Salomón Rodríguez,uy URU,FW,22.0,19.7,335.0,290.0,45.0,1.0,1.0,2.0,10,4.0,0.0,0.0,0.0,0.0,207.0,0.0,16.0,Matches
Hernán López Muñoz,ar ARG,MF,22.0,17.0,590.0,525.0,61.0,15.0,2.0,8.0,70,3.0,42.0,10.0,26.0,0.0,396.0,4.0,18.0,Matches
Tadeo Allende,ar ARG,"FW,MF",23.0,18.2,491.0,477.0,10.0,1.0,0.0,6.0,44,1.0,1.0,1.0,0.0,0.0,290.0,4.0,24.0,Matches
Bruno Leyes,ar ARG,MF,21.0,14.6,633.0,600.0,27.0,27.0,1.0,10.0,7,0.0,0.0,0.0,0.0,0.0,485.0,6.0,13.0,Matches
Thomas Galdames,cl CHI,DF,24.0,14.4,538.0,380.0,158.0,18.0,0.0,4.0,45,122.0,18.0,0.0,15.0,0.0,349.0,0.0,17.0,Matches
Tomás Conechny,ar ARG,"FW,MF",24.0,15.9,516.0,500.0,12.0,1.0,2.0,7.0,31,10.0,0.0,0.0,0.0,0.0,327.0,4.0,23.0,Matches
Juan Meli,ar ARG,DF,22.0,11.9,,,,,,,18,,,,,,,,,Matches
Juan Andrada,ar ARG,MF,28.0,6.8,250.0,234.0,16.0,15.0,0.0,5.0,4,1.0,0.0,0.0,0.0,0.0,187.0,0.0,3.0,Matches
Brian Salvareschi,ar ARG,DF,23.0,5.3,162.0,159.0,3.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,5.0,Matches
Matías Ramírez,ar ARG,"MF,FW",23.0,5.7,191.0,158.0,32.0,12.0,0.0,2.0,43,4.0,16.0,5.0,8.0,1.0,111.0,1.0,14.0,Matches
Gianluca Ferrari,ar ARG,DF,25.0,2.5,76.0,71.0,5.0,5.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,Matches
Cristian Núñez,py PAR,MF,25.0,5.2,267.0,263.0,4.0,4.0,2.0,3.0,2,0.0,0.0,0.0,0.0,0.0,218.0,0.0,10.0,Matches
Enzo Larrosa,uy URU,"FW,MF",21.0,3.9,80.0,70.0,10.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,51.0,0.0,5.0,Matches
Luciano Cingolani,ar ARG,FW,21.0,2.0,,,,,,,6,,,,,,,,,Matches
Mateo Mendoza,ar ARG,DF,18.0,1.2,42.0,26.0,16.0,0.0,0.0,0.0,0,16.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,Matches
Silvio Ulariaga,ar ARG,FW,20.0,1.0,,,,,,,1,,,,,,,,,Matches
Claudio Valverde,ar ARG,MF,20.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,Matches
Rodrigo Saracho,ar ARG,GK,29.0,1.0,27.0,14.0,13.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,Matches
Julián Eseiza,ar ARG,"DF,MF",20.0,1.9,77.0,61.0,14.0,0.0,0.0,0.0,6,13.0,1.0,0.0,0.0,0.0,44.0,2.0,3.0,Matches
Gastón Pedernera,ar ARG,MF,22.0,0.5,11.0,10.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,Matches
Facundo Altamira,,GK,,0.2,,,,,,,0,,,,,,,,,Matches
Enzo Rivamar,ar ARG,MF,20.0,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
Squad Total,,,26.0,27.0,9078.0,7908.0,1134.0,271.0,10.0,101.0,471,490.0,79.0,16.0,50.0,1.0,6419.0,36.0,238.0,
Opponent Total,,,27.1,27.0,11144.0,9708.0,1386.0,362.0,16.0,94.0,456,642.0,96.0,20.0,56.0,2.0,8016.0,50.0,313.0,
