Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Marcos Felipe,br BRA,GK,26.0,37.0,1138,762,373,122,0,6,0,0,0,0,0,0,793,3,1,Matches
Thaciano,br BRA,"MF,FW",27.0,32.1,1083,1046,32,25,2,7,21,3,0,0,0,0,880,5,11,Matches
Kanu,br BRA,DF,25.0,32.3,1576,1461,111,101,2,25,1,4,0,0,0,0,1411,4,8,Matches
Rezende,br BRA,"MF,DF",28.0,30.1,1326,1270,53,40,2,1,11,13,0,0,0,0,1121,3,35,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",27.0,28.3,1384,1218,159,58,13,8,130,15,84,26,29,1,1028,7,30,Matches
Vitor Hugo,br BRA,DF,31.0,23.7,1045,1006,37,26,1,5,0,2,0,0,0,0,896,2,9,Matches
Everaldo Stum,br BRA,FW,31.0,24.2,473,416,55,1,2,5,21,0,0,0,0,0,296,2,13,Matches
Nicolás Acevedo,uy URU,MF,23.0,21.9,1237,1190,46,40,3,8,11,6,0,0,0,0,1029,1,29,Matches
Gilberto,br BRA,DF,29.0,20.6,1204,984,215,27,5,12,50,188,0,0,0,0,979,5,31,Matches
Ademir Santos,br BRA,"FW,MF",27.0,19.3,610,547,60,7,1,7,93,19,34,23,6,0,415,3,24,Matches
Yago,br BRA,MF,27.0,15.1,673,642,30,24,0,9,12,6,0,0,0,0,569,1,15,Matches
Gabriel Teixeira,br BRA,"FW,MF",21.0,15.1,404,355,49,9,5,4,51,5,35,13,19,0,292,0,10,Matches
Camilo Cándido,uy URU,DF,27.0,13.8,739,591,143,22,1,3,46,120,1,1,0,0,544,5,12,Matches
Gabriel,br BRA,DF,21.0,10.9,517,491,26,22,0,8,0,2,0,0,0,0,407,0,3,Matches
David Duarte,br BRA,DF,28.0,9.6,459,436,20,20,0,1,0,0,0,0,0,0,381,3,1,Matches
Cicinho,bg BUL,DF,34.0,8.4,384,293,88,16,0,3,23,72,0,0,0,0,305,3,17,Matches
Rafael Ratão,br BRA,"FW,MF",27.0,8.7,319,313,6,3,2,1,8,3,0,0,0,0,245,0,6,Matches
Vinicius Mingotti,br BRA,FW,23.0,7.3,85,67,18,0,0,0,0,0,0,0,0,0,64,0,0,Matches
Vítor Jacaré,br BRA,"DF,MF",23.0,9.5,469,379,88,14,1,5,55,67,7,3,2,0,333,2,14,Matches
Jhoanner Chávez,ec ECU,"DF,MF",20.0,6.5,334,269,65,5,0,0,15,60,0,0,0,0,258,0,10,Matches
Luciano Juba,br BRA,"DF,MF",23.0,7.2,365,275,88,25,0,0,50,40,23,10,11,0,258,2,14,Matches
Matheus Bahia,br BRA,"DF,MF",23.0,5.5,269,216,52,3,1,2,19,48,1,0,0,0,187,1,9,Matches
Kayky Chagas,br BRA,"FW,MF",19.0,4.6,144,131,13,0,1,0,12,1,12,7,0,1,109,0,5,Matches
Ryan Carlos,br BRA,DF,20.0,6.4,408,347,60,6,0,4,34,54,0,0,0,0,311,1,18,Matches
Raul Bicalho,br BRA,DF,23.0,3.6,197,190,7,5,0,4,0,2,0,0,0,0,165,0,0,Matches
Arthur Sales,br BRA,"FW,MF",20.0,3.2,124,110,14,0,1,0,3,1,3,1,0,0,97,0,4,Matches
Lucas Mugni,ar ARG,"MF,FW",31.0,4.0,210,190,20,11,0,0,20,2,5,2,1,0,154,0,5,Matches
Léo Cittadini,br BRA,MF,28.0,1.5,93,90,3,3,0,0,1,0,0,0,0,0,81,0,1,Matches
André,br BRA,DF,19.0,1.4,79,65,14,0,0,0,9,14,0,0,0,0,63,0,1,Matches
Danilo Fernandes,br BRA,GK,34.0,0.4,14,9,5,1,0,0,0,0,0,0,0,0,9,0,0,Matches
Diego Rosa,br BRA,"MF,DF",20.0,2.7,140,127,13,8,1,3,6,3,2,1,1,0,110,0,3,Matches
Danielzinho,br BRA,"FW,MF",27.0,0.9,83,79,3,1,3,0,3,0,2,1,0,0,68,1,1,Matches
Mateus Claus,br BRA,GK,28.0,0.6,12,5,7,2,0,0,0,0,0,0,0,0,11,0,0,Matches
Marcos Victor,br BRA,DF,21.0,0.1,10,8,2,0,0,0,0,2,0,0,0,0,10,0,0,Matches
Patrick Verhon,br BRA,FW,18.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,17608,15579,1975,647,47,131,705,752,209,88,69,2,13879,54,340,
Opponent Total,,,27.4,38.0,17800,15741,1929,541,63,161,612,823,182,63,80,1,14036,130,387,
