Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Juninho,br BRA,MF,35.0,32.5,973,924,41,21,3,2,45,17,0,0,0,0,699,8,21,Matches
Leandro Emmanuel Martínez,ar ARG,MF,28.0,28.2,1475,1317,154,62,8,6,109,7,79,24,24,0,1177,4,28,Matches
Felipe Azevedo,br BRA,"FW,MF",36.0,19.4,497,472,22,6,0,5,29,6,9,3,1,0,325,3,21,Matches
Iago Maidana,br BRA,DF,26.0,24.0,775,737,33,25,0,8,1,2,0,0,0,0,578,5,9,Matches
Danilo Avelar,br BRA,DF,33.0,22.0,890,777,107,23,1,4,19,83,0,0,0,0,613,6,15,Matches
Gonzalo Mastriani,uy URU,FW,29.0,19.9,316,278,36,0,1,0,3,1,0,0,0,0,198,2,8,Matches
Marlon,br BRA,DF,28.0,18.6,877,696,180,26,0,4,64,146,8,4,3,0,674,1,32,Matches
Ricardo Silva,br BRA,DF,30.0,17.9,634,592,40,36,0,10,2,4,0,0,0,0,489,2,8,Matches
Eder,br BRA,DF,27.0,17.4,692,659,32,29,1,11,1,0,0,0,0,0,554,1,0,Matches
Lucas Kal,br BRA,MF,26.0,13.7,606,572,32,29,3,4,8,1,0,0,0,0,499,2,8,Matches
Matheus Cavichioli,br BRA,GK,36.0,15.0,377,224,152,37,0,1,0,0,0,0,0,0,261,1,1,Matches
Rodriguinho,br BRA,"DF,MF",19.0,13.9,642,532,110,14,4,10,67,85,11,4,7,0,471,0,22,Matches
Everaldo,br BRA,"FW,MF",28.0,13.7,430,405,23,3,1,3,50,15,5,1,2,0,328,2,13,Matches
Ale,br BRA,MF,32.0,15.8,878,841,36,26,0,7,11,7,0,0,0,0,770,1,10,Matches
Martín Benítez,ar ARG,"MF,FW",28.0,12.4,561,470,88,41,7,11,51,7,32,9,17,1,386,3,13,Matches
Breno Cascardo,br BRA,MF,19.0,12.9,589,566,19,14,1,5,6,1,0,0,0,0,491,4,9,Matches
Jori,br BRA,GK,26.0,11.0,272,147,125,30,0,2,0,0,0,0,0,0,198,0,0,Matches
Mateus Pasinato,br BRA,GK,30.0,10.0,246,155,89,20,0,0,0,0,0,0,0,0,184,2,0,Matches
Marcinho,br BRA,DF,26.0,8.9,474,397,76,8,2,10,46,65,3,0,2,0,317,1,11,Matches
Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",34.0,8.0,161,139,20,0,0,2,6,0,0,0,0,0,99,2,9,Matches
Daniel Borges,br BRA,DF,29.0,8.9,494,407,87,12,0,8,44,75,0,0,0,0,381,0,9,Matches
Nicolas,br BRA,DF,25.0,8.0,287,226,60,3,0,2,26,52,5,1,3,0,188,1,15,Matches
Mateus Henrique,br BRA,DF,20.0,6.0,275,226,48,1,0,2,18,47,0,0,0,0,196,1,7,Matches
Júlio César,br BRA,DF,19.0,6.6,313,298,14,9,0,1,0,5,0,0,0,0,271,1,1,Matches
Wanderson,br BRA,DF,31.0,5.6,166,157,8,8,0,3,0,0,0,0,0,0,121,1,1,Matches
Rodrigo Varanda,br BRA,"FW,MF",20.0,5.7,173,158,14,1,2,0,10,10,0,0,0,0,136,1,7,Matches
Renato Marques,br BRA,"FW,MF",19.0,5.7,118,99,17,1,1,1,3,1,0,0,0,0,73,2,6,Matches
Pedrinho,br BRA,"FW,MF",23.0,4.6,127,119,7,0,1,3,16,5,2,1,0,0,88,1,6,Matches
Esteban Burgos,ar ARG,DF,31.0,3.3,89,80,9,9,0,2,0,0,0,0,0,0,67,0,0,Matches
Óscar Méndez,uy URU,MF,28.0,2.9,74,72,2,1,1,0,1,0,0,0,0,0,57,0,1,Matches
Matheusinho,br BRA,"MF,FW",24.0,2.5,103,100,2,0,0,0,12,1,1,0,1,0,73,1,4,Matches
Nino Paraíba,br BRA,DF,37.0,2.2,109,91,17,2,0,3,17,15,0,0,0,0,81,1,2,Matches
Washington Aguerre,uy URU,GK,29.0,2.0,41,17,24,8,0,0,0,0,0,0,0,0,31,0,0,Matches
Henrique Almeida,br BRA,FW,31.0,1.7,29,23,6,0,0,0,2,0,0,0,0,0,24,0,1,Matches
Paulinho,br BRA,FW,24.0,1.5,50,50,0,0,0,0,4,0,0,0,0,0,39,0,1,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,3.1,140,115,24,9,1,2,18,4,9,5,4,0,98,1,5,Matches
Adyson,br BRA,"FW,MF",17.0,2.7,140,123,16,5,1,0,31,4,7,4,3,0,97,1,5,Matches
Mikael,br BRA,FW,23.0,1.7,25,21,4,0,0,0,1,0,0,0,0,0,19,0,0,Matches
Arthur,br BRA,DF,19.0,1.0,55,42,13,2,0,0,3,11,0,0,0,0,38,0,2,Matches
Wellington Paulista,br BRA,FW,38.0,2.5,40,35,5,0,0,0,0,0,0,0,0,0,30,0,0,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",28.0,0.7,28,27,1,0,0,0,4,0,1,0,1,0,23,0,2,Matches
Renato Kayser,br BRA,"FW,MF",26.0,0.4,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
Ighor Gabryel,br BRA,FW,20.0,0.3,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Paulinho,br BRA,DF,18.0,0.3,16,14,2,0,0,0,2,2,0,0,0,0,15,0,0,Matches
Jhow,br BRA,DF,19.0,0.2,18,17,1,1,0,0,0,0,0,0,0,0,18,0,0,Matches
Yago Souza,br BRA,MF,16.0,0.2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Squad Total,,,29.1,38.0,15314,13456,1796,522,39,132,730,679,172,56,68,1,11505,62,313,
Opponent Total,,,27.5,38.0,20500,18466,1965,565,63,155,895,758,232,96,80,0,16539,69,385,
