Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Bento,br BRA,GK,23.0,33.0,6.0,0.18,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago Heleno,br BRA,DF,34.0,30.9,20.0,0.65,19.0,1.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Erick,br BRA,MF,25.0,27.8,61.0,2.2,51.0,0.0,2.0,5.0,1.0,2.0,7.0,0.25,6.0,0.0,1.0,0.0,0.0,0.0,Matches
Vitor Bueno,br BRA,"MF,FW",28.0,23.1,137.0,5.95,88.0,34.0,6.0,5.0,3.0,1.0,14.0,0.61,10.0,1.0,0.0,1.0,1.0,1.0,Matches
Fernandinho,br BRA,MF,37.0,21.5,71.0,3.31,61.0,3.0,1.0,0.0,5.0,1.0,12.0,0.56,11.0,0.0,0.0,0.0,1.0,0.0,Matches
Agustín Canobbio,uy URU,"FW,MF",24.0,23.5,107.0,4.56,75.0,4.0,8.0,7.0,12.0,1.0,9.0,0.38,8.0,0.0,0.0,0.0,1.0,0.0,Matches
Tomás Cuello,ar ARG,"MF,FW",22.0,22.8,77.0,3.37,46.0,7.0,10.0,2.0,7.0,5.0,8.0,0.35,7.0,0.0,0.0,0.0,1.0,0.0,Matches
Vitor Roque,br BRA,FW,17.0,19.0,62.0,3.26,32.0,0.0,10.0,7.0,12.0,1.0,8.0,0.42,5.0,0.0,0.0,2.0,1.0,0.0,Matches
Cacá,br BRA,DF,23.0,18.8,12.0,0.64,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Esquivel,ar ARG,DF,21.0,18.3,41.0,2.24,21.0,13.0,1.0,1.0,3.0,2.0,3.0,0.16,2.0,1.0,0.0,0.0,0.0,0.0,Matches
Hugo Moura,br BRA,MF,25.0,14.7,11.0,0.74,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo,br BRA,FW,30.0,15.5,43.0,2.77,31.0,1.0,3.0,8.0,0.0,0.0,3.0,0.19,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Christian,br BRA,"MF,FW",22.0,15.1,49.0,3.24,28.0,5.0,5.0,5.0,2.0,4.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Mádson,br BRA,"DF,MF",31.0,14.8,40.0,2.71,29.0,5.0,1.0,4.0,1.0,0.0,5.0,0.34,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,12.7,60.0,4.73,38.0,13.0,5.0,3.0,1.0,0.0,7.0,0.55,4.0,2.0,0.0,1.0,0.0,0.0,Matches
Khellven,br BRA,DF,21.0,11.1,26.0,2.35,16.0,8.0,1.0,1.0,0.0,0.0,4.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Zé Ivaldo,br BRA,DF,25.0,11.3,8.0,0.71,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Henrique,br BRA,DF,27.0,9.5,5.0,0.53,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Santana,br BRA,MF,27.0,11.1,25.0,2.25,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kaique Rocha,br BRA,DF,21.0,7.2,3.0,0.42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Felipe,br BRA,DF,24.0,5.9,3.0,0.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Willian,br BRA,"FW,MF",36.0,6.4,17.0,2.67,11.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando,br BRA,DF,23.0,5.3,14.0,2.64,13.0,1.0,0.0,0.0,0.0,0.0,4.0,0.75,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Arturo Vidal,cl CHI,MF,35.0,4.2,12.0,2.84,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rômulo,br BRA,"FW,MF",20.0,5.7,11.0,1.95,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.18,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Leonardo Linck,br BRA,GK,21.0,5.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Terans,uy URU,"MF,FW",28.0,4.4,15.0,3.44,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vinicius Kaue,br BRA,"DF,MF",19.0,3.8,3.0,0.79,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedrinho,br BRA,"DF,MF",20.0,4.0,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Cittadini,br BRA,"MF,FW",28.0,2.2,6.0,2.69,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago,br BRA,"FW,MF",22.0,2.5,9.0,3.6,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,2.1,7.0,3.32,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Peres,br BRA,"DF,MF",32.0,1.7,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,1.1,1.0,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Belezi,br BRA,DF,19.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Reinaldo,br BRA,FW,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chiqueti,br BRA,MF,17.0,0.2,,,,,,,,,,,,,,,,,Matches
Danielzinho,br BRA,FW,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dudu,br BRA,MF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan García,ec ECU,MF,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.1,38.0,967.0,25.45,672.0,102.0,61.0,55.0,55.0,22.0,94.0,2.47,77.0,4.0,1.0,5.0,6.0,1.0,
Opponent Total,,,27.6,38.0,899.0,23.66,641.0,92.0,47.0,52.0,53.0,14.0,73.0,1.92,45.0,6.0,5.0,10.0,5.0,2.0,
