Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Rúben Fernandes,pt POR,DF,37-238,14.0,1,6,2,33.3,0.43,0.14,0.17,0.5,10.0,0,0,0,0.5,0.5,0.08,0.5,0.5,Matches
José Carlos,pt POR,DF,25-152,12.7,1,5,2,40.0,0.39,0.16,0.2,0.5,24.2,0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Maxime Dominguez,ch SUI,"MF,FW",27-332,12.0,5,15,7,46.7,1.25,0.58,0.27,0.57,19.6,1,1,1,2.4,1.6,0.11,2.6,2.4,Matches
Pedro Tiba,pt POR,MF,35-121,11.6,3,12,3,25.0,1.03,0.26,0.17,0.67,30.7,1,1,2,1.9,0.3,0.03,1.1,1.7,Matches
Leonardo Buta,pt POR,DF,21-208,12.0,0,1,1,100.0,0.08,0.08,0.0,0.0,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Andrew,br BRA,GK,22-182,12.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Pereira,br BRA,DF,23-237,11.9,1,10,3,30.0,0.84,0.25,0.1,0.33,12.1,0,0,0,1.0,1.0,0.1,0.0,0.0,Matches
Kanya Fujimoto,jp JPN,MF,24-182,9.2,2,11,3,27.3,1.2,0.33,0.09,0.33,20.6,0,1,1,1.8,1.0,0.09,0.2,0.0,Matches
Martim Carvalho,pt POR,MF,20-350,8.4,0,4,1,25.0,0.48,0.12,0.0,0.0,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Félix Correia,pt POR,FW,22-342,7.9,2,14,8,57.1,1.77,1.01,0.14,0.25,20.5,0,0,0,1.5,1.5,0.11,0.5,0.5,Matches
Murilo Costa,br BRA,FW,29-060,7.1,1,17,7,41.2,2.39,0.98,0.0,0.0,19.0,1,1,1,1.9,1.1,0.06,-0.9,-1.1,Matches
Roko Baturina,hr CRO,FW,23-193,6.2,2,7,3,42.9,1.13,0.48,0.29,0.67,15.9,0,0,0,0.7,0.7,0.1,1.3,1.3,Matches
Marlon,br BRA,"FW,MF",26-106,4.3,0,5,1,20.0,1.17,0.23,0.0,0.0,23.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Depú,ao ANG,FW,23-356,4.1,3,10,7,70.0,2.47,1.73,0.3,0.43,9.6,0,0,0,2.1,2.1,0.21,0.9,0.9,Matches
Mory Gbane,ci CIV,MF,23-005,4.0,0,2,1,50.0,0.5,0.25,0.0,0.0,14.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Né lopes,pt POR,DF,23-215,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tidjany Chabrol,fr FRA,"FW,MF",21-168,4.0,2,11,4,36.4,2.73,0.99,0.18,0.5,19.5,0,0,0,1.0,1.0,0.09,1.0,1.0,Matches
Vinicius Dias,br BRA,GK,26-194,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kiko Vilas Boas,pt POR,DF,24-113,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ali Alipour,ir IRN,FW,28-049,1.7,0,1,0,0.0,0.58,0.0,0.0,,26.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Miguel Monteiro,pt POR,FW,20-159,2.2,1,6,3,50.0,2.71,1.36,0.17,0.33,15.3,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
Roan Wilson,cr CRC,"MF,DF",21-243,1.0,1,2,1,50.0,1.98,0.99,0.5,1.0,8.2,0,0,0,1.1,1.1,0.55,-0.1,-0.1,Matches
Jesús Castillo,pe PER,MF,22-202,0.3,0,1,1,100.0,3.0,3.0,0.0,0.0,27.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Thomas Luciano,br BRA,DF,21-350,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
André Simões,pt POR,FW,20-135,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felipe Silva Lipe,br BRA,DF,21-314,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.2,14.0,25,140,58,41.4,10.0,4.14,0.15,0.36,18.9,3,4,5,17.0,13.3,0.1,8.0,7.7,
Opponent Total,,,26.6,14.0,28,213,70,32.9,15.21,5.0,0.12,0.36,17.9,11,3,3,23.1,20.8,0.1,4.9,4.2,
