Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Luis Suárez,uy URU,FW,36.0,33,33,2877.0,32.0,17.0,11.0,28.0,16.0,1.0,2.0,8.0,0.0,13.8,12.2,6.0,18.2,36.0,107.0,300.0,0.53,0.34,0.88,0.5,0.84,0.43,0.19,0.62,0.38,0.57,Matches
Gabriel Chapecó,br BRA,GK,22.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Franco Cristaldo,ar ARG,"MF,FW",26.0,34,31,2131.0,23.7,8.0,5.0,13.0,5.0,3.0,4.0,0.0,0.0,6.6,3.6,4.5,8.1,23.0,131.0,142.0,0.34,0.21,0.55,0.21,0.42,0.28,0.19,0.47,0.15,0.34,Matches
Reinaldo,br BRA,DF,33.0,30,30,2681.0,29.8,2.0,5.0,7.0,1.0,1.0,1.0,11.0,2.0,2.7,1.9,5.2,7.1,41.0,161.0,143.0,0.07,0.17,0.23,0.03,0.2,0.09,0.17,0.27,0.06,0.24,Matches
Mathías Villasanti,py PAR,MF,26.0,30,30,2645.0,29.4,4.0,6.0,10.0,4.0,0.0,0.0,8.0,1.0,1.6,1.6,3.5,5.1,32.0,150.0,32.0,0.14,0.2,0.34,0.14,0.34,0.05,0.12,0.17,0.05,0.17,Matches
Walter Kannemann,ar ARG,DF,31.0,28,28,2359.0,26.2,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,0.2,1.2,12.0,81.0,1.0,0.0,0.04,0.04,0.0,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Bruno Fabiano Alves,br BRA,DF,31.0,29,27,2450.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.0,0.6,6.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
João Pedro,br BRA,DF,26.0,29,23,2076.0,23.1,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.7,0.7,1.2,1.9,60.0,113.0,68.0,0.13,0.04,0.17,0.13,0.17,0.03,0.05,0.08,0.03,0.08,Matches
Felipe Carballo,uy URU,MF,26.0,22,21,1540.0,17.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.2,2.7,23.0,87.0,45.0,0.06,0.06,0.12,0.06,0.12,0.09,0.07,0.16,0.09,0.16,Matches
Bitelo,br BRA,"MF,FW",23.0,19,18,1550.0,17.2,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.6,3.6,3.8,7.4,39.0,92.0,132.0,0.23,0.06,0.29,0.23,0.29,0.21,0.22,0.43,0.21,0.43,Matches
