Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Luis Suárez,uy URU,FW,36.0,32.0,1091,999,87,13,7,8,31,9,2,1,0,0,762,5,36,Matches
Gabriel Chapecó,br BRA,GK,22.0,31.0,831,437,392,76,0,1,0,1,0,0,0,0,524,2,0,Matches
Franco Cristaldo,ar ARG,"MF,FW",26.0,23.7,1283,1119,160,59,4,13,119,12,81,26,27,0,975,4,35,Matches
Reinaldo,br BRA,DF,33.0,29.8,1689,1232,452,70,4,9,152,315,67,13,30,0,1227,5,49,Matches
Mathías Villasanti,py PAR,MF,26.0,29.4,1387,1280,105,104,10,0,3,1,0,0,0,0,1199,2,24,Matches
Walter Kannemann,ar ARG,DF,31.0,26.2,1011,970,37,35,0,2,2,2,0,0,0,0,791,4,10,Matches
Bruno Fabiano Alves,br BRA,DF,31.0,27.2,899,854,43,40,0,0,4,1,0,0,0,0,751,2,3,Matches
João Pedro,br BRA,DF,26.0,23.1,1065,837,226,15,3,2,31,211,0,0,0,0,821,2,29,Matches
Felipe Carballo,uy URU,MF,26.0,17.1,814,783,26,19,6,4,14,6,1,0,1,0,654,5,21,Matches
Bitelo,br BRA,"MF,FW",23.0,17.2,819,768,46,21,7,3,35,10,15,1,8,0,660,5,18,Matches
Bruno Uvini,br BRA,DF,31.0,16.1,516,497,17,17,0,1,0,0,0,0,0,0,390,2,3,Matches
João Pedro Pepê,br BRA,MF,25.0,15.5,775,737,37,34,1,4,19,2,0,0,0,0,657,1,8,Matches
Fábio,br BRA,"DF,MF",32.0,9.7,476,400,76,3,0,2,40,73,0,0,0,0,361,0,9,Matches
João Pedro,it ITA,FW,30.0,6.8,125,116,7,1,0,1,1,1,0,0,0,0,85,2,4,Matches
Everton,br BRA,"FW,MF",25.0,13.5,410,392,16,1,0,1,13,6,8,3,1,0,322,2,13,Matches
Rodrigo Ely,br BRA,DF,29.0,7.4,206,196,10,10,1,2,0,0,0,0,0,0,156,0,3,Matches
Vinícius,br BRA,FW,31.0,7.3,351,344,7,2,2,0,4,0,0,0,0,0,285,0,10,Matches
Nathan,br BRA,"MF,FW",26.0,7.6,318,303,13,2,1,1,9,1,9,2,3,0,260,2,3,Matches
Ferreira,br BRA,"FW,MF",25.0,12.7,523,498,20,3,3,3,28,3,11,2,4,0,416,5,17,Matches
Pedro Geromel,br BRA,DF,37.0,5.2,232,225,7,7,0,4,3,0,0,0,0,0,195,0,3,Matches
Gustavo Martins Santos,br BRA,"DF,MF",20.0,7.7,436,413,22,7,0,7,3,15,0,0,0,0,360,1,6,Matches
Cuiabano,br BRA,"DF,MF",19.0,5.4,224,189,33,6,1,4,20,26,1,0,0,0,132,2,14,Matches
Ronald,br BRA,MF,19.0,4.6,250,245,5,4,0,1,2,1,0,0,0,0,212,0,5,Matches
Lucas Besozzi,ar ARG,"FW,MF",20.0,4.4,195,193,0,0,2,0,12,0,0,0,0,0,149,2,8,Matches
Diogo Barbosa,br BRA,DF,30.0,4.3,210,163,46,5,0,0,5,40,1,0,0,0,156,1,6,Matches
Caíque,br BRA,GK,25.0,4.0,95,50,45,12,0,0,0,0,0,0,0,0,59,0,0,Matches
Lucas Milla,br BRA,MF,20.0,3.4,143,141,2,1,0,1,1,1,0,0,0,0,94,0,7,Matches
Thomas Luciano,br BRA,DF,21.0,3.5,128,96,32,5,0,0,4,27,0,0,0,0,85,0,5,Matches
Lucas Silva,br BRA,MF,29.0,2.5,148,142,5,4,0,0,1,0,1,0,1,0,127,1,2,Matches
Nathan Fernandes,br BRA,"FW,MF",17.0,4.2,113,113,0,0,0,0,4,0,0,0,0,0,84,0,4,Matches
Adriel,br BRA,GK,22.0,2.0,63,25,38,9,0,1,0,0,0,0,0,0,28,0,0,Matches
Andre Martins,br BRA,"FW,MF",21.0,4.1,141,134,6,0,0,0,3,1,0,0,0,0,107,1,5,Matches
Zinho,br BRA,"FW,MF",19.0,2.7,61,61,0,0,1,0,3,0,0,0,0,0,42,0,4,Matches
Josué,br BRA,MF,17.0,1.3,52,50,1,1,0,0,1,0,0,0,0,0,36,1,1,Matches
Brenno,br BRA,GK,23.0,1.0,19,12,7,4,0,0,0,0,0,0,0,0,17,0,0,Matches
Wesley,br BRA,DF,19.0,1.0,39,33,6,1,0,0,1,5,0,0,0,0,21,0,2,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,0.8,28,28,0,0,0,0,2,0,0,0,0,0,19,0,2,Matches
Luan Vieira,br BRA,"FW,MF",29.0,0.6,46,42,4,0,1,0,4,0,3,1,2,0,37,0,1,Matches
Darlan Mendes,br BRA,MF,24.0,0.5,18,17,1,1,0,0,0,0,0,0,0,0,16,0,0,Matches
Gustavinho,br BRA,"FW,MF",21.0,0.4,21,19,2,0,0,0,3,0,2,2,0,0,13,0,0,Matches
Freddy Noguera,py PAR,FW,19.0,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Nata,br BRA,"FW,DF",21.0,0.2,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
Lian,br BRA,MF,17.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
João Vitor,br BRA,MF,17.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Squad Total,,,27.9,38.0,17273,15175,2039,592,54,75,577,770,202,51,77,0,13305,59,370,
Opponent Total,,,27.6,38.0,19591,17684,1859,503,53,144,806,734,227,105,82,1,15791,48,329,
