Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Luis Suárez,uy URU,FW,36.0,32.0,762,1091,69.8,10726,2614,461,605,76.2,209,288,72.6,42,70,60.0,11,6.0,6.6,5.0,52,57,38,2,107,Matches
Gabriel Chapecó,br BRA,GK,22.0,31.0,524,831,63.1,15902,12489,70,73,95.9,220,224,98.2,221,519,42.6,0,0.1,0.0,-0.1,2,7,0,0,0,Matches
Franco Cristaldo,ar ARG,"MF,FW",26.0,23.7,975,1283,76.0,15159,4845,529,614,86.2,306,385,79.5,90,173,52.0,5,4.5,3.9,0.5,52,104,30,7,131,Matches
Reinaldo,br BRA,DF,33.0,29.8,1227,1689,72.6,22542,10829,523,603,86.7,510,665,76.7,162,318,50.9,5,5.2,6.2,-0.2,56,115,41,15,161,Matches
Mathías Villasanti,py PAR,MF,26.0,29.4,1199,1387,86.4,18318,5814,617,674,91.5,465,529,87.9,63,93,67.7,6,3.5,2.2,2.5,26,121,20,1,150,Matches
Walter Kannemann,ar ARG,DF,31.0,26.2,791,1011,78.2,14032,6644,317,369,85.9,402,472,85.2,58,136,42.6,1,0.2,0.2,0.8,7,59,1,0,81,Matches
Bruno Fabiano Alves,br BRA,DF,31.0,27.2,751,899,83.5,14028,5535,254,279,91.0,414,468,88.5,70,131,53.4,0,0.0,0.1,0.0,1,30,1,1,36,Matches
João Pedro,br BRA,DF,26.0,23.1,821,1065,77.1,12585,5775,453,519,87.3,302,384,78.6,46,107,43.0,1,1.2,1.1,-0.2,17,79,20,6,113,Matches
Felipe Carballo,uy URU,MF,26.0,17.1,654,814,80.3,10368,3531,328,382,85.9,260,305,85.2,46,70,65.7,1,1.2,1.6,-0.2,12,96,12,0,87,Matches
Bitelo,br BRA,"MF,FW",23.0,17.2,660,819,80.6,9048,2888,406,462,87.9,177,217,81.6,33,57,57.9,1,3.8,3.6,-2.8,38,67,28,5,92,Matches
Bruno Uvini,br BRA,DF,31.0,16.1,390,516,75.6,6662,2565,160,207,77.3,194,233,83.3,24,53,45.3,0,0.7,0.5,-0.7,3,25,1,0,39,Matches
João Pedro Pepê,br BRA,MF,25.0,15.5,657,775,84.8,10716,3703,317,351,90.3,257,288,89.2,58,91,63.7,1,0.6,0.9,0.4,9,75,8,3,87,Matches
Fábio,br BRA,"DF,MF",32.0,9.7,361,476,75.8,5469,2411,210,235,89.4,120,173,69.4,22,49,44.9,2,0.8,1.3,1.2,12,25,16,11,42,Matches
João Pedro,it ITA,FW,30.0,6.8,85,125,68.0,1130,236,62,78,79.5,15,27,55.6,6,10,60.0,1,0.3,0.1,0.7,5,3,2,1,6,Matches
Everton,br BRA,"FW,MF",25.0,13.5,322,410,78.5,4644,1261,184,216,85.2,101,124,81.5,19,27,70.4,2,1.1,1.2,0.9,20,30,17,1,50,Matches
Rodrigo Ely,br BRA,DF,29.0,7.4,156,206,75.7,3126,1391,53,59,89.8,77,88,87.5,25,51,49.0,0,0.1,0.0,-0.1,1,7,0,0,7,Matches
Vinícius,br BRA,FW,31.0,7.3,285,351,81.2,4695,1450,142,159,89.3,103,124,83.1,28,39,71.8,0,1.0,0.8,-1.0,8,38,12,2,44,Matches
Nathan,br BRA,"MF,FW",26.0,7.6,260,318,81.8,3898,850,145,164,88.4,86,104,82.7,17,28,60.7,1,1.1,0.9,-0.1,13,26,5,0,39,Matches
Ferreira,br BRA,"FW,MF",25.0,12.7,416,523,79.5,6582,1935,243,279,87.1,129,154,83.8,35,54,64.8,3,2.3,2.4,0.7,17,33,27,1,61,Matches
Pedro Geromel,br BRA,DF,37.0,5.2,195,232,84.1,3868,1486,53,56,94.6,120,132,90.9,22,40,55.0,0,0.0,0.0,0.0,0,4,0,0,7,Matches
Gustavo Martins Santos,br BRA,"DF,MF",20.0,7.7,360,436,82.6,6979,2650,116,138,84.1,199,221,90.0,39,61,63.9,1,0.2,0.3,0.8,2,30,3,0,41,Matches
Cuiabano,br BRA,"DF,MF",19.0,5.4,132,224,58.9,2188,861,73,95,76.8,38,63,60.3,18,40,45.0,0,0.2,0.2,-0.2,3,9,4,1,16,Matches
Ronald,br BRA,MF,19.0,4.6,212,250,84.8,3691,1000,88,101,87.1,104,117,88.9,16,21,76.2,0,0.3,0.4,-0.3,5,19,1,0,21,Matches
Lucas Besozzi,ar ARG,"FW,MF",20.0,4.4,149,195,76.4,1753,453,111,126,88.1,27,36,75.0,3,10,30.0,1,0.4,0.5,0.6,6,11,5,0,23,Matches
Diogo Barbosa,br BRA,DF,30.0,4.3,156,210,74.3,2015,975,101,117,86.3,47,68,69.1,3,10,30.0,0,0.2,0.2,-0.2,3,10,4,1,17,Matches
Caíque,br BRA,GK,25.0,4.0,59,95,62.1,1909,1489,7,7,100.0,17,18,94.4,33,68,48.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lucas Milla,br BRA,MF,20.0,3.4,94,143,65.7,1587,386,49,65,75.4,30,46,65.2,10,17,58.8,0,0.0,0.1,0.0,1,13,0,0,15,Matches
Thomas Luciano,br BRA,DF,21.0,3.5,85,128,66.4,1127,412,54,65,83.1,23,37,62.2,3,11,27.3,0,0.0,0.1,0.0,0,3,0,0,5,Matches
Lucas Silva,br BRA,MF,29.0,2.5,127,148,85.8,2042,533,65,71,91.5,52,60,86.7,8,11,72.7,0,0.0,0.0,0.0,1,13,0,0,14,Matches
Nathan Fernandes,br BRA,"FW,MF",17.0,4.2,84,113,74.3,1137,268,53,66,80.3,25,34,73.5,3,4,75.0,1,0.2,0.2,0.8,6,4,4,0,10,Matches
Adriel,br BRA,GK,22.0,2.0,28,63,44.4,1101,947,3,3,100.0,10,10,100.0,15,50,30.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Andre Martins,br BRA,"FW,MF",21.0,4.1,107,141,75.9,1332,264,60,77,77.9,36,41,87.8,1,2,50.0,0,0.7,0.3,-0.7,5,4,2,0,16,Matches
Zinho,br BRA,"FW,MF",19.0,2.7,42,61,68.9,503,163,29,36,80.6,10,13,76.9,1,4,25.0,1,0.5,0.3,0.5,2,4,3,0,7,Matches
Josué,br BRA,MF,17.0,1.3,36,52,69.2,543,160,19,25,76.0,16,20,80.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Brenno,br BRA,GK,23.0,1.0,17,19,89.5,356,200,6,6,100.0,8,8,100.0,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Wesley,br BRA,DF,19.0,1.0,21,39,53.8,267,136,16,19,84.2,5,14,35.7,0,4,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,0.8,19,28,67.9,261,112,12,14,85.7,5,9,55.6,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Luan Vieira,br BRA,"FW,MF",29.0,0.6,37,46,80.4,547,162,25,27,92.6,8,11,72.7,3,7,42.9,0,0.0,0.1,0.0,0,4,2,0,7,Matches
Darlan Mendes,br BRA,MF,24.0,0.5,16,18,88.9,342,92,4,5,80.0,9,10,90.0,3,3,100.0,0,0.0,0.0,0.0,1,3,0,0,1,Matches
Gustavinho,br BRA,"FW,MF",21.0,0.4,13,21,61.9,199,98,3,6,50.0,7,8,87.5,1,5,20.0,0,0.1,0.1,-0.1,1,0,1,0,2,Matches
Freddy Noguera,py PAR,FW,19.0,0.3,2,3,66.7,31,0,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Nata,br BRA,"FW,DF",21.0,0.2,11,12,91.7,199,95,4,4,100.0,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Lian,br BRA,MF,17.0,0.1,2,2,100.0,34,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
João Vitor,br BRA,MF,17.0,0.1,5,5,100.0,60,13,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,,,27.9,38.0,13305,17273,77.0,223701,89728,6431,7463,86.2,5153,6240,82.6,1252,2455,51.0,45,36.3,36.6,8.7,387,1136,308,58,1541,
Opponent Total,,,27.6,38.0,15791,19591,80.6,272822,101137,7599,8548,88.9,6231,7351,84.8,1573,2694,58.4,38,41.4,43.9,-3.4,482,1470,352,94,1666,
