Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Luis Suárez,uy URU,FW,36.0,32.0,136,4.25,94,2,14,15,11,0,24,0.75,19,0,2,1,2,0,Matches
Gabriel Chapecó,br BRA,GK,22.0,31.0,5,0.16,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Franco Cristaldo,ar ARG,"MF,FW",26.0,23.7,98,4.14,62,28,1,2,5,0,12,0.51,7,3,0,1,1,0,Matches
Reinaldo,br BRA,DF,33.0,29.8,109,3.66,50,44,7,4,4,0,12,0.4,5,5,0,1,1,0,Matches
Mathías Villasanti,py PAR,MF,26.0,29.4,67,2.28,54,0,4,3,4,2,11,0.37,9,0,1,1,0,0,Matches
Walter Kannemann,ar ARG,DF,31.0,26.2,18,0.69,16,0,0,1,0,1,1,0.04,0,0,0,0,0,1,Matches
Bruno Fabiano Alves,br BRA,DF,31.0,27.2,5,0.18,4,0,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
João Pedro,br BRA,DF,26.0,23.1,45,1.95,34,6,4,0,1,0,2,0.09,2,0,0,0,0,0,Matches
Felipe Carballo,uy URU,MF,26.0,17.1,33,1.93,28,1,0,4,0,0,3,0.18,2,0,0,1,0,0,Matches
Bitelo,br BRA,"MF,FW",23.0,17.2,71,4.12,50,10,6,3,1,1,6,0.35,6,0,0,0,0,0,Matches
Bruno Uvini,br BRA,DF,31.0,16.1,6,0.37,3,0,0,2,0,1,0,0.0,0,0,0,0,0,0,Matches
João Pedro Pepê,br BRA,MF,25.0,15.5,27,1.74,24,0,1,0,2,0,4,0.26,4,0,0,0,0,0,Matches
Fábio,br BRA,"DF,MF",32.0,9.7,24,2.48,19,0,0,2,2,1,3,0.31,2,0,0,0,0,1,Matches
João Pedro,it ITA,FW,30.0,6.8,10,1.46,5,0,1,1,1,2,3,0.44,2,0,0,1,0,0,Matches
Everton,br BRA,"FW,MF",25.0,13.5,44,3.26,31,2,3,5,2,1,5,0.37,4,0,1,0,0,0,Matches
Rodrigo Ely,br BRA,DF,29.0,7.4,1,0.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinícius,br BRA,FW,31.0,7.3,25,3.45,20,0,2,2,1,0,1,0.14,1,0,0,0,0,0,Matches
Nathan,br BRA,"MF,FW",26.0,7.6,29,3.81,22,1,1,2,1,2,4,0.53,2,0,0,1,0,1,Matches
Ferreira,br BRA,"FW,MF",25.0,12.7,51,4.01,34,2,8,3,4,0,9,0.71,4,1,2,1,1,0,Matches
Pedro Geromel,br BRA,DF,37.0,5.2,2,0.38,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Martins Santos,br BRA,"DF,MF",20.0,7.7,4,0.52,3,0,0,0,1,0,1,0.13,1,0,0,0,0,0,Matches
Cuiabano,br BRA,"DF,MF",19.0,5.4,13,2.39,9,1,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Ronald,br BRA,MF,19.0,4.6,9,1.94,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Besozzi,ar ARG,"FW,MF",20.0,4.4,14,3.16,10,0,2,1,1,0,2,0.45,2,0,0,0,0,0,Matches
Diogo Barbosa,br BRA,DF,30.0,4.3,12,2.79,7,1,3,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Caíque,br BRA,GK,25.0,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Milla,br BRA,MF,20.0,3.4,4,1.18,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thomas Luciano,br BRA,DF,21.0,3.5,3,0.87,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Silva,br BRA,MF,29.0,2.5,3,1.22,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nathan Fernandes,br BRA,"FW,MF",17.0,4.2,16,3.82,9,0,4,3,0,0,1,0.24,1,0,0,0,0,0,Matches
Adriel,br BRA,GK,22.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andre Martins,br BRA,"FW,MF",21.0,4.1,11,2.69,7,0,1,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Zinho,br BRA,"FW,MF",19.0,2.7,5,1.86,4,0,0,0,0,1,1,0.37,1,0,0,0,0,0,Matches
Josué,br BRA,MF,17.0,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Brenno,br BRA,GK,23.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wesley,br BRA,DF,19.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,0.8,1,1.32,0,0,0,0,0,1,1,1.32,0,0,0,0,0,1,Matches
Luan Vieira,br BRA,"FW,MF",29.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Darlan Mendes,br BRA,MF,24.0,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavinho,br BRA,"FW,MF",21.0,0.4,1,2.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Freddy Noguera,py PAR,FW,19.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nata,br BRA,"FW,DF",21.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lian,br BRA,MF,17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Vitor,br BRA,MF,17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
