Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Ricardo Batista,pt POR,GK,37-041,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nermin Zolotić,ba BIH,DF,30-176,13.8,0,3,1,33.3,0.22,0.07,0.0,0.0,12.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Leonardo Lelo,pt POR,"MF,DF",23-275,13.7,0,6,0,0.0,0.44,0.0,0.0,,21.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Fernando Varela,cv CPV,DF,36-034,12.9,0,2,0,0.0,0.16,0.0,0.0,,10.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Yuki Soma,jp JPN,"FW,MF",26-308,10.2,0,10,4,40.0,0.98,0.39,0.0,0.0,20.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Larra,es ESP,"MF,DF",26-013,9.7,1,7,2,28.6,0.72,0.21,0.14,0.5,24.4,1,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Clayton,br BRA,FW,24-353,9.7,5,39,12,30.8,4.03,1.24,0.13,0.42,17.0,0,0,0,3.6,3.6,0.09,1.4,1.4,Matches
Vasco Fernandes,pt POR,DF,37-048,10.0,0,2,0,0.0,0.2,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Neto,br BRA,MF,32-119,8.9,0,9,3,33.3,1.01,0.34,0.0,0.0,30.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Pablo Roberto,br BRA,MF,24-046,8.9,2,17,6,35.3,1.91,0.67,0.12,0.33,25.3,0,0,0,0.7,0.7,0.04,1.3,1.3,Matches
Beni,ao ANG,MF,21-223,7.2,0,2,1,50.0,0.28,0.14,0.0,0.0,26.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Felippe Cardoso,br BRA,FW,25-087,5.7,1,14,3,21.4,2.47,0.53,0.07,0.33,15.0,0,0,1,2.3,1.5,0.11,-1.3,-0.5,Matches
João Nunes,pt POR,DF,28-041,4.1,0,1,0,0.0,0.24,0.0,0.0,,14.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Saviour Godwin,ng NGA,"FW,MF",27-130,3.8,1,11,4,36.4,2.88,1.05,0.0,0.0,19.9,0,1,1,1.4,0.6,0.05,-0.4,-0.6,Matches
Samuel Justo,pt POR,MF,19-272,3.8,1,3,1,33.3,0.78,0.26,0.33,1.0,23.3,0,0,0,0.5,0.5,0.18,0.5,0.5,Matches
Tiago Dias,pt POR,"MF,FW",25-240,3.8,1,5,3,60.0,1.33,0.8,0.2,0.33,24.9,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Fernando,br BRA,FW,30-356,4.1,1,9,3,33.3,2.21,0.74,0.0,0.0,18.1,0,1,1,1.2,0.4,0.05,-0.2,-0.4,Matches
Jajá,br BRA,FW,22-259,3.9,0,7,3,42.9,1.81,0.77,0.0,0.0,17.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
André Geraldes,pt POR,"MF,DF",32-242,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Artur Serobyan,am ARM,MF,20-181,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Telasco Segovia,ve VEN,MF,20-272,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafael Martins,br BRA,MF,34-288,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Duplexe Tchamba,cm CMR,"DF,FW",25-173,0.1,0,1,0,0.0,9.0,0.0,0.0,,11.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Diogo Pinto,pt POR,MF,24-184,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.9,14.0,13,148,46,31.1,10.57,3.29,0.07,0.24,19.8,1,2,3,11.5,9.1,0.06,1.5,1.9,
Opponent Total,,,26.7,14.0,17,202,75,37.1,14.43,5.36,0.08,0.23,18.7,5,0,0,16.9,16.9,0.08,0.1,0.1,
