Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Ricardo Batista,pt POR,GK,37-041,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nermin Zolotić,ba BIH,DF,30-176,14,14,1240.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,11.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Leonardo Lelo,pt POR,"MF,DF",23-275,14,14,1233.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9,1.3,25.0,45.0,43.0,0.0,0.07,0.07,0.0,0.07,0.03,0.07,0.09,0.03,0.09,Matches
Fernando Varela,cv CPV,DF,36-034,13,13,1160.0,12.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,1.0,25.0,4.0,0.0,0.08,0.08,0.0,0.08,0.0,0.03,0.03,0.0,0.03,Matches
Yuki Soma,jp JPN,"FW,MF",26-308,13,12,916.0,10.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.3,1.6,31.0,13.0,57.0,0.0,0.2,0.2,0.0,0.2,0.03,0.13,0.16,0.03,0.16,Matches
Larra,es ESP,"MF,DF",26-013,12,12,877.0,9.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,1.0,1.2,29.0,27.0,23.0,0.1,0.1,0.21,0.1,0.21,0.02,0.1,0.12,0.02,0.12,Matches
Clayton,br BRA,FW,24-353,14,11,870.0,9.7,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,3.6,3.6,0.3,3.9,17.0,15.0,48.0,0.52,0.0,0.52,0.52,0.52,0.37,0.03,0.41,0.37,0.41,Matches
Vasco Fernandes,pt POR,DF,37-048,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Neto,br BRA,MF,32-119,13,10,802.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.6,0.7,2.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Pablo Roberto,br BRA,MF,24-046,12,10,801.0,8.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,0.7,0.7,0.8,1.5,13.0,48.0,20.0,0.22,0.22,0.45,0.22,0.45,0.07,0.1,0.17,0.07,0.17,Matches
