Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Cássio,br BRA,GK,35.0,36.8,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gil,br BRA,DF,35.0,32.0,24.0,0.75,17.0,0.0,0.0,5.0,1.0,1.0,4.0,0.12,2.0,0.0,0.0,2.0,0.0,0.0,Matches
Yuri Alberto,br BRA,FW,21.0,30.2,56.0,1.85,34.0,1.0,3.0,8.0,8.0,2.0,9.0,0.3,4.0,0.0,0.0,3.0,2.0,0.0,Matches
Maycon,br BRA,MF,25.0,26.7,47.0,1.76,41.0,3.0,0.0,2.0,0.0,1.0,6.0,0.22,5.0,1.0,0.0,0.0,0.0,0.0,Matches
Fagner,br BRA,DF,33.0,23.3,69.0,2.96,38.0,26.0,1.0,0.0,3.0,1.0,5.0,0.21,4.0,1.0,0.0,0.0,0.0,0.0,Matches
Fábio Santos,br BRA,DF,37.0,18.6,27.0,1.45,19.0,5.0,0.0,1.0,1.0,1.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Bruno Méndez,uy URU,DF,23.0,18.3,17.0,0.93,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Bidu,br BRA,DF,23.0,18.4,46.0,2.5,32.0,9.0,2.0,0.0,2.0,1.0,4.0,0.22,2.0,0.0,0.0,0.0,1.0,1.0,Matches
Giuliano de Paula,br BRA,"MF,FW",32.0,18.1,40.0,2.21,35.0,1.0,0.0,3.0,1.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Fausto Vera,ar ARG,MF,22.0,15.3,29.0,1.89,21.0,0.0,4.0,2.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Renato Augusto,br BRA,MF,34.0,14.2,79.0,5.54,51.0,15.0,1.0,6.0,4.0,2.0,7.0,0.49,5.0,1.0,0.0,0.0,1.0,0.0,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15.0,46.0,3.07,34.0,2.0,2.0,4.0,4.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Veríssimo,br BRA,DF,27.0,14.5,12.0,0.83,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Moscardo,br BRA,MF,17.0,12.6,14.0,1.11,10.0,0.0,2.0,1.0,0.0,1.0,3.0,0.24,1.0,0.0,1.0,1.0,0.0,0.0,Matches
Caetano,br BRA,DF,23.0,13.4,8.0,0.6,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ángel Romero,py PAR,FW,30.0,13.3,43.0,3.24,35.0,0.0,5.0,2.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Murillo,br BRA,DF,20.0,12.9,14.0,1.08,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,30.0,3.05,17.0,7.0,3.0,1.0,1.0,1.0,3.0,0.31,2.0,0.0,0.0,0.0,1.0,0.0,Matches
Adson,br BRA,"FW,MF",22.0,9.5,33.0,3.47,25.0,0.0,5.0,1.0,1.0,1.0,3.0,0.32,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Wesley Ribeiro,br BRA,"FW,MF",17.0,9.6,35.0,3.65,23.0,1.0,10.0,0.0,1.0,0.0,4.0,0.42,2.0,0.0,1.0,0.0,1.0,0.0,Matches
Budiga Roni,br BRA,MF,23.0,7.5,12.0,1.6,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,22.0,3.12,11.0,8.0,1.0,2.0,0.0,0.0,3.0,0.43,0.0,2.0,0.0,1.0,0.0,0.0,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,6.9,19.0,2.77,13.0,0.0,2.0,0.0,4.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Biro,br BRA,"FW,MF",18.0,6.4,20.0,3.16,14.0,0.0,2.0,2.0,2.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,24.0,3.71,21.0,1.0,2.0,0.0,0.0,0.0,4.0,0.62,3.0,0.0,1.0,0.0,0.0,0.0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,4.0,1.11,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,5.0,1.69,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,3.0,1.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Mana,br BRA,DF,18.0,1.5,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chrystian Barletta,br BRA,MF,21.0,1.4,,,,,,,,,,,,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,7.0,2.05,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,6.0,3.65,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovane,br BRA,FW,19.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.4,38.0,796.0,20.95,570.0,82.0,50.0,44.0,37.0,13.0,76.0,2.0,52.0,5.0,4.0,8.0,6.0,1.0,
Opponent Total,,,27.7,38.0,1111.0,29.24,830.0,83.0,67.0,65.0,51.0,15.0,88.0,2.32,68.0,5.0,4.0,5.0,5.0,1.0,
