Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Cássio,br BRA,GK,35.0,36.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Gil,br BRA,DF,35.0,32.0,2,28,13,46.4,0.87,0.41,0.07,0.15,11.0,0.0,0,0,2.2,2.2,0.08,-0.2,-0.2,Matches
Yuri Alberto,br BRA,FW,21.0,30.2,8,86,28,32.6,2.84,0.93,0.09,0.29,14.6,0.0,0,0,10.0,10.0,0.12,-2.0,-2.0,Matches
Maycon,br BRA,MF,25.0,26.7,2,22,8,36.4,0.82,0.3,0.09,0.25,22.7,0.0,0,0,1.4,1.4,0.06,0.6,0.6,Matches
Fagner,br BRA,DF,33.0,23.3,0,10,1,10.0,0.43,0.04,0.0,0.0,26.4,2.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Fábio Santos,br BRA,DF,37.0,18.6,4,3,1,33.3,0.16,0.05,0.0,0.0,35.3,0.0,4,5,4.0,0.1,0.03,0.0,-0.1,Matches
Bruno Méndez,uy URU,DF,23.0,18.3,0,4,0,0.0,0.22,0.0,0.0,,18.4,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Matheus Bidu,br BRA,DF,23.0,18.4,0,16,6,37.5,0.87,0.33,0.0,0.0,24.1,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Giuliano de Paula,br BRA,"MF,FW",32.0,18.1,2,23,7,30.4,1.27,0.39,0.09,0.29,19.3,0.0,0,0,1.5,1.5,0.06,0.5,0.5,Matches
Fausto Vera,ar ARG,MF,22.0,15.3,1,19,5,26.3,1.24,0.33,0.05,0.2,26.2,0.0,0,0,0.7,0.7,0.04,0.3,0.3,Matches
Renato Augusto,br BRA,MF,34.0,14.2,2,26,12,46.2,1.83,0.84,0.08,0.17,22.8,0.0,0,0,1.1,1.1,0.04,0.9,0.9,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15.0,7,45,16,35.6,3.0,1.07,0.11,0.31,17.8,7.0,2,2,6.6,5.1,0.11,0.4,-0.1,Matches
Lucas Veríssimo,br BRA,DF,27.0,14.5,1,12,3,25.0,0.83,0.21,0.08,0.33,10.3,0.0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
Gabriel Moscardo,br BRA,MF,17.0,12.6,1,9,2,22.2,0.72,0.16,0.11,0.5,25.2,0.0,0,0,0.3,0.3,0.03,0.7,0.7,Matches
Caetano,br BRA,DF,23.0,13.4,0,3,0,0.0,0.22,0.0,0.0,,8.2,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Ángel Romero,py PAR,FW,30.0,13.3,8,24,11,45.8,1.81,0.83,0.33,0.73,15.2,0.0,0,0,3.8,3.8,0.16,4.2,4.2,Matches
Murillo,br BRA,DF,20.0,12.9,0,7,1,14.3,0.54,0.08,0.0,0.0,16.0,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,2,15,6,40.0,1.53,0.61,0.13,0.33,28.6,3.0,0,0,0.5,0.5,0.03,1.5,1.5,Matches
Adson,br BRA,"FW,MF",22.0,9.5,0,10,3,30.0,1.05,0.32,0.0,0.0,24.1,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Wesley Ribeiro,br BRA,"FW,MF",17.0,9.6,1,15,5,33.3,1.57,0.52,0.07,0.2,20.7,0.0,0,0,0.5,0.5,0.03,0.5,0.5,Matches
Budiga Roni,br BRA,MF,23.0,7.5,0,3,1,33.3,0.4,0.13,0.0,0.0,24.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,0,23,8,34.8,3.26,1.14,0.0,0.0,32.3,6.0,0,0,0.8,0.8,0.03,-0.8,-0.8,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,6.9,1,9,5,55.6,1.31,0.73,0.11,0.2,13.3,0.0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
Guilherme Biro,br BRA,"FW,MF",18.0,6.4,0,14,3,21.4,2.2,0.47,0.0,0.0,20.6,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,1,6,2,33.3,0.92,0.31,0.17,0.5,15.1,0.0,0,0,1.2,1.2,0.2,-0.2,-0.2,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,0,7,3,42.9,1.96,0.84,0.0,0.0,23.3,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,0,3,2,66.7,1.02,0.68,0.0,0.0,30.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Léo Mana,br BRA,DF,18.0,1.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
