Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Tomás Durso,ar ARG,GK,23.0,26.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,2.0,11.0,0.0,Matches
Felipe Sánchez,,DF,,25.8,,21,,,,,,,,,,,29,,,,Matches
Leonardo Morales,ar ARG,DF,31.0,23.9,30.0,24,24.0,6.0,0.0,19.0,30.0,63.3,11.0,33.0,25.0,8.0,40,70.0,120.0,1.0,Matches
Ignacio Miramon,ar ARG,MF,19.0,18.8,66.0,54,35.0,27.0,4.0,31.0,64.0,48.4,33.0,27.0,4.0,23.0,17,83.0,20.0,0.0,Matches
Matías Melluso,ar ARG,DF,24.0,15.7,69.0,47,37.0,28.0,4.0,35.0,52.0,67.3,17.0,20.0,5.0,15.0,37,106.0,41.0,0.0,Matches
Franco Soldano,ar ARG,"FW,MF",28.0,15.0,25.0,16,7.0,15.0,3.0,13.0,22.0,59.1,9.0,34.0,8.0,26.0,9,34.0,27.0,0.0,Matches
Alan Lescano,,"MF,FW",,13.6,20.0,11,6.0,10.0,4.0,10.0,35.0,28.6,25.0,14.0,0.0,14.0,12,32.0,9.0,0.0,Matches
Cristian Tarragona,ar ARG,FW,31.0,15.2,20.0,10,1.0,10.0,9.0,4.0,12.0,33.3,8.0,15.0,2.0,13.0,0,20.0,10.0,0.0,Matches
Guillermo Enrique,ar ARG,DF,22.0,13.7,30.0,22,23.0,4.0,3.0,14.0,31.0,45.2,17.0,17.0,4.0,13.0,14,44.0,36.0,0.0,Matches
Benjamín Domínguez,ar ARG,FW,19.0,12.7,10.0,4,2.0,5.0,3.0,2.0,8.0,25.0,6.0,17.0,1.0,16.0,1,11.0,5.0,0.0,Matches
Bautista Barros Schelotto,ar ARG,DF,23.0,12.7,29.0,20,20.0,8.0,1.0,18.0,30.0,60.0,12.0,4.0,0.0,4.0,9,38.0,37.0,0.0,Matches
Agustín Bolívar,ar ARG,MF,27.0,11.9,23.0,16,6.0,14.0,3.0,13.0,28.0,46.4,15.0,9.0,3.0,6.0,18,41.0,25.0,0.0,Matches
Nicolás Colazo,ar ARG,"DF,MF",32.0,9.7,16.0,12,8.0,5.0,3.0,8.0,15.0,53.3,7.0,14.0,4.0,10.0,16,32.0,28.0,1.0,Matches
Erik Ramírez,ar ARG,"FW,MF",26.0,11.1,,14,,,,,,,,,,,5,,,,Matches
Nicolás Sánchez,ar ARG,MF,18.0,6.4,11.0,7,7.0,4.0,0.0,9.0,21.0,42.9,12.0,9.0,2.0,7.0,13,24.0,16.0,0.0,Matches
Antonio Napolitano,ar ARG,"MF,FW",23.0,6.7,32.0,22,13.0,16.0,3.0,8.0,23.0,34.8,15.0,8.0,1.0,7.0,11,43.0,10.0,1.0,Matches
Maximiliano Comba,ar ARG,MF,29.0,5.9,16.0,8,5.0,8.0,3.0,8.0,14.0,57.1,6.0,9.0,1.0,8.0,6,22.0,3.0,0.0,Matches
Ivo Mammini,ar ARG,"FW,MF",19.0,7.3,7.0,5,2.0,4.0,1.0,3.0,9.0,33.3,6.0,8.0,1.0,7.0,2,9.0,5.0,0.0,Matches
Alan Sosa,,MF,,5.5,,2,,,,,,,,,,,4,,,,Matches
