Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Tomás Durso,ar ARG,GK,23.0,26.0,666.0,589.0,666.0,0.0,0.0,0.0,666.0,0.0,0.0,,0.0,,261.0,1692.0,1101.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,Matches
Felipe Sánchez,,DF,,25.8,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Morales,ar ARG,DF,31.0,23.9,1152.0,194.0,678.0,448.0,44.0,15.0,1152.0,7.0,6.0,85.7,1.0,14.3,472.0,3178.0,2085.0,21.0,5.0,0.0,11.0,2.0,443.0,4.0,Matches
Ignacio Miramon,ar ARG,MF,19.0,18.8,1023.0,26.0,253.0,639.0,159.0,0.0,1023.0,66.0,38.0,57.6,20.0,30.3,514.0,3168.0,1395.0,22.0,25.0,0.0,39.0,20.0,501.0,16.0,Matches
Matías Melluso,ar ARG,DF,24.0,15.7,957.0,57.0,318.0,443.0,212.0,4.0,957.0,25.0,14.0,56.0,11.0,44.0,373.0,2070.0,1325.0,32.0,27.0,1.0,15.0,7.0,357.0,41.0,Matches
Franco Soldano,ar ARG,"FW,MF",28.0,15.0,551.0,32.0,74.0,223.0,255.0,58.0,551.0,17.0,7.0,41.2,10.0,58.8,188.0,911.0,295.0,9.0,6.0,4.0,28.0,11.0,316.0,69.0,Matches
Alan Lescano,,"MF,FW",,13.6,712.0,11.0,90.0,359.0,276.0,26.0,712.0,48.0,21.0,43.8,26.0,54.2,359.0,1986.0,870.0,20.0,19.0,2.0,30.0,21.0,392.0,61.0,Matches
Cristian Tarragona,ar ARG,FW,31.0,15.2,612.0,14.0,34.0,280.0,301.0,64.0,610.0,48.0,15.0,31.3,31.0,64.6,389.0,1627.0,342.0,9.0,14.0,5.0,82.0,48.0,486.0,103.0,Matches
Guillermo Enrique,ar ARG,DF,22.0,13.7,735.0,48.0,260.0,301.0,191.0,19.0,735.0,65.0,32.0,49.2,30.0,46.2,268.0,2389.0,1250.0,37.0,29.0,6.0,32.0,17.0,227.0,36.0,Matches
Benjamín Domínguez,ar ARG,FW,19.0,12.7,465.0,4.0,30.0,166.0,278.0,59.0,465.0,114.0,53.0,46.5,51.0,44.7,316.0,2299.0,973.0,44.0,23.0,25.0,56.0,25.0,331.0,118.0,Matches
Bautista Barros Schelotto,ar ARG,DF,23.0,12.7,656.0,44.0,230.0,252.0,176.0,8.0,656.0,16.0,6.0,37.5,10.0,62.5,253.0,1102.0,603.0,12.0,12.0,0.0,10.0,1.0,267.0,33.0,Matches
Agustín Bolívar,ar ARG,MF,27.0,11.9,511.0,32.0,133.0,315.0,68.0,5.0,511.0,8.0,2.0,25.0,6.0,75.0,210.0,1082.0,502.0,7.0,9.0,0.0,12.0,11.0,227.0,8.0,Matches
Nicolás Colazo,ar ARG,"DF,MF",32.0,9.7,532.0,35.0,162.0,230.0,147.0,6.0,532.0,5.0,3.0,60.0,2.0,40.0,176.0,869.0,358.0,5.0,8.0,0.0,5.0,3.0,210.0,26.0,Matches
Erik Ramírez,ar ARG,"FW,MF",26.0,11.1,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicolás Sánchez,ar ARG,MF,18.0,6.4,257.0,19.0,92.0,141.0,29.0,1.0,257.0,9.0,4.0,44.4,4.0,44.4,119.0,518.0,231.0,1.0,4.0,0.0,10.0,4.0,115.0,3.0,Matches
Antonio Napolitano,ar ARG,"MF,FW",23.0,6.7,383.0,12.0,75.0,217.0,98.0,9.0,383.0,12.0,3.0,25.0,7.0,58.3,161.0,817.0,389.0,11.0,6.0,1.0,17.0,9.0,191.0,15.0,Matches
Maximiliano Comba,ar ARG,MF,29.0,5.9,377.0,3.0,61.0,209.0,114.0,16.0,377.0,18.0,7.0,38.9,9.0,50.0,184.0,870.0,364.0,5.0,6.0,0.0,12.0,14.0,206.0,24.0,Matches
