Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fábio,br BRA,GK,42.0,35.0,940,1049,89.6,16320,10342,339,343,98.8,389,394,98.7,107,202,53.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
André,br BRA,"MF,DF",21.0,29.4,2355,2491,94.5,39502,11187,1150,1192,96.5,997,1026,97.2,166,206,80.6,0,0.6,1.2,-0.6,19,223,9,0,184,Matches
Germán Cano,ar ARG,FW,34.0,27.4,375,490,76.5,5605,957,222,266,83.5,107,137,78.1,30,46,65.2,1,1.1,0.8,-0.1,13,19,8,4,25,Matches
Lima,br BRA,"MF,FW",26.0,28.1,1339,1555,86.1,17268,4045,881,938,93.9,367,420,87.4,32,77,41.6,2,1.5,2.3,0.5,23,91,26,4,121,Matches
Jhon Arias,co COL,"FW,MF",25.0,26.5,1233,1561,79.0,16007,4027,842,917,91.8,282,351,80.3,51,149,34.2,7,4.7,4.4,2.3,57,70,43,15,108,Matches
Nino,br BRA,DF,25.0,23.9,1566,1718,91.2,27629,8884,677,705,96.0,748,780,95.9,124,197,62.9,0,0.5,0.8,-0.5,9,113,4,1,108,Matches
Samuel Xavier,br BRA,DF,32.0,23.4,1182,1387,85.2,16792,4990,708,757,93.5,364,423,86.1,59,107,55.1,2,2.9,2.1,-0.9,22,87,14,4,91,Matches
Ganso,br BRA,MF,33.0,19.3,1201,1394,86.2,16715,5427,746,818,91.2,347,392,88.5,60,100,60.0,7,3.5,4.0,3.5,38,136,25,1,143,Matches
Martinelli,br BRA,"MF,DF",21.0,20.9,1415,1519,93.2,21636,5783,730,772,94.6,582,605,96.2,63,76,82.9,2,1.4,1.7,0.6,20,151,9,1,105,Matches
Keno,br BRA,"FW,MF",33.0,17.9,429,647,66.3,6342,1846,255,305,83.6,135,203,66.5,25,67,37.3,4,3.7,3.4,0.3,32,21,46,15,53,Matches
Marcelo,br BRA,DF,34.0,14.7,889,1127,78.9,14871,5457,477,523,91.2,302,364,83.0,93,188,49.5,1,3.7,4.4,-2.7,42,97,28,10,151,Matches
Felipe Melo,br BRA,DF,39.0,11.0,758,846,89.6,14107,5419,322,338,95.3,331,353,93.8,92,135,68.1,0,0.1,0.1,-0.1,2,79,1,0,47,Matches
Guga,br BRA,DF,24.0,16.8,838,980,85.5,12339,3794,491,523,93.9,266,310,85.8,55,84,65.5,3,2.1,1.8,0.9,18,54,18,6,73,Matches
John Kennedy,br BRA,"FW,MF",20.0,15.2,224,302,74.2,2819,565,152,180,84.4,49,65,75.4,10,15,66.7,1,2.1,1.1,-1.1,19,14,13,1,30,Matches
Alexsander,br BRA,"MF,DF",19.0,13.3,613,734,83.5,8456,2185,378,418,90.4,187,219,85.4,19,33,57.6,1,1.4,1.5,-0.4,20,46,14,5,53,Matches
Marlon,br BRA,DF,27.0,10.4,740,802,92.3,12713,4261,343,359,95.5,345,361,95.6,47,69,68.1,0,0.4,0.3,-0.4,4,45,4,0,47,Matches
Diogo Barbosa,br BRA,DF,30.0,12.4,620,721,86.0,8293,2415,405,434,93.3,177,211,83.9,18,29,62.1,2,1.3,0.9,0.7,14,53,14,6,51,Matches
David Braz,br BRA,DF,35.0,9.6,558,651,85.7,9176,3612,279,295,94.6,229,255,89.8,38,78,48.7,0,0.1,0.1,-0.1,3,28,1,0,31,Matches
Thiago dos Santos,br BRA,"DF,MF",33.0,9.1,537,634,84.7,10043,3963,223,239,93.3,236,265,89.1,63,102,61.8,0,0.1,0.2,-0.1,2,43,3,0,50,Matches
Lelê,br BRA,"FW,MF",25.0,12.7,143,209,68.4,1621,385,105,133,78.9,22,33,66.7,4,9,44.4,2,1.2,0.6,0.8,14,4,7,1,11,Matches
Leonardo Fernández,uy URU,"MF,FW",24.0,7.3,308,433,71.1,5459,1610,163,188,86.7,89,123,72.4,45,88,51.1,0,1.0,1.2,-1.0,13,33,11,5,45,Matches
Danielzinho,br BRA,MF,27.0,6.8,405,477,84.9,6133,1967,222,245,90.6,131,149,87.9,31,47,66.0,0,1.3,1.3,-1.3,20,55,13,1,65,Matches
Yony González,co COL,"FW,MF",28.0,6.4,89,129,69.0,929,145,74,82,90.2,11,27,40.7,1,4,25.0,1,0.7,0.6,0.3,7,2,4,1,4,Matches
Gabriel Pirani,br BRA,"MF,FW",20.0,4.4,139,165,84.2,1597,297,82,95,86.3,35,37,94.6,3,4,75.0,0,0.0,0.2,0.0,0,5,1,0,6,Matches
Manoel,br BRA,DF,32.0,3.2,194,210,92.4,3244,1279,98,104,94.2,72,77,93.5,17,21,81.0,0,0.0,0.0,0.0,0,13,0,0,6,Matches
Pedro Rangel,br BRA,GK,22.0,2.0,49,55,89.1,980,668,16,16,100.0,19,20,95.0,8,12,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Felipe Vieira,,DF,,2.3,88,106,83.0,1239,322,53,59,89.8,28,30,93.3,5,10,50.0,0,0.1,0.0,-0.1,3,7,1,0,8,Matches
Vitor Mendes,br BRA,DF,23.0,1.2,54,60,90.0,881,214,26,26,100.0,26,28,92.9,2,5,40.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Giovanni,br BRA,"MF,DF",21.0,1.1,75,88,85.2,864,146,57,64,89.1,13,14,92.9,1,2,50.0,0,0.3,0.2,-0.3,2,3,1,1,2,Matches
Vitor Eudes,br BRA,GK,24.0,1.0,21,24,87.5,326,183,8,8,100.0,10,10,100.0,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Justen,br BRA,DF,19.0,0.6,21,24,87.5,322,47,12,13,92.3,6,7,85.7,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Alan Carvalho,cn CHN,MF,33.0,0.5,8,13,61.5,92,11,7,11,63.6,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Isaac,br BRA,"MF,DF",18.0,1.5,62,78,79.5,825,144,33,39,84.6,22,27,81.5,1,1,100.0,0,0.2,0.2,-0.2,4,3,1,1,1,Matches
João Neto,br BRA,"MF,DF",19.0,0.6,20,21,95.2,297,72,9,9,100.0,10,10,100.0,0,0,,0,0.0,0.1,0.0,0,1,2,2,2,Matches
Arthur,br BRA,"DF,FW",18.0,0.2,16,19,84.2,266,104,10,10,100.0,5,6,83.3,1,2,50.0,0,0.5,0.2,-0.5,4,2,1,1,1,Matches
Alexandre Jesus,br BRA,DF,21.0,0.1,7,8,87.5,107,28,3,3,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rafael Monteiro,br BRA,MF,18.0,0.0,4,5,80.0,56,33,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,,,29.2,38.0,19515,22732,85.8,301871,96814,10600,11429,92.7,6945,7739,89.7,1274,2173,58.6,36,36.4,35.7,-0.4,425,1502,322,86,1624,
Opponent Total,,,27.6,38.0,10935,14127,77.4,202047,76730,4802,5467,87.8,4488,5324,84.3,1384,2544,54.4,34,34.5,34.7,-0.5,403,953,294,98,1162,
