Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Fábio,br BRA,GK,42.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
André,br BRA,"MF,DF",21.0,31,29,2649.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.4,0.4,0.6,0.9,58.0,184.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Germán Cano,ar ARG,FW,34.0,30,28,2465.0,27.4,10.0,1.0,11.0,10.0,0.0,1.0,8.0,0.0,10.0,9.2,1.1,10.3,18.0,25.0,87.0,0.37,0.04,0.4,0.37,0.4,0.37,0.04,0.4,0.34,0.38,Matches
Lima,br BRA,"MF,FW",26.0,35,26,2532.0,28.1,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,3.0,3.0,1.5,4.5,78.0,121.0,146.0,0.21,0.07,0.28,0.21,0.28,0.11,0.05,0.16,0.11,0.16,Matches
Jhon Arias,co COL,"FW,MF",25.0,29,26,2385.0,26.5,7.0,7.0,14.0,5.0,2.0,2.0,5.0,1.0,5.8,4.2,4.7,8.9,142.0,108.0,300.0,0.26,0.26,0.53,0.19,0.45,0.22,0.18,0.4,0.16,0.34,Matches
Nino,br BRA,DF,25.0,26,26,2155.0,23.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,1.2,1.2,0.5,1.7,42.0,108.0,5.0,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,Matches
Samuel Xavier,br BRA,DF,32.0,25,25,2108.0,23.4,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,2.9,3.8,42.0,91.0,62.0,0.04,0.09,0.13,0.04,0.13,0.04,0.12,0.16,0.04,0.16,Matches
Ganso,br BRA,MF,33.0,27,20,1734.0,19.3,3.0,7.0,10.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,3.5,5.8,17.0,143.0,75.0,0.16,0.36,0.52,0.16,0.52,0.12,0.18,0.3,0.12,0.3,Matches
Martinelli,br BRA,"MF,DF",21.0,28,19,1882.0,20.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,1.2,1.2,1.4,2.6,38.0,105.0,28.0,0.1,0.1,0.19,0.1,0.19,0.06,0.07,0.13,0.06,0.13,Matches
Keno,br BRA,"FW,MF",33.0,24,18,1613.0,17.9,2.0,4.0,6.0,1.0,1.0,1.0,5.0,0.0,2.8,2.0,3.7,5.7,84.0,53.0,219.0,0.11,0.22,0.33,0.06,0.28,0.15,0.21,0.36,0.11,0.32,Matches
