Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Filipe Relvas,pt POR,DF,24-101,14,1244.0,89.0,98.7,13.8,14,89.0,13,0,,0,1.07,14.0,32.0,-18.0,-1.3,-12.55,12.9,21.5,-8.6,-0.63,-5.47,Matches
Carlinhos,br BRA,MF,29-191,13,1164.0,90.0,92.4,12.9,13,90.0,11,0,,0,1.15,16.0,31.0,-15.0,-1.16,-0.22,13.0,20.7,-7.8,-0.6,-0.59,Matches
Vinicius Silvestre,br BRA,GK,29-277,12,1080.0,90.0,85.7,12.0,12,90.0,12,0,,2,1.08,14.0,30.0,-16.0,-1.33,-1.33,12.9,18.0,-5.2,-0.43,0.88,Matches
Hélio Varela,cv CPV,"FW,MF",21-241,14,1074.0,77.0,85.2,11.9,12,84.0,3,2,35.0,0,1.07,15.0,18.0,-3.0,-0.25,6.04,12.3,16.1,-3.9,-0.32,1.57,Matches
Pedrão,br BRA,DF,26-241,12,1035.0,86.0,82.1,11.5,11,90.0,11,1,45.0,0,1.17,13.0,26.0,-13.0,-1.13,0.07,12.1,17.3,-5.2,-0.45,0.6,Matches
Alemão,br BRA,DF,21-054,11,984.0,89.0,78.1,10.9,11,89.0,10,0,,0,1.36,13.0,16.0,-3.0,-0.27,3.96,10.4,15.7,-5.2,-0.48,0.35,Matches
Dener,br BRA,MF,31-292,11,881.0,80.0,69.9,9.8,11,80.0,6,0,,0,1.36,12.0,14.0,-2.0,-0.2,3.12,9.7,12.5,-2.8,-0.29,0.9,Matches
Sylvester Jasper,bg BUL,"FW,MF",22-108,12,843.0,70.0,66.9,9.4,11,73.0,2,1,45.0,0,1.17,9.0,16.0,-7.0,-0.75,1.2,9.8,12.7,-2.9,-0.31,0.74,Matches
Gonçalo Costa,pt POR,"DF,MF",23-315,13,892.0,69.0,70.8,9.9,10,78.0,4,3,36.0,0,1.15,12.0,24.0,-12.0,-1.21,-0.23,9.8,16.0,-6.2,-0.62,-0.21,Matches
Ronie Carrillo,ec ECU,FW,27-113,12,757.0,63.0,60.1,8.4,9,78.0,3,3,18.0,0,1.25,11.0,19.0,-8.0,-0.95,0.48,8.3,11.5,-3.2,-0.38,0.43,Matches
Guga,pt POR,"DF,MF",20-068,10,645.0,65.0,51.2,7.2,7,78.0,3,3,32.0,3,0.8,7.0,21.0,-14.0,-1.95,-1.66,6.1,10.7,-4.6,-0.64,-0.16,Matches
Igor Marques,br BRA,"DF,MF",24-356,10,576.0,58.0,45.7,6.4,6,74.0,3,4,33.0,1,1.4,9.0,10.0,-1.0,-0.16,1.82,7.4,10.9,-3.5,-0.55,0.01,Matches
