Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Juan Manuel Insaurralde,ar ARG,DF,38.0,24,24,2145.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.2,0.9,4.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Emiliano Méndez,ar ARG,MF,33.0,25,22,1896.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.4,0.4,0.6,1.0,15.0,71.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Gonzalo Bettini,ar ARG,"DF,MF",30.0,22,22,1862.0,20.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,1.0,1.4,26.0,86.0,50.0,0.05,0.0,0.05,0.05,0.05,0.02,0.05,0.07,0.02,0.07,Matches
Sebastián Meza,ar ARG,GK,22.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luciano Gondou,ar ARG,"FW,MF",21.0,22,19,1658.0,18.4,6.0,2.0,8.0,4.0,2.0,2.0,1.0,0.0,6.4,4.7,2.0,6.7,32.0,26.0,119.0,0.33,0.11,0.43,0.22,0.33,0.35,0.11,0.45,0.26,0.36,Matches
Manuel García,ar ARG,"DF,MF",23.0,23,18,1643.0,18.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.1,0.1,0.5,0.5,9.0,58.0,12.0,0.0,0.05,0.05,0.0,0.05,0.0,0.03,0.03,0.0,0.03,Matches
Fernando Martínez,py PAR,MF,28.0,21,18,1471.0,16.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.7,1.3,1.0,46.0,11.0,0.0,0.06,0.06,0.0,0.06,0.04,0.04,0.08,0.04,0.08,Matches
Javier Toledo,ar ARG,FW,36.0,26,17,1591.0,17.7,4.0,2.0,6.0,3.0,1.0,2.0,7.0,0.0,6.0,4.5,2.2,6.6,8.0,31.0,96.0,0.23,0.11,0.34,0.17,0.28,0.34,0.12,0.46,0.25,0.37,Matches
Gabriel Díaz,ar ARG,"DF,MF",22.0,19,17,1455.0,16.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,1.8,2.9,25.0,61.0,32.0,0.06,0.06,0.12,0.06,0.12,0.07,0.11,0.18,0.07,0.18,Matches
Lisandro López,ar ARG,"FW,MF",39.0,22,15,1252.0,13.9,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,2.9,2.9,1.6,4.5,22.0,39.0,55.0,0.22,0.0,0.22,0.22,0.22,0.21,0.12,0.33,0.21,0.33,Matches
Franco Sbuttoni,ar ARG,DF,33.0,16,15,1238.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,1.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Alejandro Donatti,ar ARG,DF,36.0,17,13,1080.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,1.0,1.0,7.0,1.0,0.0,0.08,0.08,0.0,0.08,0.04,0.04,0.08,0.04,0.08,Matches
Jean Pierre Rosso,uy URU,"DF,MF",25.0,16,12,1009.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,7.0,45.0,32.0,0.0,0.09,0.09,0.0,0.09,0.02,0.07,0.08,0.02,0.08,Matches
Sergio Quiroga,ar ARG,MF,28.0,21,11,1138.0,12.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.1,1.1,1.8,2.9,15.0,46.0,40.0,0.16,0.08,0.24,0.16,0.24,0.09,0.14,0.23,0.09,0.23,Matches
Lucas Melano,ar ARG,"FW,MF",29.0,24,11,1085.0,12.1,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,1.8,1.8,1.7,3.5,29.0,28.0,84.0,0.33,0.17,0.5,0.33,0.5,0.15,0.14,0.29,0.15,0.29,Matches
Manuel Mónaco,,MF,,23,10,1013.0,11.3,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,,,,,,,,0.18,0.09,0.27,0.09,0.18,,,,,,Matches
Juan Hernández,uy URU,DF,25.0,13,8,816.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,0.11,0.11,0.0,0.11,,,,,,Matches
Franco Quinteros,ar ARG,"DF,MF",24.0,10,7,554.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,3.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07,Matches
José Devecchi,ar ARG,GK,27.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Cruz Kaprof,ar ARG,"FW,MF",27.0,13,2,337.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,2.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.14,0.06,0.14,Matches
Jonatan Gallardo,ar ARG,"MF,DF",25.0,6,2,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,10.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches
Guido Mainero,ar ARG,"MF,FW",27.0,5,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,8.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.2,0.02,0.2,Matches
Harrinson Mancilla,co COL,MF,31.0,9,2,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.24,0.26,0.02,0.26,Matches
José Mauri,it ITA,MF,26.0,2,2,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yair Ezequiel Arismendi,ar ARG,MF,24.0,2,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Ayrton Cougo,uy URU,"MF,DF",26.0,6,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches
Lautaro Cerato,ar ARG,FW,22.0,2,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Joaquín Gho,ar ARG,MF,19.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Nicolás Femia,ar ARG,"MF,FW",26.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.35,0.11,2.45,2.35,2.45,Matches
Santiago Morales,,DF,,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Pablo Gerzel,ar ARG,MF,23.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches
Yamil Garnier,ar ARG,MF,40.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thyago Ayala,ar ARG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Azcurra,ar ARG,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joaquín Cabrera,ar ARG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.7,27,297,2430.0,27.0,23.0,14.0,37.0,19.0,4.0,5.0,70.0,5.0,26.5,22.6,18.0,40.6,221.0,655.0,631.0,0.85,0.52,1.37,0.7,1.22,0.98,0.67,1.65,0.84,1.51,
