Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Juan Manuel Insaurralde,ar ARG,DF,38.0,23.8,22.0,16,17.0,4.0,1.0,12.0,16.0,75.0,4.0,23.0,17.0,6.0,11,33.0,134.0,0.0,Matches
Emiliano Méndez,ar ARG,MF,33.0,21.1,68.0,42,31.0,35.0,2.0,27.0,69.0,39.1,42.0,31.0,11.0,20.0,26,94.0,48.0,0.0,Matches
Gonzalo Bettini,ar ARG,"DF,MF",30.0,20.7,56.0,33,35.0,18.0,3.0,26.0,58.0,44.8,32.0,26.0,7.0,19.0,29,85.0,55.0,0.0,Matches
Sebastián Meza,ar ARG,GK,22.0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,7.0,1.0,Matches
Luciano Gondou,ar ARG,"FW,MF",21.0,18.4,9.0,7,3.0,5.0,1.0,2.0,11.0,18.2,9.0,15.0,1.0,14.0,3,12.0,17.0,0.0,Matches
Manuel García,ar ARG,"DF,MF",23.0,18.3,46.0,28,27.0,17.0,2.0,17.0,42.0,40.5,25.0,33.0,13.0,20.0,23,69.0,67.0,0.0,Matches
Fernando Martínez,py PAR,MF,28.0,16.3,39.0,27,18.0,16.0,5.0,17.0,44.0,38.6,27.0,25.0,10.0,15.0,25,64.0,27.0,0.0,Matches
Javier Toledo,ar ARG,FW,36.0,17.7,10.0,6,0.0,9.0,1.0,1.0,13.0,7.7,12.0,8.0,2.0,6.0,1,11.0,12.0,0.0,Matches
Gabriel Díaz,ar ARG,"DF,MF",22.0,16.2,38.0,25,17.0,14.0,7.0,16.0,29.0,55.2,13.0,14.0,3.0,11.0,32,70.0,49.0,0.0,Matches
Lisandro López,ar ARG,"FW,MF",39.0,13.9,19.0,8,5.0,11.0,3.0,11.0,31.0,35.5,20.0,13.0,0.0,13.0,3,22.0,10.0,0.0,Matches
Franco Sbuttoni,ar ARG,DF,33.0,13.8,14.0,9,9.0,5.0,0.0,9.0,14.0,64.3,5.0,17.0,12.0,5.0,17,31.0,75.0,0.0,Matches
Alejandro Donatti,ar ARG,DF,36.0,12.0,2.0,0,2.0,0.0,0.0,1.0,4.0,25.0,3.0,17.0,13.0,4.0,10,12.0,73.0,0.0,Matches
Jean Pierre Rosso,uy URU,"DF,MF",25.0,11.2,27.0,21,18.0,7.0,2.0,13.0,28.0,46.4,15.0,16.0,2.0,14.0,18,45.0,31.0,0.0,Matches
Sergio Quiroga,ar ARG,MF,28.0,12.6,32.0,20,9.0,16.0,7.0,7.0,29.0,24.1,22.0,9.0,0.0,9.0,5,37.0,20.0,0.0,Matches
Lucas Melano,ar ARG,"FW,MF",29.0,12.1,20.0,15,6.0,11.0,3.0,5.0,9.0,55.6,4.0,7.0,3.0,4.0,4,24.0,4.0,0.0,Matches
Manuel Mónaco,,MF,,11.3,,11,,,,,,,,,,,3,,,,Matches
Juan Hernández,uy URU,DF,25.0,9.1,,10,,,,,,,,,,,10,,,,Matches
Franco Quinteros,ar ARG,"DF,MF",24.0,6.2,25.0,16,17.0,5.0,3.0,14.0,27.0,51.9,13.0,16.0,7.0,9.0,8,33.0,24.0,0.0,Matches
José Devecchi,ar ARG,GK,27.0,6.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,5.0,0.0,Matches
Juan Cruz Kaprof,ar ARG,"FW,MF",27.0,3.7,14.0,9,9.0,4.0,1.0,6.0,11.0,54.5,5.0,7.0,0.0,7.0,3,17.0,3.0,0.0,Matches
Jonatan Gallardo,ar ARG,"MF,DF",25.0,2.3,8.0,6,4.0,3.0,1.0,2.0,6.0,33.3,4.0,5.0,2.0,3.0,2,10.0,1.0,0.0,Matches
