Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Fabio Pereyra,ar ARG,DF,33.0,26.0,1290.0,204.0,744.0,509.0,46.0,39.0,1290.0,2.0,2.0,100.0,0.0,0.0,540.0,2982.0,1583.0,7.0,0.0,0.0,12.0,4.0,560.0,2.0,Matches
Brian Blasi,ar ARG,DF,26.0,22.4,1019.0,79.0,386.0,499.0,140.0,6.0,1019.0,7.0,3.0,42.9,4.0,57.1,353.0,1632.0,901.0,18.0,11.0,0.0,7.0,12.0,368.0,24.0,Matches
Mauro Pittón,ar ARG,MF,28.0,23.3,1246.0,71.0,288.0,772.0,206.0,7.0,1246.0,38.0,26.0,68.4,8.0,21.1,515.0,2375.0,1122.0,15.0,23.0,2.0,26.0,13.0,599.0,27.0,Matches
Gustavo Canto,ar ARG,DF,28.0,23.2,1301.0,124.0,581.0,535.0,197.0,34.0,1301.0,32.0,16.0,50.0,15.0,46.9,487.0,2876.0,1463.0,23.0,8.0,2.0,13.0,7.0,536.0,36.0,Matches
Brian Farioli,ar ARG,"MF,FW",24.0,20.0,991.0,2.0,77.0,494.0,440.0,22.0,991.0,49.0,20.0,40.8,22.0,44.9,533.0,2917.0,1081.0,33.0,26.0,4.0,41.0,28.0,668.0,94.0,Matches
Ciro Rius,ar ARG,"MF,FW",34.0,19.0,728.0,34.0,189.0,299.0,246.0,22.0,728.0,30.0,14.0,46.7,11.0,36.7,339.0,1680.0,717.0,23.0,18.0,0.0,26.0,27.0,388.0,71.0,Matches
Leandro Maciel,ar ARG,MF,27.0,18.2,828.0,31.0,146.0,493.0,198.0,23.0,828.0,12.0,8.0,66.7,4.0,33.3,357.0,1438.0,641.0,11.0,14.0,1.0,38.0,13.0,462.0,44.0,Matches
Lucas Gamba,ar ARG,FW,35.0,20.3,763.0,0.0,40.0,291.0,440.0,64.0,762.0,29.0,12.0,41.4,13.0,44.8,431.0,1951.0,817.0,31.0,30.0,9.0,66.0,38.0,599.0,160.0,Matches
Lucas Besozzi,ar ARG,"MF,FW",20.0,17.7,878.0,4.0,91.0,351.0,464.0,59.0,878.0,167.0,75.0,44.9,72.0,43.1,598.0,5462.0,2612.0,110.0,68.0,28.0,53.0,42.0,610.0,154.0,Matches
Marcos Ignacio Ledesma,ar ARG,GK,26.0,18.0,536.0,462.0,533.0,3.0,0.0,0.0,536.0,0.0,0.0,,0.0,,209.0,1589.0,795.0,0.0,0.0,0.0,1.0,0.0,88.0,0.0,Matches
