Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Fabio Pereyra,ar ARG,DF,33.0,26.0,0,30,10,33.3,1.15,0.38,0.0,0.0,12.7,0.0,0,0,1.1,1.1,0.04,-1.1,-1.1,Matches
Brian Blasi,ar ARG,DF,26.0,22.4,0,9,1,11.1,0.4,0.04,0.0,0.0,21.8,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Mauro Pittón,ar ARG,MF,28.0,23.3,0,18,6,33.3,0.77,0.26,0.0,0.0,24.6,1.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Gustavo Canto,ar ARG,DF,28.0,23.2,0,19,3,15.8,0.82,0.13,0.0,0.0,14.5,1.0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
Brian Farioli,ar ARG,"MF,FW",24.0,20.0,1,23,6,26.1,1.15,0.3,0.04,0.17,19.8,3.0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
Ciro Rius,ar ARG,"MF,FW",34.0,19.0,1,17,5,29.4,0.9,0.26,0.06,0.2,20.4,0.0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Leandro Maciel,ar ARG,MF,27.0,18.2,4,41,13,31.7,2.25,0.71,0.1,0.31,22.6,0.0,0,0,3.0,3.0,0.07,1.0,1.0,Matches
Lucas Gamba,ar ARG,FW,35.0,20.3,5,30,7,23.3,1.48,0.34,0.13,0.57,21.6,0.0,1,1,3.1,2.3,0.08,1.9,1.7,Matches
Lucas Besozzi,ar ARG,"MF,FW",20.0,17.7,3,30,8,26.7,1.69,0.45,0.1,0.38,20.8,1.0,0,0,2.9,2.9,0.1,0.1,0.1,Matches
Marcos Ignacio Ledesma,ar ARG,GK,26.0,18.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Gonzalo Goñi,ar ARG,DF,24.0,13.8,1,4,1,25.0,0.29,0.07,0.25,1.0,12.5,0.0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
Marcelo Benitez,ar ARG,DF,32.0,14.8,1,29,9,31.0,1.96,0.61,0.03,0.11,28.9,3.0,0,0,0.8,0.8,0.03,0.2,0.2,Matches
Facundo Castelli,ar ARG,FW,27.0,9.6,1,18,7,38.9,1.87,0.73,0.06,0.14,,,0,1,,,,,,Matches
Matías Mansilla,ar ARG,GK,26.0,9.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Enzo Kalinski,ar ARG,MF,35.0,7.3,1,7,4,57.1,0.96,0.55,0.14,0.25,14.2,0.0,0,0,0.7,0.7,0.11,0.3,0.3,Matches
Cristian Torres,ar ARG,"FW,MF",23.0,8.1,1,6,3,50.0,0.74,0.37,0.17,0.33,11.0,0.0,0,0,1.4,1.4,0.23,-0.4,-0.4,Matches
Jesús Soraire,ar ARG,MF,34.0,7.0,1,5,3,60.0,0.71,0.43,0.2,0.33,16.7,0.0,0,0,1.0,1.0,0.21,0.0,0.0,Matches
Julián Navas,ar ARG,DF,29.0,4.3,0,4,0,0.0,0.93,0.0,0.0,,21.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
José Gómez,ar ARG,DF,22.0,3.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Federico Jourdan,ar ARG,"MF,DF",32.0,4.1,0,4,0,0.0,0.97,0.0,0.0,,15.6,0.0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Luis Miguel Rodríguez,ar ARG,"MF,FW",38.0,2.5,0,9,3,33.3,3.62,1.21,0.0,0.0,23.0,1.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Ramón Cansinos,,MF,,1.3,0,4,2,50.0,3.08,1.54,0.0,0.0,,,0,0,,,,,,Matches
Sebastián Valdez,ar ARG,DF,27.0,0.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Leandro Ciccoloni,ar ARG,MF,27.0,0.7,0,2,0,0.0,2.77,0.0,0.0,,,,0,0,,,,,,Matches
Diego Vásquez,ar ARG,"MF,FW",22.0,1.2,0,6,0,0.0,4.82,0.0,0.0,,22.2,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Nicolás Leguizamón,ar ARG,FW,28.0,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.8,27.0,20,315,91,28.9,11.67,3.37,0.06,0.21,18.8,10.0,1,2,25.1,23.6,0.07,-5.1,-4.6,
Opponent Total,,,27.1,27.0,29,406,110,27.1,15.04,4.07,0.07,0.25,18.4,8.0,2,3,35.8,33.4,0.08,-6.8,-6.4,
