Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Fabio Pereyra,ar ARG,DF,33.0,26.0,11.0,0.42,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brian Blasi,ar ARG,DF,26.0,22.4,21.0,0.94,11.0,8.0,1.0,0.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauro Pittón,ar ARG,MF,28.0,23.3,53.0,2.27,29.0,16.0,3.0,1.0,3.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Gustavo Canto,ar ARG,DF,28.0,23.2,31.0,1.34,24.0,3.0,2.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Brian Farioli,ar ARG,"MF,FW",24.0,20.0,71.0,3.54,38.0,25.0,1.0,2.0,5.0,0.0,4.0,0.2,3.0,1.0,0.0,0.0,0.0,0.0,Matches
Ciro Rius,ar ARG,"MF,FW",34.0,19.0,26.0,1.37,20.0,2.0,1.0,2.0,1.0,0.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Leandro Maciel,ar ARG,MF,27.0,18.2,40.0,2.2,36.0,0.0,0.0,1.0,1.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Gamba,ar ARG,FW,35.0,20.3,58.0,2.85,48.0,0.0,3.0,1.0,4.0,2.0,7.0,0.34,6.0,0.0,0.0,0.0,1.0,0.0,Matches
Lucas Besozzi,ar ARG,"MF,FW",20.0,17.7,77.0,4.34,45.0,7.0,16.0,2.0,7.0,0.0,4.0,0.23,3.0,0.0,1.0,0.0,0.0,0.0,Matches
Marcos Ignacio Ledesma,ar ARG,GK,26.0,18.0,3.0,0.17,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonzalo Goñi,ar ARG,DF,24.0,13.8,4.0,0.29,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.14,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Marcelo Benitez,ar ARG,DF,32.0,14.8,31.0,2.1,16.0,11.0,1.0,3.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Facundo Castelli,ar ARG,FW,27.0,9.6,,,,,,,,,,,,,,,,,Matches
Matías Mansilla,ar ARG,GK,26.0,9.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enzo Kalinski,ar ARG,MF,35.0,7.3,12.0,1.64,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Torres,ar ARG,"FW,MF",23.0,8.1,21.0,2.58,14.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Soraire,ar ARG,MF,34.0,7.0,12.0,1.71,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.43,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Julián Navas,ar ARG,DF,29.0,4.3,11.0,2.55,6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Gómez,ar ARG,DF,22.0,3.5,6.0,1.74,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Jourdan,ar ARG,"MF,DF",32.0,4.1,8.0,1.94,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Miguel Rodríguez,ar ARG,"MF,FW",38.0,2.5,6.0,2.4,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramón Cansinos,,MF,,1.3,,,,,,,,,,,,,,,,,Matches
Sebastián Valdez,ar ARG,DF,27.0,0.7,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Ciccoloni,ar ARG,MF,27.0,0.7,,,,,,,,,,,,,,,,,Matches
Diego Vásquez,ar ARG,"MF,FW",22.0,1.2,6.0,4.74,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Leguizamón,ar ARG,FW,28.0,0.6,4.0,6.55,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.8,27.0,514.0,19.04,340.0,81.0,32.0,24.0,29.0,8.0,31.0,1.15,24.0,1.0,1.0,4.0,1.0,0.0,
Opponent Total,,,27.1,27.0,690.0,25.56,495.0,57.0,54.0,45.0,27.0,12.0,51.0,1.89,35.0,3.0,6.0,3.0,3.0,1.0,
