Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Fredrik Aursnes,no NOR,"DF,MF",28-020,14.8,2,13,4,30.8,0.88,0.27,0.15,0.5,15.9,0,0,0,1.6,1.6,0.12,0.4,0.4,Matches
Rafa Silva,pt POR,MF,30-227,14.7,5,46,17,37.0,3.13,1.16,0.11,0.29,13.0,0,0,0,8.1,8.1,0.18,-3.1,-3.1,Matches
António Silva,pt POR,DF,20-061,14.0,1,6,2,33.3,0.43,0.14,0.17,0.5,7.0,0,0,0,1.1,1.1,0.19,-0.1,-0.1,Matches
Nicolás Otamendi,ar ARG,DF,35-321,13.9,0,15,4,26.7,1.08,0.29,0.0,0.0,13.8,0,0,0,1.5,1.5,0.1,-1.5,-1.5,Matches
João Mário,pt POR,"FW,MF",30-345,11.9,2,21,11,52.4,1.76,0.92,0.05,0.09,18.4,0,1,1,3.2,2.4,0.11,-1.2,-1.4,Matches
João Neves,pt POR,MF,19-094,11.5,1,12,4,33.3,1.04,0.35,0.08,0.25,18.6,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
Anatolii Trubin,ua UKR,GK,22-151,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ángel Di María,ar ARG,FW,35-319,10.4,5,45,15,33.3,4.31,1.44,0.09,0.27,22.2,6,1,1,4.8,4.0,0.09,0.2,0.0,Matches
Orkun Kökçü,tr TUR,MF,23-001,9.3,1,17,7,41.2,1.83,0.76,0.06,0.14,24.3,4,0,0,1.0,1.0,0.06,0.0,0.0,Matches
Morato,br BRA,DF,22-183,7.5,0,5,1,20.0,0.67,0.13,0.0,0.0,11.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Florentino Luís,pt POR,MF,24-133,6.6,0,4,1,25.0,0.6,0.15,0.0,0.0,8.9,0,0,0,1.0,1.0,0.25,-1.0,-1.0,Matches
Alexander Bah,dk DEN,DF,26-021,6.2,1,4,3,75.0,0.64,0.48,0.25,0.33,24.4,0,0,0,0.5,0.5,0.12,0.5,0.5,Matches
Petar Musa,hr CRO,FW,25-301,5.5,4,24,7,29.2,4.33,1.26,0.17,0.57,14.3,0,0,0,3.6,3.6,0.15,0.4,0.4,Matches
Arthur,br BRA,FW,25-249,5.1,1,16,8,50.0,3.16,1.58,0.06,0.13,15.6,0,0,0,2.3,2.3,0.14,-1.3,-1.3,Matches
David Neres,br BRA,FW,26-302,4.6,1,19,6,31.6,4.13,1.3,0.05,0.17,17.5,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
Casper Tengstedt,dk DEN,FW,23-212,4.1,3,15,6,40.0,3.66,1.46,0.2,0.5,10.9,0,0,0,2.4,2.4,0.16,0.6,0.6,Matches
Samuel Soares,pt POR,GK,21-198,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
David Jurásek,cz CZE,DF,23-145,2.9,0,2,0,0.0,0.69,0.0,0.0,,18.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Chiquinho,pt POR,MF,28-164,2.1,0,3,0,0.0,1.43,0.0,0.0,,20.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Gonçalo Guedes,pt POR,"FW,MF",27-031,1.3,0,5,1,20.0,3.75,0.75,0.0,0.0,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Tomás Araújo,pt POR,"DF,MF",21-228,1.0,0,1,0,0.0,0.97,0.0,0.0,,10.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Odisseas Vlachodimos,gr GRE,GK,29-248,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan Bernat,es ESP,DF,30-304,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tiago Gouveia,pt POR,FW,22-195,0.8,0,2,1,50.0,2.61,1.3,0.0,0.0,15.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
João Victor,br BRA,DF,25-166,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gustavo Marques,br BRA,DF,22-082,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mihailo Ristić,rs SRB,DF,28-060,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.7,15.0,27,275,98,35.6,18.33,6.53,0.09,0.26,16.7,10,2,2,33.2,31.6,0.12,-6.2,-6.6,
Opponent Total,,,26.5,15.0,10,159,45,28.3,10.6,3.0,0.05,0.18,20.2,7,2,4,14.5,11.4,0.07,-4.5,-3.4,
