Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Fredrik Aursnes,no NOR,"DF,MF",28-020,14.8,55,3.71,47,2,5,0,1,0,4,0.27,4,0,0,0,0,0,Matches
Rafa Silva,pt POR,MF,30-227,14.7,74,5.04,52,0,9,5,6,2,10,0.68,8,0,1,0,1,0,Matches
António Silva,pt POR,DF,20-061,14.0,13,0.93,12,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Nicolás Otamendi,ar ARG,DF,35-321,13.9,18,1.29,15,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
João Mário,pt POR,"FW,MF",30-345,11.9,40,3.35,34,0,0,2,2,2,7,0.59,4,0,0,1,1,1,Matches
João Neves,pt POR,MF,19-094,11.5,35,3.03,22,3,5,2,3,0,4,0.35,2,0,0,1,1,0,Matches
Anatolii Trubin,ua UKR,GK,22-151,11.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ángel Di María,ar ARG,FW,35-319,10.4,74,7.09,54,9,5,5,1,0,6,0.57,5,1,0,0,0,0,Matches
Orkun Kökçü,tr TUR,MF,23-001,9.3,47,5.07,40,5,1,1,0,0,6,0.65,6,0,0,0,0,0,Matches
Morato,br BRA,DF,22-183,7.5,9,1.21,9,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Florentino Luís,pt POR,MF,24-133,6.6,11,1.66,11,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Alexander Bah,dk DEN,DF,26-021,6.2,12,1.93,10,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Petar Musa,hr CRO,FW,25-301,5.5,16,2.89,9,0,3,2,0,2,3,0.54,2,0,0,1,0,0,Matches
Arthur,br BRA,FW,25-249,5.1,11,2.18,4,0,2,2,2,1,1,0.2,0,0,0,1,0,0,Matches
David Neres,br BRA,FW,26-302,4.6,29,6.3,20,1,6,2,0,0,4,0.87,3,0,1,0,0,0,Matches
Casper Tengstedt,dk DEN,FW,23-212,4.1,15,3.66,11,0,1,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Samuel Soares,pt POR,GK,21-198,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
David Jurásek,cz CZE,DF,23-145,2.9,14,4.86,12,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Chiquinho,pt POR,MF,28-164,2.1,12,5.68,11,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gonçalo Guedes,pt POR,"FW,MF",27-031,1.3,6,4.46,5,0,1,0,0,0,1,0.74,1,0,0,0,0,0,Matches
Tomás Araújo,pt POR,"DF,MF",21-228,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Odisseas Vlachodimos,gr GRE,GK,29-248,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Bernat,es ESP,DF,30-304,0.9,1,1.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tiago Gouveia,pt POR,FW,22-195,0.8,2,2.61,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Victor,br BRA,DF,25-166,0.3,1,3.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Marques,br BRA,DF,22-082,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mihailo Ristić,rs SRB,DF,28-060,0.0,3,270.0,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.7,15.0,498,33.2,383,22,42,27,17,7,48,3.2,37,1,2,4,3,1,
Opponent Total,,,26.5,15.0,286,19.07,208,28,11,13,17,9,18,1.2,8,3,1,1,3,2,
