Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Lucas Perri,br BRA,GK,25.0,37.5,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Víctor Cuesta,ar ARG,DF,34.0,35.0,26.0,0.74,23.0,0.0,0.0,2.0,0.0,1.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Adryelson,br BRA,DF,24.0,33.3,13.0,0.39,12.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06,1.0,0.0,0.0,0.0,0.0,1.0,Matches
Marlon Freitas,br BRA,MF,27.0,32.3,80.0,2.48,70.0,1.0,1.0,6.0,1.0,1.0,5.0,0.15,4.0,0.0,0.0,1.0,0.0,0.0,Matches
Carlos Eduardo,br BRA,MF,33.0,29.7,84.0,2.83,57.0,10.0,5.0,3.0,9.0,0.0,10.0,0.34,7.0,3.0,0.0,0.0,0.0,0.0,Matches
Tchê Tchê,br BRA,"MF,DF",30.0,29.5,93.0,3.15,66.0,8.0,7.0,6.0,6.0,0.0,10.0,0.34,8.0,1.0,1.0,0.0,0.0,0.0,Matches
Tiquinho Soares,br BRA,FW,32.0,27.1,80.0,2.96,46.0,2.0,5.0,15.0,10.0,2.0,10.0,0.37,5.0,0.0,0.0,5.0,0.0,0.0,Matches
Júnior Santos,br BRA,FW,28.0,24.0,74.0,3.08,42.0,1.0,16.0,8.0,7.0,0.0,7.0,0.29,2.0,0.0,2.0,1.0,2.0,0.0,Matches
João Victor Santos Sá,br BRA,FW,28.0,23.6,72.0,3.05,54.0,1.0,8.0,3.0,5.0,1.0,11.0,0.47,5.0,1.0,2.0,1.0,2.0,0.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,26.2,83.0,3.17,56.0,12.0,9.0,1.0,1.0,4.0,7.0,0.27,5.0,1.0,1.0,0.0,0.0,0.0,Matches
Fernando Marçal,br BRA,DF,33.0,18.1,51.0,2.82,21.0,28.0,0.0,1.0,0.0,1.0,7.0,0.39,3.0,4.0,0.0,0.0,0.0,0.0,Matches
Hugo,br BRA,DF,21.0,15.5,36.0,2.32,25.0,11.0,0.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Henrique,br BRA,"FW,MF",21.0,15.3,61.0,3.96,50.0,0.0,9.0,1.0,1.0,0.0,8.0,0.52,4.0,0.0,3.0,0.0,1.0,0.0,Matches
Danilo Barbosa,br BRA,"MF,DF",26.0,11.2,13.0,1.16,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel,br BRA,MF,29.0,9.6,33.0,3.3,24.0,1.0,3.0,3.0,0.0,2.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael,br BRA,DF,32.0,5.4,7.0,1.31,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Fernandes,br BRA,MF,25.0,5.3,19.0,3.62,7.0,7.0,0.0,4.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Matches
