Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Lucas Perri,br BRA,GK,25.0,37.5,1150.0,912.0,1133.0,16.0,2.0,2.0,1150.0,0.0,0.0,,0.0,,595.0,3606.0,2412.0,0.0,0.0,0.0,2.0,0.0,422.0,0.0,Matches
Víctor Cuesta,ar ARG,DF,34.0,35.0,2065.0,239.0,967.0,992.0,116.0,35.0,2065.0,10.0,4.0,40.0,6.0,60.0,1161.0,5593.0,2701.0,10.0,24.0,0.0,18.0,6.0,1269.0,7.0,Matches
Adryelson,br BRA,DF,24.0,33.3,1895.0,292.0,991.0,876.0,34.0,27.0,1895.0,0.0,0.0,,0.0,,976.0,4174.0,2293.0,2.0,3.0,1.0,3.0,1.0,1140.0,3.0,Matches
Marlon Freitas,br BRA,MF,27.0,32.3,2152.0,106.0,442.0,1458.0,268.0,19.0,2152.0,6.0,5.0,83.3,1.0,16.7,1236.0,6998.0,3427.0,34.0,33.0,2.0,13.0,3.0,1463.0,21.0,Matches
Carlos Eduardo,br BRA,MF,33.0,29.7,1371.0,22.0,115.0,912.0,355.0,59.0,1371.0,56.0,20.0,35.7,28.0,50.0,862.0,4362.0,1949.0,35.0,34.0,4.0,47.0,21.0,1026.0,89.0,Matches
Tchê Tchê,br BRA,"MF,DF",30.0,29.5,1549.0,33.0,231.0,894.0,443.0,21.0,1549.0,58.0,32.0,55.2,17.0,29.3,995.0,5549.0,2600.0,45.0,42.0,5.0,40.0,33.0,1163.0,65.0,Matches
Tiquinho Soares,br BRA,FW,32.0,27.1,987.0,31.0,71.0,511.0,415.0,126.0,980.0,63.0,35.0,55.6,23.0,36.5,589.0,2470.0,925.0,25.0,23.0,6.0,84.0,58.0,775.0,152.0,Matches
Júnior Santos,br BRA,FW,28.0,24.0,1142.0,27.0,122.0,477.0,572.0,94.0,1142.0,158.0,75.0,47.5,70.0,44.3,770.0,6579.0,3433.0,121.0,87.0,32.0,82.0,45.0,857.0,207.0,Matches
João Victor Santos Sá,br BRA,FW,28.0,23.6,1043.0,16.0,144.0,450.0,459.0,86.0,1043.0,72.0,32.0,44.4,31.0,43.1,620.0,3983.0,2035.0,73.0,37.0,34.0,41.0,23.0,719.0,226.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,26.2,1636.0,76.0,470.0,786.0,405.0,22.0,1636.0,65.0,33.0,50.8,23.0,35.4,781.0,4014.0,2258.0,57.0,34.0,8.0,23.0,9.0,829.0,84.0,Matches
Fernando Marçal,br BRA,DF,33.0,18.1,1249.0,61.0,346.0,580.0,339.0,10.0,1249.0,23.0,10.0,43.5,11.0,47.8,563.0,2426.0,1234.0,17.0,19.0,1.0,10.0,5.0,631.0,64.0,Matches
Hugo,br BRA,DF,21.0,15.5,997.0,38.0,248.0,470.0,286.0,14.0,997.0,32.0,14.0,43.8,16.0,50.0,450.0,2487.0,1490.0,36.0,24.0,2.0,27.0,5.0,506.0,75.0,Matches
Luis Henrique,br BRA,"FW,MF",21.0,15.3,785.0,8.0,108.0,343.0,359.0,37.0,785.0,78.0,46.0,59.0,27.0,34.6,505.0,4050.0,1954.0,59.0,42.0,20.0,34.0,19.0,580.0,146.0,Matches
Danilo Barbosa,br BRA,"MF,DF",26.0,11.2,610.0,52.0,183.0,362.0,72.0,12.0,610.0,24.0,13.0,54.2,6.0,25.0,318.0,1588.0,758.0,14.0,7.0,2.0,12.0,17.0,362.0,7.0,Matches
Gabriel,br BRA,MF,29.0,9.6,664.0,18.0,121.0,403.0,147.0,16.0,664.0,24.0,12.0,50.0,11.0,45.8,365.0,1784.0,789.0,11.0,12.0,1.0,19.0,17.0,452.0,29.0,Matches
Rafael,br BRA,DF,32.0,5.4,308.0,18.0,97.0,153.0,66.0,2.0,308.0,14.0,12.0,85.7,2.0,14.3,125.0,861.0,432.0,12.0,6.0,1.0,6.0,1.0,131.0,4.0,Matches
Lucas Fernandes,br BRA,MF,25.0,5.3,313.0,5.0,45.0,167.0,106.0,13.0,313.0,14.0,5.0,35.7,5.0,35.7,179.0,1232.0,529.0,14.0,8.0,3.0,12.0,5.0,216.0,27.0,Matches
Philipe Sampaio,br BRA,DF,28.0,5.5,371.0,47.0,170.0,196.0,5.0,4.0,371.0,1.0,0.0,0.0,1.0,100.0,237.0,1257.0,722.0,4.0,0.0,0.0,1.0,0.0,249.0,0.0,Matches
Gustavo Sauer,br BRA,"FW,MF",29.0,2.9,119.0,1.0,12.0,49.0,60.0,5.0,119.0,9.0,7.0,77.8,1.0,11.1,74.0,483.0,182.0,5.0,6.0,1.0,7.0,5.0,83.0,18.0,Matches
Diego Costa,es ESP,FW,34.0,5.7,188.0,5.0,12.0,71.0,107.0,28.0,188.0,7.0,2.0,28.6,4.0,57.1,105.0,560.0,183.0,9.0,5.0,2.0,13.0,10.0,145.0,42.0,Matches
Matias Segovia,py PAR,FW,20.0,7.2,437.0,7.0,76.0,189.0,177.0,26.0,437.0,31.0,12.0,38.7,15.0,48.4,317.0,2124.0,1046.0,43.0,22.0,15.0,25.0,9.0,320.0,74.0,Matches
Janderson,br BRA,"FW,MF",23.0,4.6,189.0,4.0,11.0,76.0,108.0,25.0,189.0,22.0,9.0,40.9,12.0,54.5,107.0,730.0,339.0,16.0,8.0,5.0,23.0,7.0,125.0,31.0,Matches
JP Galvão,br BRA,DF,21.0,2.2,118.0,8.0,40.0,53.0,26.0,0.0,118.0,3.0,0.0,0.0,2.0,66.7,51.0,237.0,111.0,2.0,0.0,0.0,2.0,2.0,51.0,10.0,Matches
Bastos,ao ANG,DF,31.0,1.3,84.0,7.0,35.0,44.0,5.0,1.0,84.0,0.0,0.0,,0.0,,33.0,129.0,87.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,127.0,4.0,17.0,48.0,66.0,16.0,127.0,17.0,8.0,47.1,7.0,41.2,83.0,630.0,302.0,10.0,7.0,2.0,9.0,5.0,83.0,29.0,Matches
