Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Lucas Perri,br BRA,GK,25.0,37.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,19.0,3.0,Matches
Víctor Cuesta,ar ARG,DF,34.0,35.0,46.0,31,22.0,19.0,5.0,22.0,36.0,61.1,14.0,37.0,26.0,11.0,58,104.0,123.0,1.0,Matches
Adryelson,br BRA,DF,24.0,33.3,34.0,20,23.0,10.0,1.0,17.0,26.0,65.4,9.0,43.0,30.0,13.0,61,95.0,202.0,2.0,Matches
Marlon Freitas,br BRA,MF,27.0,32.3,41.0,30,22.0,18.0,1.0,20.0,49.0,40.8,29.0,42.0,12.0,30.0,40,81.0,60.0,0.0,Matches
Carlos Eduardo,br BRA,MF,33.0,29.7,18.0,11,4.0,13.0,1.0,9.0,28.0,32.1,19.0,12.0,0.0,12.0,13,31.0,19.0,0.0,Matches
Tchê Tchê,br BRA,"MF,DF",30.0,29.5,32.0,19,14.0,15.0,3.0,12.0,33.0,36.4,21.0,16.0,3.0,13.0,13,45.0,25.0,0.0,Matches
Tiquinho Soares,br BRA,FW,32.0,27.1,18.0,10,3.0,8.0,7.0,9.0,19.0,47.4,10.0,15.0,3.0,12.0,3,21.0,29.0,0.0,Matches
Júnior Santos,br BRA,FW,28.0,24.0,37.0,24,16.0,13.0,8.0,18.0,33.0,54.5,15.0,33.0,5.0,28.0,12,49.0,21.0,1.0,Matches
João Victor Santos Sá,br BRA,FW,28.0,23.6,62.0,37,19.0,33.0,10.0,30.0,66.0,45.5,36.0,28.0,6.0,22.0,30,92.0,17.0,0.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,26.2,79.0,51,46.0,28.0,5.0,54.0,119.0,45.4,65.0,41.0,7.0,34.0,48,127.0,56.0,0.0,Matches
Fernando Marçal,br BRA,DF,33.0,18.1,37.0,16,17.0,16.0,4.0,16.0,34.0,47.1,18.0,17.0,3.0,14.0,38,75.0,48.0,0.0,Matches
Hugo,br BRA,DF,21.0,15.5,56.0,31,33.0,18.0,5.0,27.0,51.0,52.9,24.0,11.0,1.0,10.0,24,80.0,37.0,0.0,Matches
Luis Henrique,br BRA,"FW,MF",21.0,15.3,5.0,3,2.0,2.0,1.0,2.0,8.0,25.0,6.0,17.0,0.0,17.0,4,9.0,9.0,0.0,Matches
Danilo Barbosa,br BRA,"MF,DF",26.0,11.2,18.0,9,10.0,5.0,3.0,5.0,12.0,41.7,7.0,16.0,7.0,9.0,16,34.0,37.0,0.0,Matches
Gabriel,br BRA,MF,29.0,9.6,33.0,20,14.0,19.0,0.0,16.0,37.0,43.2,21.0,9.0,1.0,8.0,16,49.0,12.0,0.0,Matches
Rafael,br BRA,DF,32.0,5.4,25.0,12,11.0,12.0,2.0,15.0,28.0,53.6,13.0,9.0,2.0,7.0,4,29.0,18.0,0.0,Matches
Lucas Fernandes,br BRA,MF,25.0,5.3,1.0,1,1.0,0.0,0.0,1.0,5.0,20.0,4.0,5.0,2.0,3.0,3,4.0,8.0,0.0,Matches
Philipe Sampaio,br BRA,DF,28.0,5.5,10.0,7,7.0,3.0,0.0,5.0,7.0,71.4,2.0,3.0,2.0,1.0,6,16.0,33.0,0.0,Matches
Gustavo Sauer,br BRA,"FW,MF",29.0,2.9,6.0,4,2.0,1.0,3.0,4.0,11.0,36.4,7.0,2.0,1.0,1.0,3,9.0,1.0,0.0,Matches
Diego Costa,es ESP,FW,34.0,5.7,7.0,5,2.0,3.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3,10.0,4.0,0.0,Matches
Matias Segovia,py PAR,FW,20.0,7.2,22.0,18,11.0,11.0,0.0,16.0,33.0,48.5,17.0,4.0,1.0,3.0,8,30.0,7.0,0.0,Matches
Janderson,br BRA,"FW,MF",23.0,4.6,8.0,5,2.0,3.0,3.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,2,10.0,3.0,0.0,Matches
JP Galvão,br BRA,DF,21.0,2.2,8.0,5,5.0,3.0,0.0,6.0,11.0,54.5,5.0,3.0,1.0,2.0,3,11.0,9.0,0.0,Matches
Bastos,ao ANG,DF,31.0,1.3,4.0,2,1.0,2.0,1.0,2.0,3.0,66.7,1.0,4.0,1.0,3.0,0,4.0,4.0,0.0,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,3.0,0,1.0,1.0,1.0,2.0,5.0,40.0,3.0,5.0,2.0,3.0,1,4.0,4.0,0.0,Matches
Matheus Nascimento,br BRA,"FW,MF",18.0,1.1,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,1.0,0.0,0.0,Matches
Luis Segovia,ec ECU,DF,25.0,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,Matches
Daniel Borges,br BRA,DF,29.0,0.5,3.0,2,3.0,0.0,0.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,1,4.0,3.0,0.0,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
Diego Hernández,uy URU,FW,22.0,0.5,2.0,1,0.0,1.0,1.0,1.0,6.0,16.7,5.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Matches
Kayque,br BRA,MF,22.0,0.3,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Matches
Mateo Ponte,uy URU,DF,19.0,0.2,1.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,2.0,0.0,0.0,Matches
Lucas Piazon,br BRA,FW,29.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Breno,br BRA,MF,22.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Matches
Newton,br BRA,DF,23.0,0.1,,0,,,,,,,,,,,0,,,,Matches
Rai,br BRA,MF,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,,,28.5,38.0,618.0,376,291.0,259.0,68.0,314.0,672.0,46.7,358.0,385.0,116.0,269.0,412,1030.0,815.0,7.0,
Opponent Total,,,27.4,38.0,629.0,414,281.0,275.0,73.0,319.0,702.0,45.4,383.0,382.0,148.0,234.0,344,973.0,718.0,10.0,
