Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Tiago Volpi,br BRA,GK,33-011,17,17,1530.0,17.0,4.0,0.0,4.0,0.0,4.0,4.0,3.0,0.0,3.2,0.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.0,0.0,0.19,0.0,0.19,0.0,0.0,Matches
Andrés Mosquera Guardia,co COL,DF,33-313,16,16,1400.0,15.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.7,1.2,6.0,62.0,4.0,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.08,0.03,0.08,Matches
Valber Huerta,cl CHI,DF,30-126,16,16,1380.0,15.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.3,0.9,12.0,103.0,1.0,0.0,0.07,0.07,0.0,0.07,0.04,0.02,0.06,0.04,0.06,Matches
Maximiliano Araújo,uy URU,"DF,FW",23-318,17,16,1249.0,13.9,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,2.9,2.9,2.5,5.4,55.0,62.0,119.0,0.14,0.07,0.22,0.14,0.22,0.21,0.18,0.39,0.21,0.39,Matches
Marcel Ruiz,mx MEX,MF,23-065,15,15,1192.0,13.2,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,2.3,2.3,2.2,4.5,13.0,80.0,57.0,0.08,0.3,0.38,0.08,0.38,0.17,0.17,0.34,0.17,0.34,Matches
Brian García,mx MEX,DF,26-060,16,14,1276.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.9,2.9,32.0,55.0,77.0,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.2,0.14,0.2,Matches
Juan Domínguez,mx MEX,"FW,MF",25-061,12,11,985.0,10.9,4.0,2.0,6.0,4.0,0.0,0.0,1.0,1.0,3.4,3.4,1.9,5.4,24.0,39.0,98.0,0.37,0.18,0.55,0.37,0.55,0.31,0.18,0.49,0.31,0.49,Matches
Claudio Baeza,cl CHI,MF,30-007,15,11,963.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.4,5.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Jean Meneses,cl CHI,"FW,MF",30-289,15,10,942.0,10.5,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.7,0.7,2.4,3.1,61.0,78.0,94.0,0.0,0.29,0.29,0.0,0.29,0.07,0.23,0.3,0.07,0.3,Matches
Edgar López,mx MEX,"FW,MF",24-253,16,9,873.0,9.7,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.6,2.6,2.7,5.3,16.0,18.0,71.0,0.31,0.0,0.31,0.31,0.31,0.26,0.28,0.55,0.26,0.55,Matches
Robert Morales,py PAR,FW,24-288,16,9,756.0,8.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.7,2.7,1.2,3.9,10.0,16.0,46.0,0.36,0.12,0.48,0.36,0.48,0.32,0.14,0.47,0.32,0.47,Matches
Jesús Angulo,mx MEX,"MF,FW",26-313,15,7,743.0,8.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.6,2.6,14.0,68.0,48.0,0.24,0.24,0.48,0.24,0.48,0.12,0.2,0.31,0.12,0.31,Matches
Jesús Venegas,mx MEX,MF,28-275,11,7,605.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Raul,br BRA,"FW,MF",27-055,14,6,533.0,5.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,0.6,3.1,6.0,11.0,36.0,0.34,0.0,0.34,0.34,0.34,0.41,0.11,0.52,0.41,0.52,Matches
Mauricio Isais,mx MEX,"DF,MF",22-265,9,5,498.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,19.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Tomás Belmonte,ar ARG,MF,25-217,10,5,491.0,5.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,1.2,5.0,28.0,14.0,0.18,0.18,0.37,0.18,0.37,0.18,0.05,0.23,0.18,0.23,Matches
Carlos Orrantía,mx MEX,"DF,MF",32-332,9,3,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,5.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.14,0.04,0.14,Matches
Abraham Villegas,,DF,21-013,3,3,250.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,5.0,10.0,13.0,0.36,0.0,0.36,0.36,0.36,0.1,0.01,0.11,0.1,0.11,Matches
Juan Gamboa,mx MEX,"MF,FW",22-318,3,2,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,6.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches
Jesús Piñuelas,mx MEX,DF,25-278,4,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Adrián Mora,mx MEX,DF,26-137,2,1,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Everardo Del Villar,mx MEX,DF,18-282,2,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Navarro Morán,mx MEX,MF,34-256,5,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Isaías Violante,mx MEX,"MF,FW",20-071,5,0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Sait Tlaxcalteco,mx MEX,"MF,FW",20-356,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Víctor Arteaga,mx MEX,MF,19-307,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,3.52,0.0,3.52,Matches
Arturo del Campo,mx MEX,FW,20-287,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ronaldo Dimas,mx MEX,GK,21-277,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan López,mx MEX,MF,17-363,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luis Manuel García,mx MEX,GK,30-364,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.7,17,187,1530.0,17.0,23.0,16.0,39.0,19.0,4.0,4.0,42.0,6.0,26.2,23.1,17.9,41.0,309.0,777.0,766.0,1.35,0.94,2.29,1.12,2.06,1.54,1.06,2.6,1.36,2.41,
Opponent Total,,,27.8,17,187,1530.0,17.0,19.0,13.0,32.0,18.0,1.0,1.0,42.0,2.0,22.3,21.6,16.1,37.6,295.0,600.0,589.0,1.12,0.76,1.88,1.06,1.82,1.31,0.94,2.26,1.27,2.21,
