Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Tiago Volpi,br BRA,GK,33-011,17.0,2,0.12,1,1,0,0,0,0,1,0.06,0,1,0,0,0,0,Matches
Andrés Mosquera Guardia,co COL,DF,33-313,15.6,10,0.64,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Valber Huerta,cl CHI,DF,30-126,15.3,18,1.17,12,1,1,2,2,0,5,0.33,2,0,1,0,2,0,Matches
Maximiliano Araújo,uy URU,"DF,FW",23-318,13.9,43,3.1,30,0,6,3,3,1,3,0.22,1,0,1,0,1,0,Matches
Marcel Ruiz,mx MEX,MF,23-065,13.2,31,2.34,26,1,1,2,1,0,5,0.38,5,0,0,0,0,0,Matches
Brian García,mx MEX,DF,26-060,14.2,35,2.47,29,1,2,2,0,1,1,0.07,1,0,0,0,0,0,Matches
Juan Domínguez,mx MEX,"FW,MF",25-061,10.9,38,3.47,21,6,5,2,3,1,4,0.37,2,0,1,0,1,0,Matches
Claudio Baeza,cl CHI,MF,30-007,10.7,16,1.5,13,1,0,1,0,1,2,0.19,1,0,0,1,0,0,Matches
Jean Meneses,cl CHI,"FW,MF",30-289,10.5,51,4.88,41,6,3,0,1,0,8,0.77,8,0,0,0,0,0,Matches
Edgar López,mx MEX,"FW,MF",24-253,9.7,27,2.78,23,1,1,1,1,0,2,0.21,1,0,0,0,1,0,Matches
Robert Morales,py PAR,FW,24-288,8.4,20,2.38,12,0,3,3,2,0,2,0.24,1,0,0,1,0,0,Matches
Jesús Angulo,mx MEX,"MF,FW",26-313,8.3,50,6.06,35,12,2,0,1,0,5,0.61,5,0,0,0,0,0,Matches
Jesús Venegas,mx MEX,MF,28-275,6.7,2,0.3,2,0,0,0,0,0,2,0.3,2,0,0,0,0,0,Matches
Pedro Raul,br BRA,"FW,MF",27-055,5.9,19,3.21,15,0,2,1,1,0,1,0.17,1,0,0,0,0,0,Matches
Mauricio Isais,mx MEX,"DF,MF",22-265,5.5,7,1.27,4,1,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Tomás Belmonte,ar ARG,MF,25-217,5.5,8,1.47,6,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos Orrantía,mx MEX,"DF,MF",32-332,2.9,5,1.71,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Abraham Villegas,,DF,21-013,2.8,4,1.44,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Gamboa,mx MEX,"MF,FW",22-318,1.7,1,0.59,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jesús Piñuelas,mx MEX,DF,25-278,1.7,1,0.59,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Adrián Mora,mx MEX,DF,26-137,1.7,1,0.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Everardo Del Villar,mx MEX,DF,18-282,1.2,2,1.7,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Navarro Morán,mx MEX,MF,34-256,1.0,2,1.91,1,1,0,0,0,0,1,0.96,0,1,0,0,0,0,Matches
Isaías Violante,mx MEX,"MF,FW",20-071,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sait Tlaxcalteco,mx MEX,"MF,FW",20-356,0.2,1,5.63,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Víctor Arteaga,mx MEX,MF,19-307,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.7,17.0,395,23.24,294,33,27,20,16,5,42,2.47,30,2,3,2,5,0,
Opponent Total,,,27.8,17.0,411,24.18,277,45,31,24,24,10,34,2.0,23,2,1,4,3,1,
