Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Facundo Mallo,uy URU,DF,28.0,26.0,9,0,0,21,5,1,1,52,20,0.0,0.0,0,152.0,80.0,38.0,67.8,Matches
Alan Rodríguez,py PAR,DF,22.0,25.0,1,1,0,13,10,0,94,29,31,0.0,1.0,0,144.0,18.0,15.0,54.5,Matches
Víctor Malcorra,ar ARG,"MF,FW",35.0,23.0,2,0,0,14,30,7,124,2,9,0.0,0.0,0,114.0,5.0,13.0,27.8,Matches
Damián Martínez,ar ARG,DF,33.0,22.4,10,1,1,39,22,2,51,22,32,,,0,,,,,Matches
Carlos Quintana,ar ARG,DF,34.0,22.3,5,0,0,31,7,1,0,44,41,0.0,1.0,0,95.0,105.0,33.0,76.1,Matches
Jorge Broun,ar ARG,GK,36.0,23.0,3,0,0,0,4,0,0,1,0,0.0,0.0,0,12.0,1.0,1.0,50.0,Matches
Kevin Ortíz,ar ARG,MF,22.0,21.1,12,1,1,34,31,1,3,47,47,0.0,0.0,0,166.0,28.0,40.0,41.2,Matches
Jaminton Campaz,co COL,"FW,MF",22.0,20.3,5,0,0,18,27,4,87,6,27,1.0,0.0,0,130.0,9.0,40.0,18.4,Matches
Alejo Véliz,ar ARG,FW,19.0,19.8,1,0,0,24,56,9,3,2,3,1.0,0.0,0,40.0,98.0,71.0,58.0,Matches
Francis Mac Allister,ar ARG,MF,27.0,13.7,6,0,0,29,14,1,26,19,35,0.0,0.0,0,89.0,22.0,15.0,59.5,Matches
Laurtaro Giaccone,ar ARG,MF,21.0,12.5,1,0,0,5,17,0,20,5,11,,,0,,,,,Matches
Juan Cruz Komar,ar ARG,DF,26.0,11.8,1,0,0,5,9,0,0,14,8,0.0,1.0,0,54.0,29.0,24.0,54.7,Matches
Walter Montoya,ar ARG,MF,29.0,10.3,3,0,0,7,25,0,23,13,19,0.0,0.0,0,97.0,3.0,6.0,33.3,Matches
Gino Infantino,ar ARG,"MF,FW",19.0,9.0,2,0,0,22,16,1,3,5,11,0.0,0.0,0,54.0,11.0,20.0,35.5,Matches
Jhonatan Candia,uy URU,FW,27.0,6.2,1,0,0,8,5,2,5,3,3,0.0,0.0,0,15.0,26.0,15.0,63.4,Matches
Agustín Toledo,ar ARG,MF,22.0,5.4,1,0,0,10,6,0,2,12,11,0.0,0.0,0,41.0,12.0,7.0,63.2,Matches
Gaspar Servio,ar ARG,GK,30.0,4.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches
Fabricio Oviedo,ar ARG,FW,18.0,2.1,0,0,0,2,6,3,0,2,2,0.0,0.0,0,6.0,1.0,5.0,16.7,Matches
Ismael Cortéz,ar ARG,MF,21.0,4.5,2,0,0,7,6,0,6,5,15,,,0,,,,,Matches
Lucas Rodríguez,ar ARG,DF,29.0,2.3,0,0,0,4,4,0,7,2,2,0.0,0.0,0,19.0,2.0,2.0,50.0,Matches
Luciano Ferreyra,ar ARG,"MF,FW",20.0,1.6,2,0,0,4,1,0,5,0,2,0.0,0.0,0,12.0,1.0,3.0,25.0,Matches
Tomás O'Connor,ar ARG,"MF,FW",18.0,1.5,1,0,0,4,1,0,2,0,3,0.0,0.0,0,15.0,5.0,1.0,83.3,Matches
Facundo Aguero,ar ARG,DF,28.0,1.4,0,0,0,4,1,0,1,3,1,0.0,0.0,0,7.0,4.0,6.0,40.0,Matches
Octavio Bianchi,ar ARG,"FW,MF",27.0,3.8,1,0,0,6,2,3,9,0,2,0.0,0.0,0,10.0,18.0,29.0,38.3,Matches
Luca Martínez,mx MEX,FW,22.0,1.7,2,0,0,6,4,1,2,0,1,,,0,,,,,Matches
Francesco Lo Celso,ar ARG,"MF,FW",22.0,1.5,0,0,0,1,2,0,8,1,5,0.0,0.0,0,10.0,0.0,0.0,,Matches
Kevin Silva,ar ARG,DF,19.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Squad Total,,,27.4,27.0,71,3,2,318,312,36,482,289,341,2.0,3.0,0,1379.0,505.0,415.0,54.9,
Opponent Total,,,26.8,27.0,68,4,1,331,298,41,616,251,315,3.0,5.0,0,1435.0,425.0,508.0,45.6,
