Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Facundo Mallo,uy URU,DF,28.0,26.0,36.0,20,24.0,11.0,1.0,22.0,39.0,56.4,17.0,25.0,18.0,7.0,52,88.0,154.0,1.0,Matches
Alan Rodríguez,py PAR,DF,22.0,25.0,47.0,31,27.0,18.0,2.0,32.0,63.0,50.8,31.0,26.0,6.0,20.0,29,76.0,68.0,0.0,Matches
Víctor Malcorra,ar ARG,"MF,FW",35.0,23.0,13.0,9,3.0,6.0,4.0,7.0,36.0,19.4,29.0,16.0,0.0,16.0,2,15.0,3.0,1.0,Matches
Damián Martínez,ar ARG,DF,33.0,22.4,,32,,,,,,,,,,,22,,,,Matches
Carlos Quintana,ar ARG,DF,34.0,22.3,65.0,41,45.0,19.0,1.0,33.0,49.0,67.3,16.0,30.0,18.0,12.0,44,109.0,132.0,1.0,Matches
Jorge Broun,ar ARG,GK,36.0,23.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,4.0,1.0,Matches
Kevin Ortíz,ar ARG,MF,22.0,21.1,76.0,47,40.0,30.0,6.0,34.0,98.0,34.7,64.0,51.0,12.0,39.0,47,123.0,46.0,0.0,Matches
Jaminton Campaz,co COL,"FW,MF",22.0,20.3,45.0,27,16.0,23.0,6.0,22.0,49.0,44.9,27.0,27.0,1.0,26.0,6,51.0,5.0,0.0,Matches
Alejo Véliz,ar ARG,FW,19.0,19.8,5.0,3,1.0,2.0,2.0,2.0,6.0,33.3,4.0,12.0,3.0,9.0,2,7.0,36.0,0.0,Matches
Francis Mac Allister,ar ARG,MF,27.0,13.7,52.0,35,19.0,29.0,4.0,21.0,56.0,37.5,35.0,25.0,3.0,22.0,19,71.0,28.0,0.0,Matches
Laurtaro Giaccone,ar ARG,MF,21.0,12.5,,11,,,,,,,,,,,5,,,,Matches
Juan Cruz Komar,ar ARG,DF,26.0,11.8,17.0,8,11.0,6.0,0.0,10.0,16.0,62.5,6.0,10.0,5.0,5.0,14,31.0,63.0,0.0,Matches
Walter Montoya,ar ARG,MF,29.0,10.3,25.0,19,13.0,10.0,2.0,14.0,44.0,31.8,30.0,14.0,2.0,12.0,13,38.0,9.0,0.0,Matches
Gino Infantino,ar ARG,"MF,FW",19.0,9.0,18.0,11,6.0,9.0,3.0,14.0,26.0,53.8,12.0,10.0,0.0,10.0,5,23.0,2.0,0.0,Matches
Jhonatan Candia,uy URU,FW,27.0,6.2,3.0,3,0.0,2.0,1.0,3.0,5.0,60.0,2.0,5.0,0.0,5.0,3,6.0,8.0,0.0,Matches
Agustín Toledo,ar ARG,MF,22.0,5.4,15.0,11,5.0,10.0,0.0,11.0,24.0,45.8,13.0,9.0,0.0,9.0,12,27.0,10.0,0.0,Matches
Gaspar Servio,ar ARG,GK,30.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,3.0,Matches
Fabricio Oviedo,ar ARG,FW,18.0,2.1,6.0,2,0.0,2.0,4.0,2.0,6.0,33.3,4.0,1.0,1.0,0.0,2,8.0,1.0,0.0,Matches
Ismael Cortéz,ar ARG,MF,21.0,4.5,,15,,,,,,,,,,,5,,,,Matches
Lucas Rodríguez,ar ARG,DF,29.0,2.3,6.0,2,4.0,2.0,0.0,4.0,8.0,50.0,4.0,2.0,2.0,0.0,2,8.0,5.0,0.0,Matches
Luciano Ferreyra,ar ARG,"MF,FW",20.0,1.6,4.0,2,1.0,3.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0,4.0,0.0,0.0,Matches
Tomás O'Connor,ar ARG,"MF,FW",18.0,1.5,5.0,3,3.0,2.0,0.0,3.0,8.0,37.5,5.0,3.0,0.0,3.0,0,5.0,0.0,0.0,Matches
Facundo Aguero,ar ARG,DF,28.0,1.4,4.0,1,2.0,2.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,3,7.0,11.0,0.0,Matches
Octavio Bianchi,ar ARG,"FW,MF",27.0,3.8,5.0,2,1.0,2.0,2.0,2.0,4.0,50.0,2.0,4.0,0.0,4.0,0,5.0,7.0,0.0,Matches
Luca Martínez,mx MEX,FW,22.0,1.7,,1,,,,,,,,,,,0,,,,Matches
Francesco Lo Celso,ar ARG,"MF,FW",22.0,1.5,8.0,5,4.0,3.0,1.0,6.0,8.0,75.0,2.0,1.0,0.0,1.0,1,9.0,1.0,0.0,Matches
Kevin Silva,ar ARG,DF,19.0,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,2.0,1.0,Matches
Squad Total,,,27.4,27.0,511.0,341,258.0,208.0,45.0,275.0,617.0,44.6,342.0,302.0,79.0,223.0,289,800.0,633.0,8.0,
Opponent Total,,,26.8,27.0,463.0,315,204.0,218.0,41.0,234.0,496.0,47.2,262.0,269.0,70.0,199.0,251,714.0,452.0,4.0,
