Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Facundo Mallo,uy URU,DF,28.0,26.0,660.0,878.0,75.2,14580.0,6256.0,189.0,214.0,88.3,345.0,401.0,86.0,123.0,244.0,50.4,1,0.3,0.2,0.7,5.0,44.0,3.0,0.0,45.0,Matches
Alan Rodríguez,py PAR,DF,22.0,25.0,821.0,1192.0,68.9,14381.0,6984.0,366.0,440.0,83.2,367.0,507.0,72.4,71.0,176.0,40.3,5,3.0,2.6,2.0,27.0,84.0,29.0,23.0,85.0,Matches
Víctor Malcorra,ar ARG,"MF,FW",35.0,23.0,522.0,808.0,64.6,9642.0,3407.0,239.0,309.0,77.3,186.0,278.0,66.9,78.0,150.0,52.0,8,5.1,4.7,2.9,57.0,54.0,28.0,10.0,99.0,Matches
Damián Martínez,ar ARG,DF,33.0,22.4,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Carlos Quintana,ar ARG,DF,34.0,22.3,562.0,742.0,75.7,11432.0,5455.0,165.0,198.0,83.3,305.0,359.0,85.0,86.0,161.0,53.4,0,0.5,0.5,-0.5,3.0,32.0,0.0,0.0,48.0,Matches
Jorge Broun,ar ARG,GK,36.0,23.0,457.0,637.0,71.7,15764.0,12285.0,37.0,38.0,97.4,195.0,197.0,99.0,225.0,401.0,56.1,0,0.1,0.0,-0.1,1.0,9.0,0.0,0.0,0.0,Matches
Kevin Ortíz,ar ARG,MF,22.0,21.1,536.0,709.0,75.6,10149.0,3112.0,217.0,271.0,80.1,236.0,295.0,80.0,72.0,107.0,67.3,1,0.3,0.3,0.7,7.0,63.0,3.0,0.0,80.0,Matches
Jaminton Campaz,co COL,"FW,MF",22.0,20.3,471.0,700.0,67.3,7508.0,2609.0,247.0,305.0,81.0,169.0,245.0,69.0,40.0,80.0,50.0,5,4.5,3.4,0.5,27.0,64.0,20.0,5.0,96.0,Matches
Alejo Véliz,ar ARG,FW,19.0,19.8,203.0,315.0,64.4,2370.0,401.0,142.0,195.0,72.8,39.0,68.0,57.4,6.0,10.0,60.0,0,0.6,0.4,-0.6,12.0,13.0,2.0,0.0,21.0,Matches
Francis Mac Allister,ar ARG,MF,27.0,13.7,493.0,644.0,76.6,8632.0,2844.0,224.0,263.0,85.2,194.0,239.0,81.2,56.0,102.0,54.9,2,1.4,1.2,0.6,26.0,72.0,12.0,2.0,78.0,Matches
Laurtaro Giaccone,ar ARG,MF,21.0,12.5,,,,,,,,,,,,,,,4,,,,,,,,,Matches
Juan Cruz Komar,ar ARG,DF,26.0,11.8,246.0,348.0,70.7,5130.0,2080.0,64.0,77.0,83.1,142.0,176.0,80.7,35.0,80.0,43.8,0,0.2,0.0,-0.2,3.0,16.0,0.0,0.0,23.0,Matches
Walter Montoya,ar ARG,MF,29.0,10.3,366.0,452.0,81.0,7526.0,2075.0,124.0,140.0,88.6,169.0,200.0,84.5,65.0,81.0,80.2,1,1.2,0.9,-0.2,16.0,43.0,3.0,1.0,51.0,Matches
Gino Infantino,ar ARG,"MF,FW",19.0,9.0,214.0,271.0,79.0,2941.0,622.0,134.0,160.0,83.8,63.0,77.0,81.8,7.0,14.0,50.0,1,0.8,1.0,0.2,6.0,18.0,5.0,1.0,24.0,Matches
Jhonatan Candia,uy URU,FW,27.0,6.2,107.0,151.0,70.9,1565.0,233.0,58.0,78.0,74.4,29.0,37.0,78.4,9.0,11.0,81.8,1,1.0,0.6,0.0,13.0,8.0,2.0,0.0,10.0,Matches
Agustín Toledo,ar ARG,MF,22.0,5.4,181.0,250.0,72.4,3385.0,1306.0,75.0,91.0,82.4,76.0,100.0,76.0,28.0,40.0,70.0,0,0.1,0.1,-0.1,2.0,17.0,1.0,1.0,22.0,Matches
Gaspar Servio,ar ARG,GK,30.0,4.0,54.0,101.0,53.5,1932.0,1488.0,3.0,3.0,100.0,26.0,26.0,100.0,25.0,71.0,35.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Fabricio Oviedo,ar ARG,FW,18.0,2.1,13.0,17.0,76.5,220.0,31.0,8.0,11.0,72.7,3.0,3.0,100.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Ismael Cortéz,ar ARG,MF,21.0,4.5,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Lucas Rodríguez,ar ARG,DF,29.0,2.3,75.0,119.0,63.0,1134.0,438.0,48.0,56.0,85.7,23.0,39.0,59.0,4.0,19.0,21.1,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,Matches
Luciano Ferreyra,ar ARG,"MF,FW",20.0,1.6,44.0,55.0,80.0,686.0,144.0,26.0,30.0,86.7,13.0,14.0,92.9,3.0,7.0,42.9,0,0.4,0.4,-0.4,1.0,6.0,0.0,0.0,7.0,Matches
Tomás O'Connor,ar ARG,"MF,FW",18.0,1.5,60.0,80.0,75.0,963.0,274.0,30.0,36.0,83.3,22.0,28.0,78.6,6.0,9.0,66.7,0,0.1,0.3,-0.1,3.0,7.0,3.0,1.0,5.0,Matches
Facundo Aguero,ar ARG,DF,28.0,1.4,46.0,60.0,76.7,801.0,325.0,20.0,23.0,87.0,19.0,25.0,76.0,6.0,8.0,75.0,0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,6.0,Matches
Octavio Bianchi,ar ARG,"FW,MF",27.0,3.8,51.0,93.0,54.8,758.0,246.0,23.0,40.0,57.5,19.0,31.0,61.3,3.0,6.0,50.0,0,0.5,0.1,-0.5,6.0,4.0,2.0,0.0,6.0,Matches
Luca Martínez,mx MEX,FW,22.0,1.7,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Francesco Lo Celso,ar ARG,"MF,FW",22.0,1.5,53.0,70.0,75.7,989.0,258.0,20.0,24.0,83.3,23.0,28.0,82.1,8.0,14.0,57.1,0,0.0,0.1,0.0,2.0,5.0,4.0,1.0,10.0,Matches
Kevin Silva,ar ARG,DF,19.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.4,27.0,6823.0,9514.0,71.7,132401.0,57424.0,2726.0,3295.0,82.7,2921.0,3705.0,78.8,1006.0,1930.0,52.1,29,24.3,20.8,4.7,231.0,620.0,130.0,53.0,772.0,
Opponent Total,,,26.8,27.0,8158.0,11093.0,73.5,150687.0,62022.0,3444.0,4079.0,84.4,3468.0,4328.0,80.1,1020.0,1943.0,52.5,17,22.3,21.6,-5.3,255.0,685.0,173.0,60.0,958.0,
