Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Facundo Mallo,uy URU,DF,28.0,26,26,2340.0,26.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,0.3,1.4,9.0,45.0,2.0,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,Matches
Alan Rodríguez,py PAR,DF,22.0,26,26,2246.0,25.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,0.6,0.6,3.0,3.6,47.0,85.0,121.0,0.04,0.2,0.24,0.04,0.24,0.02,0.12,0.14,0.02,0.14,Matches
Víctor Malcorra,ar ARG,"MF,FW",35.0,25,25,2073.0,23.0,5.0,8.0,13.0,3.0,2.0,3.0,2.0,0.0,5.5,3.1,5.1,8.2,72.0,99.0,141.0,0.22,0.35,0.56,0.13,0.48,0.24,0.22,0.46,0.14,0.36,Matches
Damián Martínez,ar ARG,DF,33.0,24,24,2016.0,22.4,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,,,,,,,,0.09,0.0,0.09,0.09,0.09,,,,,,Matches
Carlos Quintana,ar ARG,DF,34.0,24,24,2004.0,22.3,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.5,0.7,0.5,1.2,4.0,48.0,4.0,0.09,0.0,0.09,0.04,0.04,0.07,0.02,0.09,0.03,0.06,Matches
Jorge Broun,ar ARG,GK,36.0,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Kevin Ortíz,ar ARG,MF,22.0,23,23,1895.0,21.1,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.6,0.6,0.3,0.9,13.0,80.0,12.0,0.0,0.05,0.05,0.0,0.05,0.03,0.02,0.04,0.03,0.04,Matches
Jaminton Campaz,co COL,"FW,MF",22.0,23,22,1823.0,20.3,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,4.5,7.4,80.0,96.0,153.0,0.15,0.25,0.39,0.15,0.39,0.14,0.22,0.36,0.14,0.36,Matches
Alejo Véliz,ar ARG,FW,19.0,23,22,1781.0,19.8,11.0,0.0,11.0,10.0,1.0,1.0,1.0,0.0,9.1,8.3,0.6,8.8,8.0,21.0,85.0,0.56,0.0,0.56,0.51,0.51,0.46,0.03,0.49,0.42,0.45,Matches
Francis Mac Allister,ar ARG,MF,27.0,19,16,1236.0,13.7,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.3,0.3,1.4,1.7,9.0,78.0,6.0,0.07,0.15,0.22,0.07,0.22,0.02,0.11,0.13,0.02,0.13,Matches
