Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Luiz Lúcio Reis Júnior,br BRA,GK,22-350,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Moura,pt POR,DF,24-136,15.0,1,5,1,20.0,0.33,0.07,0.2,1.0,19.1,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Zaydou Youssouf,fr FRA,MF,24-172,13.1,0,15,3,20.0,1.15,0.23,0.0,0.0,28.4,1,0,1,1.2,0.4,0.03,-1.2,-0.4,Matches
Otavio Ataide,br BRA,DF,21-253,12.2,2,11,4,36.4,0.9,0.33,0.18,0.5,18.6,0,0,0,0.7,0.7,0.07,1.3,1.3,Matches
Jhonder Cádiz,ve VEN,FW,28-154,9.4,4,27,8,29.6,2.89,0.86,0.11,0.38,14.5,0,1,1,3.5,2.7,0.1,0.5,0.3,Matches
Riccieli,br BRA,DF,25-104,9.0,0,3,1,33.3,0.33,0.11,0.0,0.0,7.3,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Mirko Topić,rs SRB,MF,22-328,9.3,0,11,0,0.0,1.18,0.0,0.0,,23.7,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Nathan,br BRA,DF,22-116,8.0,0,4,2,50.0,0.5,0.25,0.0,0.0,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
José Luis Rodríguez,pa PAN,FW,25-194,7.6,0,12,4,33.3,1.58,0.53,0.0,0.0,28.2,1,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
Gustavo sá,pt POR,MF,19-049,6.8,1,13,2,15.4,1.92,0.3,0.08,0.5,19.7,0,0,0,0.9,0.9,0.07,0.1,0.1,Matches
Chiquinho,pt POR,"FW,MF",23-328,6.7,1,14,3,21.4,2.09,0.45,0.07,0.33,17.1,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
Martin Agirregabiria,es ESP,DF,27-234,7.3,0,2,1,50.0,0.27,0.14,0.0,0.0,31.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Henrique Araújo,pt POR,FW,21-345,6.0,0,7,1,14.3,1.16,0.17,0.0,0.0,9.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Óscar Aranda,es ESP,"FW,MF",21-245,6.0,1,20,5,25.0,3.34,0.83,0.05,0.2,24.6,5,0,0,0.6,0.6,0.03,0.4,0.4,Matches
Justin de Haas,nl NED,DF,23-332,6.1,1,7,2,28.6,1.14,0.33,0.14,0.5,16.3,2,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Otso Liimatta,fi FIN,MF,19-173,4.1,0,2,0,0.0,0.49,0.0,0.0,,14.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Gustavo Assuncao,pt POR,MF,23-275,5.0,0,3,1,33.3,0.61,0.2,0.0,0.0,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Tom Lacoux,fr FRA,MF,21-339,3.1,0,6,0,0.0,1.96,0.0,0.0,,25.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Théo Fonseca,fr FRA,FW,23-202,3.0,1,6,3,50.0,1.97,0.99,0.17,0.33,13.2,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
Enea Mihaj,al ALB,DF,25-178,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mihai Dobre,ro ROU,"FW,MF",25-122,3.0,0,8,4,50.0,2.69,1.34,0.0,0.0,17.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Pablo,br BRA,"FW,MF",19-362,2.2,0,2,0,0.0,0.91,0.0,0.0,,10.5,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Afonso Rodrigues,pt POR,"FW,MF",21-133,2.6,1,9,2,22.2,3.43,0.76,0.11,0.5,14.2,0,0,0,0.6,0.6,0.06,0.4,0.4,Matches
Squad Total,,,23.6,15.0,13,187,47,25.1,12.47,3.13,0.06,0.26,19.7,10,1,2,13.0,11.5,0.06,0.0,0.5,
Opponent Total,,,26.6,15.0,17,175,65,37.1,11.67,4.33,0.1,0.26,19.0,9,0,2,17.8,16.2,0.1,-0.8,0.8,
