Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Ignacio Chicco,ar ARG,GK,26.0,27,2430.0,90.0,100.0,27.0,27,90.0,27,0,,0,0.93,20.0,33.0,-13.0,-0.48,,25.6,37.0,-11.3,-0.42,,Matches
Facundo Garcés,ar ARG,DF,23.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,,0,0.92,20.0,33.0,-13.0,-0.5,-0.5,25.1,35.9,-10.8,-0.42,0.12,Matches
Santiago Pierotti,ar ARG,"FW,MF",21.0,26,2115.0,81.0,87.0,23.5,24,85.0,15,2,40.0,0,0.92,19.0,26.0,-7.0,-0.3,1.42,21.9,31.3,-9.3,-0.4,0.18,Matches
Paolo Goltz,ar ARG,DF,37.0,23,2001.0,87.0,82.3,22.2,22,89.0,21,1,45.0,0,0.74,15.0,27.0,-12.0,-0.54,-0.33,21.2,30.6,-9.4,-0.42,-0.01,Matches
Eric Meza,ar ARG,"DF,FW",23.0,25,1871.0,75.0,77.0,20.8,22,82.0,13,3,24.0,1,0.92,17.0,25.0,-8.0,-0.38,0.42,19.0,27.0,-7.9,-0.38,0.17,Matches
Baldomero Perlaza,co COL,MF,30.0,22,1895.0,86.0,78.0,21.1,21,88.0,19,1,45.0,2,1.05,17.0,22.0,-5.0,-0.24,1.11,17.7,26.6,-8.9,-0.42,-0.01,Matches
Rafael Marcelo Delgado,ar ARG,DF,33.0,21,1800.0,86.0,74.1,20.0,21,86.0,17,0,,1,0.95,15.0,23.0,-8.0,-0.4,0.31,18.6,27.5,-8.9,-0.45,-0.1,Matches
Ramón Ábila,ar ARG,FW,33.0,25,1571.0,63.0,64.7,17.5,17,82.0,9,8,23.0,0,0.96,16.0,22.0,-6.0,-0.34,0.39,16.6,23.8,-7.1,-0.41,0.03,Matches
Juan Álvarez,ar ARG,"MF,FW",26.0,19,1370.0,72.0,56.4,15.2,16,82.0,10,3,21.0,2,1.26,16.0,13.0,3.0,0.2,1.56,16.7,18.4,-1.8,-0.12,0.7,Matches
Gian Nardelli,ar ARG,DF,22.0,16,1199.0,75.0,49.3,13.3,13,87.0,10,3,25.0,10,1.13,9.0,14.0,-5.0,-0.38,0.21,12.8,18.7,-5.9,-0.44,-0.04,Matches
Carlos Arrua,py PAR,MF,25.0,19,1009.0,53.0,41.5,11.2,12,65.0,1,7,33.0,6,0.84,7.0,11.0,-4.0,-0.36,0.21,9.9,15.0,-5.1,-0.45,-0.05,Matches
Julián Chicco,ar ARG,MF,25.0,18,955.0,53.0,39.3,10.6,10,76.0,3,8,24.0,2,1.22,8.0,13.0,-5.0,-0.47,0.02,11.0,13.4,-2.4,-0.22,0.32,Matches
Cristian Vega,ar ARG,MF,29.0,16,901.0,56.0,37.1,10.0,10,73.0,4,6,29.0,7,1.0,6.0,11.0,-5.0,-0.5,-0.03,7.0,13.3,-6.3,-0.63,-0.33,Matches
Stéfano Moreyra,ar ARG,MF,21.0,11,646.0,59.0,26.6,7.2,10,63.0,4,1,17.0,7,0.64,5.0,12.0,-7.0,-0.98,-0.67,6.4,11.4,-5.0,-0.7,-0.38,Matches
Jorge Benítez,py PAR,FW,30.0,16,718.0,45.0,29.5,8.0,9,68.0,0,7,15.0,1,0.81,4.0,9.0,-5.0,-0.63,-0.21,6.7,10.4,-3.7,-0.47,-0.07,Matches
Leonel Picco,ar ARG,MF,23.0,11,560.0,51.0,23.0,6.2,6,68.0,1,5,30.0,16,0.73,3.0,11.0,-8.0,-1.29,-1.05,6.3,11.4,-5.1,-0.83,-0.53,Matches
Andrew Teuten,uy URU,"DF,MF",24.0,13,508.0,39.0,20.9,5.6,5,69.0,2,8,21.0,14,1.0,5.0,10.0,-5.0,-0.89,-0.51,5.7,7.8,-2.1,-0.37,0.06,Matches
Facundo Farías,ar ARG,"FW,MF",20.0,8,456.0,57.0,18.8,5.1,5,83.0,2,3,14.0,1,0.88,1.0,8.0,-7.0,-1.38,-1.11,4.0,8.1,-4.1,-0.8,-0.47,Matches
Joaquín Ibáñez,ar ARG,"FW,MF",26.0,7,451.0,64.0,18.6,5.0,5,74.0,1,2,40.0,8,1.0,3.0,7.0,-4.0,-0.8,-0.39,5.8,6.7,-0.9,-0.18,0.3,Matches
Tomás Galván,ar ARG,"MF,FW",22.0,13,535.0,41.0,22.0,5.9,4,81.0,1,9,23.0,14,0.85,6.0,9.0,-3.0,-0.5,-0.03,6.2,8.0,-1.8,-0.3,0.15,Matches
José Neris,uy URU,FW,22.0,9,386.0,43.0,15.9,4.3,4,82.0,2,5,12.0,14,0.56,1.0,7.0,-6.0,-1.4,-1.09,7.5,5.4,2.1,0.48,1.07,Matches
Augusto Schott,ar ARG,DF,23.0,8,344.0,43.0,14.2,3.8,4,69.0,1,4,17.0,12,1.38,1.0,2.0,-1.0,-0.26,0.26,3.0,4.5,-1.5,-0.39,0.03,Matches
Lucas Acevedo,ar ARG,DF,31.0,6,189.0,32.0,7.8,2.1,2,68.0,1,4,14.0,12,1.33,3.0,5.0,-2.0,-0.95,-0.51,1.3,3.9,-2.6,-1.24,-0.89,Matches
Natanael Troncoso,ar ARG,"MF,FW",21.0,10,290.0,29.0,11.9,3.2,1,80.0,0,9,23.0,7,0.7,3.0,5.0,-2.0,-0.62,-0.16,4.2,4.2,0.0,0.01,0.49,Matches
Thiago Yossen,ar ARG,DF,18.0,1,36.0,36.0,1.5,0.4,1,36.0,0,0,,4,0.0,0.0,0.0,0.0,0.0,0.49,0.1,0.8,-0.7,-1.75,-1.35,Matches
Gonzalo Silva,ar ARG,"DF,MF",23.0,2,57.0,29.0,2.3,0.6,0,,0,2,29.0,13,0.0,0.0,2.0,-2.0,-3.16,-2.74,0.6,2.2,-1.6,-2.47,-2.1,Matches
Guillermo Gonzálvez,ar ARG,MF,19.0,1,14.0,14.0,0.6,0.2,0,,0,1,14.0,1,0.0,0.0,1.0,-1.0,-6.43,-5.98,,,,,,Matches
Facundo Taborda,ar ARG,"FW,MF",22.0,2,14.0,7.0,0.6,0.2,0,,0,2,7.0,2,1.0,0.0,0.0,0.0,0.0,0.48,0.1,0.1,0.0,-0.2,0.22,Matches
Joaquín Enrico,ar ARG,GK,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Matías Ibáñez,ar ARG,GK,36.0,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
Leandro Quiroz,ar ARG,DF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Nicolás Utrera,ar ARG,DF,19.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Squad Total,,,27.1,27,2430.0,90.0,100.0,27.0,297,82.0,190,104,23.0,191,0.93,20.0,33.0,-13.0,-0.48,,25.6,37.0,-11.3,-0.42,,
Opponent Total,,,26.9,27,2430.0,90.0,100.0,27.0,297,82.0,182,117,20.0,203,1.59,33.0,20.0,13.0,0.48,,37.0,25.6,11.3,0.42,,
