Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Nicolás Castro,ar ARG,MF,32.0,22.1,,33,,,,,,,,,,,27,,,,Matches
Ramiro Macagno,ar ARG,GK,25.0,22.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1,1.0,6.0,1.0,Matches
Sasha Marcich,ar ARG,"DF,MF",24.0,21.1,49.0,28,27.0,12.0,10.0,25.0,46.0,54.3,21.0,32.0,8.0,24.0,13,62.0,63.0,0.0,Matches
Vicente Taborda,ar ARG,"MF,FW",21.0,19.7,35.0,26,13.0,19.0,3.0,13.0,36.0,36.1,23.0,23.0,0.0,23.0,8,43.0,1.0,0.0,Matches
Nicolás Servetto,ar ARG,FW,26.0,18.1,10.0,6,2.0,6.0,2.0,2.0,9.0,22.2,7.0,8.0,2.0,6.0,1,11.0,17.0,0.0,Matches
Ronaldo Martínez,py PAR,"FW,MF",26.0,16.4,13.0,8,4.0,7.0,2.0,4.0,21.0,19.0,17.0,11.0,4.0,7.0,11,24.0,25.0,0.0,Matches
Ignacio Vázquez,ar ARG,DF,25.0,17.9,,23,,,,,,,,,,,33,,,,Matches
Marco Pellegrino,,DF,,16.9,30.0,19,19.0,10.0,1.0,22.0,34.0,64.7,12.0,25.0,12.0,13.0,20,50.0,130.0,0.0,Matches
Nicolás Morgantini,ar ARG,DF,28.0,16.7,35.0,22,19.0,9.0,7.0,20.0,37.0,54.1,17.0,24.0,9.0,15.0,13,48.0,43.0,0.0,Matches
Iván Rossi,ar ARG,MF,29.0,14.6,49.0,37,19.0,28.0,2.0,23.0,52.0,44.2,29.0,24.0,4.0,20.0,32,81.0,23.0,0.0,Matches
Franco Díaz,ar ARG,MF,22.0,14.1,45.0,28,18.0,24.0,3.0,24.0,54.0,44.4,30.0,29.0,3.0,26.0,17,62.0,22.0,0.0,Matches
Juan Infante,ar ARG,DF,27.0,12.0,29.0,15,11.0,14.0,4.0,13.0,27.0,48.1,14.0,19.0,5.0,14.0,16,45.0,25.0,0.0,Matches
Franco Baldassarra,ar ARG,"MF,FW",24.0,11.5,21.0,12,11.0,8.0,2.0,12.0,33.0,36.4,21.0,22.0,1.0,21.0,4,25.0,8.0,0.0,Matches
Gastón Suso,ar ARG,DF,31.0,11.2,18.0,10,9.0,9.0,0.0,7.0,8.0,87.5,1.0,12.0,7.0,5.0,27,45.0,63.0,0.0,Matches
Mauro Quiroga,ar ARG,FW,33.0,9.3,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0,0.0,12.0,0.0,Matches
Jerónimo Cacciabue,ar ARG,MF,25.0,8.8,,14,,,,,,,,,,,6,,,,Matches
Miguel Jacquet Duarte,py PAR,DF,27.0,8.5,10.0,4,5.0,5.0,0.0,7.0,10.0,70.0,3.0,9.0,6.0,3.0,8,18.0,56.0,1.0,Matches
Ignacio Arce,ar ARG,GK,30.0,5.0,,0,,,,,,,,,,,0,,,,Matches
Raúl Lozano,ar ARG,DF,25.0,4.9,11.0,10,8.0,3.0,0.0,8.0,11.0,72.7,3.0,5.0,0.0,5.0,0,11.0,6.0,0.0,Matches
Gonzalo Asis,ar ARG,DF,26.0,4.8,14.0,7,14.0,0.0,0.0,10.0,22.0,45.5,12.0,11.0,2.0,9.0,8,22.0,12.0,0.0,Matches
Maximiliano Zalazar,ar ARG,"MF,FW",21.0,4.6,10.0,4,2.0,6.0,2.0,9.0,15.0,60.0,6.0,7.0,0.0,7.0,4,14.0,0.0,0.0,Matches
Ignacio Schor,ar ARG,"MF,FW",22.0,5.6,10.0,6,5.0,5.0,0.0,3.0,15.0,20.0,12.0,9.0,1.0,8.0,2,12.0,4.0,0.0,Matches
Gonzalo Valdivia,ar ARG,"MF,DF",21.0,2.5,2.0,2,1.0,1.0,0.0,1.0,7.0,14.3,6.0,1.0,0.0,1.0,3,5.0,10.0,0.0,Matches
Juan Pignani,ar ARG,"DF,FW",21.0,2.4,8.0,6,6.0,2.0,0.0,6.0,7.0,85.7,1.0,1.0,1.0,0.0,0,8.0,9.0,0.0,Matches
Agustín Alonso,,MF,,2.6,,3,,,,,,,,,,,1,,,,Matches
Alexis Sabella,ar ARG,MF,22.0,1.9,1.0,1,0.0,0.0,1.0,1.0,9.0,11.1,8.0,2.0,0.0,2.0,0,1.0,3.0,0.0,Matches
Nadir Zeineddin,ar ARG,FW,22.0,1.5,2.0,2,0.0,2.0,0.0,1.0,6.0,16.7,5.0,1.0,0.0,1.0,0,2.0,3.0,0.0,Matches
Alejo Monje,ar ARG,FW,21.0,0.1,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1,2.0,1.0,0.0,Matches
Squad Total,,,26.6,27.0,403.0,327,193.0,171.0,39.0,212.0,467.0,45.4,255.0,280.0,65.0,215.0,256,659.0,542.0,2.0,
Opponent Total,,,26.9,27.0,462.0,298,231.0,188.0,43.0,217.0,496.0,43.8,279.0,294.0,73.0,221.0,219,681.0,532.0,5.0,
