Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Nicolás Fernández,ar ARG,FW,26.0,23.6,13,7,3,3,7,4,22,18.2,18,15,3,12,0,13,25,0,Matches
Alexis Soto,ar ARG,DF,29.0,22.5,50,31,27,21,2,25,58,43.1,33,29,7,22,35,85,67,1,Matches
Tomás Cardona,ar ARG,DF,27.0,22.0,33,22,21,11,1,12,23,52.2,11,33,18,15,36,69,116,0,Matches
Kevin Facundo Gutiérrez,ar ARG,MF,25.0,21.8,70,36,35,30,5,29,68,42.6,39,35,5,30,27,97,35,1,Matches
Ezequiel Unsain,ar ARG,GK,27.0,21.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,7,0,Matches
Agustín Sant'Anna,uy URU,DF,25.0,20.7,60,36,37,14,9,36,64,56.3,28,23,9,14,33,93,65,1,Matches
Julián López,ar ARG,MF,23.0,17.7,51,19,15,33,3,20,64,31.3,44,27,7,20,13,64,24,0,Matches
Nazareno Colombo,ar ARG,DF,23.0,17.0,22,15,12,9,1,15,24,62.5,9,23,19,4,27,49,88,1,Matches
David Barbona,ar ARG,"MF,FW",27.0,16.9,23,16,3,17,3,12,21,57.1,9,20,0,20,7,30,14,0,Matches
Santiago Solari,ar ARG,"FW,MF",25.0,15.5,38,27,19,16,3,17,31,54.8,14,16,1,15,12,50,6,0,Matches
Gastón Togni,ar ARG,"FW,MF",25.0,14.6,5,2,1,4,0,3,16,18.8,13,20,2,18,3,8,12,0,Matches
Gabriel Alanís,ar ARG,"FW,MF",28.0,13.1,24,16,13,7,4,9,27,33.3,18,14,2,12,6,30,17,0,Matches
Julián Malatini,ar ARG,DF,21.0,10.8,14,8,9,4,1,4,9,44.4,5,11,4,7,14,28,52,2,Matches
Rodrigo Bogarín,py PAR,MF,25.0,6.5,11,6,4,7,0,8,20,40.0,12,6,1,5,6,17,5,0,Matches
Nicolás Tripichio,ar ARG,"MF,DF",27.0,9.1,20,11,7,8,5,9,16,56.3,7,13,2,11,10,30,13,0,Matches
Lautaro Escalante,ar ARG,MF,23.0,7.1,15,8,6,9,0,7,24,29.2,17,13,4,9,6,21,5,0,Matches
Enrique Bologna,ar ARG,GK,40.0,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Darío Cáceres,py PAR,"DF,MF",25.0,6.1,14,8,8,4,2,4,13,30.8,9,14,1,13,9,23,15,0,Matches
Santi Ramos Mingo,ar ARG,DF,21.0,5.3,3,1,1,2,0,0,0,,0,7,3,4,7,10,37,0,Matches
Gonzalo Castellani,ar ARG,MF,35.0,3.5,9,7,4,5,0,7,19,36.8,12,10,3,7,6,15,10,1,Matches
Benjamín Schamine,ar ARG,"MF,FW",19.0,1.6,2,2,1,1,0,2,3,66.7,1,4,2,2,0,2,2,0,Matches
Federico Versaci,ar ARG,"FW,MF",20.0,1.5,4,2,2,0,2,1,1,100.0,0,0,0,0,0,4,1,0,Matches
Juan Miritello,ar ARG,"FW,MF",23.0,2.4,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,3,0,Matches
Andrés Ríos,ar ARG,"FW,MF",33.0,1.3,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,Matches
Thiago Schiavulli,ar ARG,DF,19.0,1.0,2,2,2,0,0,1,1,100.0,0,1,0,1,1,3,4,0,Matches
Esteban Lucero,ar ARG,DF,17.0,0.9,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,6,0,Matches
Alan Morinigo,ar ARG,FW,17.0,0.6,2,0,1,0,1,1,2,50.0,1,3,0,3,0,2,0,0,Matches
Edwin Mosquera,co COL,"FW,MF",21.0,1.4,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,1,0,Matches
Ángel Benítez,py PAR,MF,27.0,0.9,3,2,2,1,0,3,7,42.9,4,1,0,1,1,4,3,0,Matches
Facundo Echevarría,ar ARG,FW,20.0,0.5,1,1,0,1,0,0,0,,0,0,0,0,2,3,0,0,Matches
Tomás Ortiz,ar ARG,FW,22.0,0.4,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Lautaro Fedele,ar ARG,FW,21.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Lautaro Vargas,ar ARG,DF,17.0,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
Ricardo Solbes,ar ARG,MF,16.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Squad Total,,,26.3,27.0,493,289,235,208,50,231,542,42.6,311,341,93,248,266,759,637,7,
Opponent Total,,,27.2,27.0,501,331,237,199,65,272,585,46.5,313,330,93,237,248,749,462,7,
