Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Nicolás Fernández,ar ARG,FW,26.0,23.6,85,3.61,54,1,12,10,6,2,9,0.38,4,0,2,1,2,0,Matches
Alexis Soto,ar ARG,DF,29.0,22.5,33,1.47,24,6,2,0,1,0,2,0.09,1,1,0,0,0,0,Matches
Tomás Cardona,ar ARG,DF,27.0,22.0,13,0.59,8,0,0,2,0,3,1,0.05,1,0,0,0,0,0,Matches
Kevin Facundo Gutiérrez,ar ARG,MF,25.0,21.8,42,1.92,36,3,1,1,1,0,4,0.18,4,0,0,0,0,0,Matches
Ezequiel Unsain,ar ARG,GK,27.0,21.0,5,0.24,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Agustín Sant'Anna,uy URU,DF,25.0,20.7,47,2.27,38,5,2,1,0,1,7,0.34,4,0,2,1,0,0,Matches
Julián López,ar ARG,MF,23.0,17.7,33,1.79,25,0,4,1,1,2,1,0.05,1,0,0,0,0,0,Matches
Nazareno Colombo,ar ARG,DF,23.0,17.0,14,0.79,11,0,1,1,1,0,1,0.06,0,0,0,0,1,0,Matches
David Barbona,ar ARG,"MF,FW",27.0,16.9,81,4.7,64,9,4,4,0,0,12,0.7,9,2,0,1,0,0,Matches
Santiago Solari,ar ARG,"FW,MF",25.0,15.5,53,3.41,38,4,5,1,3,2,5,0.32,3,0,1,0,1,0,Matches
Gastón Togni,ar ARG,"FW,MF",25.0,14.6,74,4.82,49,13,8,2,2,0,8,0.52,7,0,1,0,0,0,Matches
Gabriel Alanís,ar ARG,"FW,MF",28.0,13.1,35,2.68,20,0,5,6,2,2,0,0.0,0,0,0,0,0,0,Matches
Julián Malatini,ar ARG,DF,21.0,10.8,8,0.8,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Bogarín,py PAR,MF,25.0,6.5,24,3.7,16,4,2,1,1,0,1,0.15,1,0,0,0,0,0,Matches
Nicolás Tripichio,ar ARG,"MF,DF",27.0,9.1,25,2.99,19,1,2,1,2,0,2,0.24,1,1,0,0,0,0,Matches
Lautaro Escalante,ar ARG,MF,23.0,7.1,26,3.66,19,1,2,2,2,0,2,0.28,1,0,0,1,0,0,Matches
Enrique Bologna,ar ARG,GK,40.0,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Darío Cáceres,py PAR,"DF,MF",25.0,6.1,11,1.81,9,1,1,0,0,0,2,0.33,2,0,0,0,0,0,Matches
Santi Ramos Mingo,ar ARG,DF,21.0,5.3,2,0.38,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gonzalo Castellani,ar ARG,MF,35.0,3.5,5,1.42,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Benjamín Schamine,ar ARG,"MF,FW",19.0,1.6,3,1.84,2,0,0,1,0,0,1,0.61,1,0,0,0,0,0,Matches
Federico Versaci,ar ARG,"FW,MF",20.0,1.5,1,0.65,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Miritello,ar ARG,"FW,MF",23.0,2.4,9,3.7,7,0,0,1,1,0,2,0.82,1,0,0,0,1,0,Matches
Andrés Ríos,ar ARG,"FW,MF",33.0,1.3,2,1.49,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Thiago Schiavulli,ar ARG,DF,19.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Esteban Lucero,ar ARG,DF,17.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alan Morinigo,ar ARG,FW,17.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edwin Mosquera,co COL,"FW,MF",21.0,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ángel Benítez,py PAR,MF,27.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Facundo Echevarría,ar ARG,FW,20.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tomás Ortiz,ar ARG,FW,22.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lautaro Fedele,ar ARG,FW,21.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lautaro Vargas,ar ARG,DF,17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ricardo Solbes,ar ARG,MF,16.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.3,27.0,633,23.44,460,50,51,36,23,13,61,2.26,42,4,6,4,5,0,
Opponent Total,,,27.2,27.0,658,24.37,426,75,45,41,59,12,34,1.26,17,4,1,7,4,1,
